Batch,ProductId
00015_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0139,2249
00016_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0079,149
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0073,404
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0146,344
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0187,1289
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0023,404
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0022,89
00017_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0084,344
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0024,1769
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0014,1229
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_009_0069,464
00015_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0163,2369
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0121,629
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0082,1829
00015_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0137,389
00018_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0043,1589
00018_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0037,2369
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0087,1289
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0036,1469
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0088,1949
00014_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0058,344
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0082,149
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0170,209
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0060,1109
00017_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0073,1469
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0002,689
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0065,164
00014_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0148,1529
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0119,524
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0119,1889
00014_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0012,449
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0051,2549
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0076,2489
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0011,929
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0080,164
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0072,1649
00018_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0092,284
00018_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0056,329
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0085,104
00016_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0042,2369
00015_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0110,1469
00019_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0148,749
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0130,29
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0112,809
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0148,1469
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0175,2129
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0158,449
00017_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0048,404
00016_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0105,929
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0167,2309
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0060,2009
00016_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_017_0117,269
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0036,89
00015_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0161,1829
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0012,149
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0187,989
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0074,2429
00016_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0056,1169
00017_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0099,269
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0078,2369
00015_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0058,344
00016_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0177,869
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0056,1529
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0047,2489
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0191,224
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0192,464
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0048,164
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0066,2189
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0005,1169
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0134,524
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0190,1529
00016_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_004_0184,1769
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0104,809
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0143,809
00015_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0091,2129
00018_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0073,809
00018_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0074,1649
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0183,1889
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_017_0017,2249
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0018,989
00014_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0124,344
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0145,2309
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0199,104
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_009_0049,389
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0002,2489
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0022,344
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0155,1529
00014_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0199,2369
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0023,89
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0002,929
00014_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0068,104
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0160,329
00019_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0002,284
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0151,2489
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0098,44
00018_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0028,2369
00018_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0095,1829
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0162,404
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0011,149
00016_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0051,449
00015_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0031,2309
00019_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0037,749
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0016,1109
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0183,404
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0131,224
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0046,344
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0191,1889
00017_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0051,1529
00016_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0191,1289
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0010,1769
00017_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0056,749
00016_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0108,2129
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0139,1529
00015_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0011,1769
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_001_0061,1649
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0093,104
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0055,389
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0017,524
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0182,2549
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0127,2369
00015_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0095,869
00016_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0037,1049
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_020_0160,1169
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0050,1349
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0192,164
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0159,209
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0184,1709
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0070,929
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0017,509
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0196,2429
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0191,1529
00016_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0107,1889
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0200,749
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0074,629
00015_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0092,1229
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_008_0128,869
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0187,149
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0124,2189
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0021,164
00018_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0007,2189
00014_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0064,404
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_020_0140,1049
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0144,689
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0013,689
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0142,344
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0139,284
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0055,1229
00014_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0128,29
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0035,2069
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0008,2429
00015_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0076,1709
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0030,629
00019_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0099,404
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0195,2369
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0041,2069
00018_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0002,2249
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_001_0181,2069
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0023,869
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0035,344
00016_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0001,2069
00015_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0127,149
00019_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0100,404
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_001_0001,464
00017_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0016,1469
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0155,1349
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0079,1409
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0084,989
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0091,29
00016_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0019,2129
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0043,809
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0123,1949
00016_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0097,749
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0105,104
00015_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0152,44
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0105,2189
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0177,869
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0082,749
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_001_0081,104
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0045,2549
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0199,2369
00015_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0051,1409
00016_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0194,749
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0142,1409
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0031,629
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_015_0115,2609
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0165,29
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0010,869
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0090,269
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0175,1109
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0081,1589
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0113,1289
00016_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0030,1589
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0123,1889
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0139,149
00015_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0050,929
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_009_0109,1049
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0113,1469
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0089,1769
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0027,509
00018_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0065,329
00014_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0036,449
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0088,449
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0165,2129
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0069,524
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0071,2129
00017_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0087,29
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0037,209
00014_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0176,2369
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0087,404
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0009,149
00015_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0119,329
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0015,1589
00019_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0198,929
00018_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0022,2249
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0092,164
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0006,1829
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0034,869
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0092,1829
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0077,749
00016_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0007,1829
00015_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0032,2129
00019_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0054,29
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0142,1169
00017_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0071,269
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0185,2069
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_008_0088,44
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0182,1469
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0130,1889
00016_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0100,749
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0076,2189
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0198,1949
00016_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0198,1589
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0153,1469
00015_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0034,1109
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_009_0189,1529
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0136,89
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0042,329
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0005,269
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0165,269
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0028,2489
00015_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0115,2189
00016_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0175,389
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0190,2129
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0045,464
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0135,269
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0059,2249
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0079,2369
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_015_0135,2249
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0068,2129
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0003,1769
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_020_0120,509
00016_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0193,2189
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0105,89
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0142,1169
00016_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0046,404
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0052,2609
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0178,1769
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0037,1589
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0123,509
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_004_0064,284
00015_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_004_0164,809
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0044,749
00018_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0031,1169
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0189,209
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0095,629
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0051,1169
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0058,284
00014_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0038,2489
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_009_0069,164
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0001,2249
00015_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0104,389
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0131,2609
00019_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0151,509
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0087,809
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0054,2249
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0026,1469
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0096,44
00019_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0071,524
00017_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0017,1049
00016_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0150,2489
00015_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0189,2309
00020_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0007,1829
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_008_0028,1409
00017_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0078,1589
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0048,509
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_017_0097,2309
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0003,629
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0155,344
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0122,209
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0133,809
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0035,629
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0171,1229
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0061,2249
00015_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0082,209
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0172,449
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0024,269
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_001_0061,1709
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_009_0089,1709
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0034,1889
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0076,1529
00015_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0153,2069
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0123,2609
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0108,1529
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0153,224
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0070,269
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0102,404
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0195,569
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0098,1529
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0170,1529
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0004,869
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0023,1649
00016_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0059,569
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0179,1529
00017_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0003,629
00016_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0027,1649
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_015_0195,1589
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0199,1889
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0091,2189
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0077,2249
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0065,809
00015_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0158,2369
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0190,2489
00018_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0087,1109
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0181,1229
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0069,509
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_017_0037,1709
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0070,89
00015_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0025,44
00017_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0053,2129
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0052,869
00015_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0003,2309
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0048,524
00019_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0023,749
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0090,464
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0078,1649
00019_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0110,1529
00019_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0064,344
00019_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0061,629
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0171,269
00016_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0009,164
00015_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0008,629
00020_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0132,1709
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0002,209
00018_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_008_0168,1829
00018_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0078,509
00017_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0036,1049
00017_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0180,2249
00018_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0194,449
00016_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0032,404
