Id,Date,Amount,ExpectedDeliveryDate,DeliveryLocation,CustomerId,Status,StatusDate,Quantity,QuantityProuced,ExpectedCompletionDate,ProductId
2468,31-03-2019,78342,10-04-2019,,151,0,,2374,0,,53
2469,28-04-2019,83798,12-05-2019,,151,0,,3809,0,,24
2470,04-03-2019,1204,28-03-2019,,152,0,,669,0,,16
2471,08-06-2019,68720,18-06-2019,,152,0,,3436,0,,17
2472,11-04-2019,3449,15-05-2019,,152,0,,2759,0,,2
2473,18-09-2019,134168,08-10-2019,,152,0,,4328,0,,46
2474,11-06-2019,73980,25-06-2019,,152,0,,2740,0,,47
2475,05-08-2019,106434,12-09-2019,,153,0,,3942,0,,3
2476,01-04-2019,248062,12-05-2019,,153,0,,8002,0,,19
2477,01-02-2019,222750,06-03-2019,,153,0,,7425,0,,48
2478,15-04-2019,108550,01-05-2019,,153,0,,4175,0,,5
2479,28-09-2019,169101,31-10-2019,,153,0,,6263,0,,45
2480,02-03-2019,72576,26-03-2019,,153,0,,3024,0,,11
2481,06-03-2019,258244,31-03-2019,,153,0,,9223,0,,37
2482,30-04-2019,174304,17-05-2019,,153,0,,5447,0,,38
2483,26-03-2019,62656,05-05-2019,,153,0,,1958,0,,43
2484,12-07-2019,62975,13-08-2019,,153,0,,2519,0,,26
2485,22-02-2019,3711,26-03-2019,,153,0,,1784,0,,6
2486,03-12-2019,127008,01-01-2020,,153,0,,5292,0,,52
2487,01-09-2019,162060,14-09-2019,,153,0,,8103,0,,17
2488,13-03-2019,79260,14-04-2019,,154,0,,3963,0,,17
2489,19-12-2019,240560,06-01-2020,,154,0,,7760,0,,42
2490,04-12-2019,257466,11-01-2020,,154,0,,7802,0,,27
2491,02-07-2019,9700,17-07-2019,,155,0,,4311,0,,8
2492,13-06-2019,160224,23-06-2019,,155,0,,5007,0,,38
2493,02-02-2019,147392,04-03-2019,,155,0,,4606,0,,38
2494,24-03-2019,162936,04-05-2019,,155,0,,6789,0,,40
2495,04-01-2019,220592,04-02-2019,,155,0,,6488,0,,23
2496,02-08-2019,292733,30-08-2019,,155,0,,9443,0,,19
2497,26-07-2019,229515,12-08-2019,,155,0,,6955,0,,41
2498,08-06-2019,14424,23-06-2019,,155,0,,601,0,,36
2499,03-04-2019,199650,26-04-2019,,156,0,,6050,0,,53
2500,26-10-2019,101304,02-12-2019,,156,0,,4221,0,,40
2501,19-10-2019,258300,11-11-2019,,156,0,,9225,0,,37
2502,21-02-2019,205873,21-03-2019,,156,0,,8951,0,,7
2503,14-07-2019,81741,04-08-2019,,156,0,,2477,0,,27
2504,14-12-2019,178767,05-01-2020,,156,0,,6621,0,,50
2505,16-07-2019,53325,20-08-2019,,156,0,,1975,0,,34
2506,11-05-2019,3450,04-06-2019,,156,0,,150,0,,7
2507,03-04-2019,263592,13-04-2019,,156,0,,9414,0,,9
2508,27-10-2019,165695,08-11-2019,,156,0,,5345,0,,42
2509,07-01-2019,66456,02-02-2019,,156,0,,2769,0,,40
2510,13-01-2019,107860,05-02-2019,,156,0,,5393,0,,29
2511,11-12-2019,161970,20-01-2020,,157,0,,5399,0,,48
2512,07-07-2019,268650,09-08-2019,,157,0,,9950,0,,3
2513,05-01-2019,176736,18-02-2019,,157,0,,8416,0,,44
2514,04-01-2019,40216,19-01-2019,,157,0,,1828,0,,24
2515,31-01-2019,313984,19-02-2019,,157,0,,9812,0,,43
2516,20-09-2019,14157,02-10-2019,,157,0,,429,0,,53
2517,12-10-2019,167076,10-11-2019,,157,0,,4914,0,,49
2518,13-06-2019,90840,09-07-2019,,157,0,,4542,0,,29
2519,02-03-2019,1570,25-03-2019,,157,0,,897,0,,18
2520,09-06-2019,62660,05-07-2019,,157,0,,2410,0,,21
2521,15-02-2019,160692,06-03-2019,,157,0,,5739,0,,37
2522,21-12-2019,17874,05-01-2020,,158,0,,662,0,,3
2523,08-07-2019,16664,07-08-2019,,158,0,,7406,0,,8
2524,18-08-2019,228004,01-10-2019,,158,0,,8143,0,,9
2525,17-08-2019,128163,07-09-2019,,158,0,,6103,0,,44
2526,16-07-2019,89376,27-07-2019,,158,0,,3724,0,,11
2527,13-11-2019,107811,10-12-2019,,158,0,,3993,0,,34
2528,19-03-2019,229680,28-04-2019,,158,0,,9570,0,,11
2529,07-07-2019,22852,15-08-2019,,158,0,,788,0,,1
2530,14-07-2019,246675,16-08-2019,,158,0,,7475,0,,53
2531,06-09-2019,201960,04-10-2019,,158,0,,7480,0,,28
2532,07-07-2019,61887,16-08-2019,,158,0,,2947,0,,44
2533,05-12-2019,7097,05-01-2020,,158,0,,3943,0,,16
2534,28-10-2019,124080,10-11-2019,,158,0,,3760,0,,41
2535,18-06-2019,220610,09-07-2019,,159,0,,8485,0,,5
2536,16-02-2019,202412,03-03-2019,,159,0,,7229,0,,37
2537,20-06-2019,116298,25-07-2019,,159,0,,4473,0,,21
2538,23-03-2019,37550,23-04-2019,,159,0,,1502,0,,35
2539,17-02-2019,304656,02-04-2019,,159,0,,9232,0,,41
2540,21-04-2019,219252,03-05-2019,,159,0,,6644,0,,27
2541,14-11-2019,10813,20-12-2019,,159,0,,6007,0,,16
2542,20-03-2019,239712,03-04-2019,,159,0,,9988,0,,36
2543,21-08-2019,10856,30-09-2019,,159,0,,7237,0,,4
2544,06-04-2019,243684,11-05-2019,,159,0,,8703,0,,9
2545,15-03-2019,84500,25-04-2019,,160,0,,4225,0,,29
2546,22-10-2019,173580,16-11-2019,,160,0,,5786,0,,48
2547,14-08-2019,214751,27-08-2019,,160,0,,9337,0,,33
2548,18-02-2019,92128,27-03-2019,,160,0,,2879,0,,38
2549,31-07-2019,4692,05-09-2019,,160,0,,4080,0,,12
2550,02-01-2020,18148,31-01-2020,,160,0,,698,0,,21
2551,03-01-2019,1304,24-01-2019,,160,0,,1043,0,,2
2552,23-08-2019,62400,28-09-2019,,161,0,,2600,0,,40
2553,17-05-2019,152958,03-06-2019,,161,0,,5883,0,,5
2554,02-12-2019,186054,29-12-2019,,161,0,,8457,0,,24
2555,26-05-2019,162484,05-07-2019,,161,0,,5803,0,,30
2556,21-07-2019,296416,01-08-2019,,161,0,,9263,0,,43
2557,12-01-2019,109580,26-01-2019,,161,0,,5479,0,,29
2558,24-06-2019,72887,17-07-2019,,161,0,,3169,0,,20
2559,03-11-2019,188430,05-12-2019,,161,0,,6281,0,,32
2560,06-01-2019,12420,17-02-2019,,161,0,,5520,0,,8
2561,28-03-2019,69851,01-05-2019,,161,0,,3037,0,,33
2562,14-12-2019,214642,12-01-2020,,161,0,,6313,0,,49
2563,24-10-2019,132279,15-11-2019,,161,0,,6299,0,,31
2564,23-12-2019,238290,28-01-2020,,161,0,,9165,0,,21
2565,15-03-2019,268623,25-04-2019,,161,0,,9949,0,,47
2566,15-11-2019,8160,06-12-2019,,161,0,,255,0,,43
2567,06-03-2019,96538,18-04-2019,,162,0,,3713,0,,21
2568,16-03-2019,172221,04-04-2019,,162,0,,8201,0,,44
2569,21-05-2019,156033,30-06-2019,,162,0,,5779,0,,22
2570,26-04-2019,29456,02-06-2019,,162,0,,1052,0,,9
2571,16-07-2019,20976,25-08-2019,,163,0,,874,0,,51
2572,18-01-2019,61566,03-03-2019,,163,0,,1986,0,,42
2573,15-09-2019,108440,11-10-2019,,163,0,,5422,0,,17
2574,08-02-2019,6094,22-03-2019,,163,0,,5299,0,,10
2575,27-11-2019,150,02-01-2020,,163,0,,5,0,,32
2576,27-01-2019,96761,20-02-2019,,163,0,,4207,0,,15
2577,10-06-2019,11625,28-06-2019,,163,0,,375,0,,46
2578,19-02-2019,61968,06-03-2019,,163,0,,2582,0,,40
2579,26-03-2019,222192,29-04-2019,,163,0,,9258,0,,36
2580,15-05-2019,35427,31-05-2019,,163,0,,1687,0,,44
2581,03-12-2019,12148,17-12-2019,,163,0,,9718,0,,2
2582,24-05-2019,52486,06-06-2019,,163,0,,2282,0,,20
2583,15-01-2019,192855,07-02-2019,,163,0,,8385,0,,7
2584,23-04-2019,47104,30-05-2019,,163,0,,2048,0,,15
2585,23-08-2019,36894,03-09-2019,,163,0,,1118,0,,53
2586,30-10-2019,36176,13-11-2019,,163,0,,1064,0,,23
2587,01-11-2019,221832,11-12-2019,,163,0,,9243,0,,11
2588,04-08-2019,139239,14-09-2019,,163,0,,5157,0,,47
2589,22-02-2019,205848,03-04-2019,,163,0,,7624,0,,34
2590,12-05-2019,259896,02-06-2019,,163,0,,9282,0,,30
2591,11-06-2019,217503,04-07-2019,,163,0,,6591,0,,53
2592,28-12-2019,131112,07-01-2020,,163,0,,4856,0,,45
2593,28-09-2019,232783,29-10-2019,,163,0,,8027,0,,13
2594,15-02-2019,194780,15-03-2019,,164,0,,9739,0,,17
2595,26-01-2019,157143,19-02-2019,,164,0,,7483,0,,44
2596,29-11-2019,164186,29-12-2019,,164,0,,4829,0,,49
2597,07-12-2019,133400,19-01-2020,,164,0,,5336,0,,35
2598,28-08-2019,7168,23-09-2019,,164,0,,256,0,,37
2599,23-07-2019,190774,09-08-2019,,164,0,,6154,0,,42
2600,24-02-2019,203400,17-03-2019,,164,0,,8475,0,,40
2601,24-05-2019,192372,06-06-2019,,164,0,,5658,0,,23
2602,14-03-2019,42633,17-04-2019,,164,0,,1579,0,,22
2603,23-06-2019,6998,14-07-2019,,164,0,,6085,0,,10
2604,12-06-2019,235712,28-06-2019,,164,0,,8128,0,,1
2605,05-06-2019,160200,26-06-2019,,164,0,,8010,0,,17
2606,09-12-2019,95634,24-12-2019,,164,0,,4158,0,,15
2607,28-02-2019,298127,08-04-2019,,164,0,,9617,0,,42
2608,04-08-2019,95400,18-08-2019,,164,0,,3180,0,,32
2609,17-06-2019,190836,11-07-2019,,164,0,,7068,0,,34
2610,06-07-2019,3807,20-07-2019,,164,0,,2115,0,,16
2611,20-10-2019,192255,06-11-2019,,164,0,,9155,0,,44
2612,30-11-2019,117737,25-12-2019,,164,0,,5119,0,,33
2613,01-08-2019,96251,18-08-2019,,164,0,,3319,0,,13
2614,02-12-2019,315072,24-12-2019,,164,0,,9846,0,,43
2615,17-04-2019,311680,28-05-2019,,164,0,,9740,0,,43
2616,19-10-2019,170828,03-11-2019,,164,0,,6101,0,,30
2617,13-01-2019,172480,06-02-2019,,164,0,,7840,0,,24
2618,11-12-2019,1478,22-01-2020,,165,0,,1285,0,,10
2619,04-03-2019,75686,15-03-2019,,165,0,,2911,0,,5
2620,26-10-2019,150264,09-12-2019,,165,0,,6261,0,,36
2621,11-12-2019,194805,07-01-2020,,165,0,,7215,0,,50
2622,26-04-2019,132648,27-05-2019,,166,0,,5527,0,,52
2623,15-09-2019,9306,20-10-2019,,166,0,,4136,0,,8
2624,10-02-2019,148260,27-02-2019,,166,0,,7413,0,,29
2625,31-08-2019,105600,23-09-2019,,166,0,,3520,0,,32
2626,19-01-2019,107985,02-03-2019,,166,0,,4695,0,,15
2627,21-03-2019,32040,21-04-2019,,166,0,,1602,0,,17
2628,16-11-2019,30940,07-12-2019,,166,0,,1547,0,,17
2629,04-01-2019,26100,14-02-2019,,166,0,,870,0,,32
2630,19-01-2019,29808,27-02-2019,,166,0,,1242,0,,11
2631,10-01-2019,7488,06-02-2019,,166,0,,288,0,,21
2632,27-03-2019,3553,10-04-2019,,167,0,,1974,0,,16
2633,11-12-2019,226616,04-01-2020,,167,0,,8716,0,,5
2634,03-07-2019,4266,08-08-2019,,167,0,,3413,0,,2
2635,18-12-2019,123308,15-01-2020,,167,0,,4252,0,,13
2636,03-02-2019,36936,07-03-2019,,167,0,,1368,0,,34
2637,03-11-2019,292332,16-11-2019,,167,0,,8598,0,,49
2638,09-07-2019,1900,21-08-2019,,167,0,,76,0,,26
2639,17-06-2019,1521,09-07-2019,,167,0,,1014,0,,4
2640,09-09-2019,255328,08-10-2019,,167,0,,7979,0,,43
2641,28-08-2019,197938,10-09-2019,,167,0,,8606,0,,7
2642,03-01-2019,179145,14-01-2019,,167,0,,6635,0,,22
2643,19-11-2019,197432,28-12-2019,,167,0,,8584,0,,7
2644,30-04-2019,10068,12-06-2019,,167,0,,5753,0,,18
2645,22-05-2019,79402,16-06-2019,,167,0,,2738,0,,1
2646,16-01-2019,41640,05-02-2019,,168,0,,2082,0,,17
2647,28-08-2019,2250,11-09-2019,,168,0,,75,0,,48
2648,02-07-2019,227136,23-07-2019,,169,0,,7098,0,,43
2649,18-10-2019,125013,24-11-2019,,169,0,,5953,0,,44
2650,03-11-2019,29796,13-11-2019,,169,0,,1146,0,,5
2651,09-05-2019,286375,01-06-2019,,169,0,,9875,0,,39
2652,09-06-2019,47682,19-06-2019,,169,0,,1766,0,,47
2653,13-12-2019,36582,09-01-2020,,169,0,,1742,0,,44
2654,11-10-2019,15768,29-10-2019,,169,0,,6307,0,,14
2655,27-07-2019,38222,22-08-2019,,169,0,,1318,0,,1
2656,06-03-2019,4918,12-04-2019,,169,0,,2810,0,,18
2657,10-06-2019,7960,29-06-2019,,169,0,,3538,0,,8
2658,13-11-2019,182728,15-12-2019,,169,0,,6526,0,,9
2659,02-02-2019,63952,24-02-2019,,169,0,,2284,0,,30
2660,16-10-2019,106764,09-11-2019,,169,0,,3444,0,,19
2661,22-08-2019,7339,01-09-2019,,169,0,,6382,0,,12
2662,07-05-2019,263221,11-06-2019,,169,0,,8491,0,,42
2663,28-06-2019,255354,03-08-2019,,169,0,,7738,0,,53
2664,26-09-2019,153502,07-10-2019,,169,0,,6674,0,,33
2665,04-04-2019,39232,01-05-2019,,169,0,,1226,0,,43
2666,04-12-2019,8121,08-01-2020,,169,0,,5414,0,,4
2667,25-03-2019,77075,08-05-2019,,170,0,,3083,0,,25
2668,30-03-2019,16700,11-05-2019,,170,0,,7422,0,,8
2669,08-01-2019,147288,04-02-2019,,170,0,,6137,0,,51
2670,22-12-2019,113158,02-01-2020,,170,0,,3902,0,,39
2671,23-03-2019,249453,24-04-2019,,170,0,,9239,0,,50
2672,12-12-2019,95100,09-01-2020,,170,0,,3170,0,,48
2673,29-03-2019,152134,06-05-2019,,170,0,,5246,0,,1
2674,04-03-2019,43308,30-03-2019,,170,0,,1604,0,,47
2675,04-05-2019,188669,09-06-2019,,170,0,,8203,0,,7
2676,22-07-2019,164633,04-08-2019,,170,0,,5677,0,,39
2677,17-10-2019,38892,23-11-2019,,170,0,,1852,0,,44
2678,20-07-2019,169882,12-08-2019,,170,0,,5858,0,,13
2679,19-03-2019,9420,05-04-2019,,170,0,,314,0,,48
2680,29-12-2019,73315,28-01-2020,,170,0,,2365,0,,46
2681,24-04-2019,8002,30-05-2019,,170,0,,6958,0,,10
2682,14-06-2019,222400,19-07-2019,,170,0,,6950,0,,38
2683,11-08-2019,175275,11-09-2019,,170,0,,7011,0,,26
2684,15-09-2019,216101,16-10-2019,,170,0,,6971,0,,42
2685,09-04-2019,141920,09-05-2019,,170,0,,7096,0,,17
2686,18-02-2019,1228,30-03-2019,,170,0,,982,0,,2
2687,19-04-2019,170352,03-05-2019,,170,0,,7098,0,,36
2688,19-05-2019,309984,12-06-2019,,170,0,,9687,0,,38
2689,12-06-2019,263552,10-07-2019,,170,0,,9088,0,,13
2690,29-01-2019,172125,23-02-2019,,170,0,,6375,0,,45
2691,04-02-2019,12408,05-03-2019,,170,0,,4963,0,,14
2692,05-10-2019,8438,29-10-2019,,170,0,,7337,0,,10
2693,10-11-2019,130152,01-12-2019,,170,0,,3944,0,,41
2694,07-08-2019,7673,26-08-2019,,170,0,,3689,0,,6
2695,30-07-2019,15878,09-08-2019,,170,0,,8821,0,,16
2696,01-03-2019,155848,01-04-2019,,170,0,,6776,0,,15
2697,19-11-2019,47771,31-12-2019,,171,0,,2077,0,,33
2698,19-09-2019,1249,17-10-2019,,171,0,,555,0,,8
2699,07-09-2019,11078,21-09-2019,,171,0,,382,0,,13
2700,23-09-2019,257404,15-10-2019,,171,0,,9193,0,,9
2701,19-11-2019,160468,25-12-2019,,171,0,,5731,0,,9
2702,06-03-2019,241955,31-03-2019,,171,0,,7805,0,,19
2703,27-01-2019,63420,25-02-2019,,171,0,,2265,0,,9
2704,23-11-2019,174636,15-12-2019,,171,0,,6468,0,,22
2705,01-10-2019,170544,11-11-2019,,171,0,,5168,0,,53
2706,26-10-2019,98820,16-11-2019,,171,0,,3660,0,,50
2707,25-04-2019,75416,04-06-2019,,171,0,,3428,0,,24
2708,14-01-2019,73108,26-02-2019,,171,0,,2611,0,,9
2709,30-12-2019,105111,09-01-2020,,171,0,,3893,0,,3
2710,28-03-2019,231476,12-04-2019,,172,0,,8267,0,,37
2711,30-08-2019,14535,26-09-2019,,172,0,,9690,0,,4
2712,17-09-2019,255220,11-10-2019,,172,0,,9115,0,,30
2713,21-07-2019,11101,15-08-2019,,172,0,,6167,0,,16
2714,28-06-2019,147056,21-07-2019,,172,0,,5252,0,,9
2715,06-06-2019,198041,19-06-2019,,172,0,,6829,0,,1
2716,25-06-2019,5103,12-07-2019,,172,0,,2835,0,,16
2717,08-12-2019,85899,28-12-2019,,173,0,,2603,0,,41
2718,02-08-2019,11978,12-09-2019,,173,0,,4791,0,,14
2719,15-08-2019,78522,11-09-2019,,173,0,,3414,0,,20
2720,18-02-2019,114849,19-03-2019,,173,0,,5469,0,,44
2721,10-01-2019,121884,23-01-2019,,173,0,,4353,0,,9
2722,08-04-2019,15038,06-05-2019,,173,0,,8593,0,,18
2723,15-10-2019,84480,22-11-2019,,173,0,,2640,0,,43
2724,02-05-2019,84186,28-05-2019,,173,0,,3118,0,,28
2725,18-10-2019,105777,31-10-2019,,173,0,,4599,0,,33
2726,05-07-2019,126316,23-07-2019,,173,0,,5492,0,,33
2727,01-11-2019,206550,18-11-2019,,173,0,,7650,0,,34
2728,01-10-2019,238653,30-10-2019,,173,0,,8839,0,,45
2729,18-11-2019,15174,05-12-2019,,173,0,,7295,0,,6
2730,28-08-2019,17073,29-09-2019,,173,0,,8208,0,,6
2731,13-11-2019,472,05-12-2019,,173,0,,210,0,,8
2732,05-01-2019,73761,30-01-2019,,173,0,,3207,0,,7
2733,22-02-2019,157272,23-03-2019,,173,0,,6553,0,,36
2734,08-06-2019,103472,08-07-2019,,173,0,,3568,0,,39
2735,04-05-2019,7843,14-06-2019,,173,0,,6820,0,,12
2736,13-06-2019,65367,24-07-2019,,173,0,,2421,0,,28
2737,15-11-2019,12474,25-12-2019,,173,0,,462,0,,22
2738,25-07-2019,141264,26-08-2019,,174,0,,5886,0,,52
2739,01-01-2020,105354,05-02-2020,,174,0,,3902,0,,47
2740,04-07-2019,198679,03-08-2019,,174,0,,6851,0,,39
2741,02-05-2019,210264,26-05-2019,,174,0,,8761,0,,52
2742,27-11-2019,219996,05-01-2020,,174,0,,7857,0,,9
2743,21-05-2019,6884,31-05-2019,,174,0,,3934,0,,18
2744,25-09-2019,251441,05-11-2019,,174,0,,8111,0,,42
2745,29-12-2019,132756,22-01-2020,,174,0,,5106,0,,21
2746,12-02-2019,929,12-03-2019,,174,0,,808,0,,10
2747,05-05-2019,147180,08-06-2019,,174,0,,4460,0,,53
2748,17-01-2019,43494,27-01-2019,,174,0,,1318,0,,53
2749,11-02-2019,238675,06-03-2019,,175,0,,9547,0,,35
2750,10-07-2019,195426,17-08-2019,,175,0,,8883,0,,24
2751,23-05-2019,175214,30-06-2019,,175,0,,6739,0,,21
2752,21-04-2019,17655,13-05-2019,,175,0,,535,0,,27
2753,15-04-2019,253671,18-05-2019,,175,0,,7687,0,,41
2754,09-11-2019,224796,29-11-2019,,175,0,,8646,0,,5
2755,19-02-2019,207570,01-03-2019,,175,0,,6290,0,,53
2756,06-02-2019,9980,26-02-2019,,175,0,,499,0,,29
2757,28-05-2019,149784,01-07-2019,,175,0,,6241,0,,40
2758,21-07-2019,2477,23-08-2019,,175,0,,2154,0,,12
2759,09-12-2019,49470,20-12-2019,,175,0,,1649,0,,48
2760,06-05-2019,7495,03-06-2019,,175,0,,6517,0,,10
2761,03-02-2019,160399,18-03-2019,,175,0,,5531,0,,39
2762,19-07-2019,216888,10-08-2019,,175,0,,7746,0,,30
2763,01-08-2019,19048,22-08-2019,,175,0,,8466,0,,8
2764,23-02-2019,149901,29-03-2019,,175,0,,5169,0,,13
2765,18-10-2019,7061,21-11-2019,,175,0,,307,0,,15
2766,19-10-2019,243071,16-11-2019,,175,0,,7841,0,,42
2767,27-09-2019,3670,30-10-2019,,175,0,,2936,0,,2
2768,17-09-2019,133584,17-10-2019,,175,0,,6072,0,,24
2769,11-04-2019,226656,08-05-2019,,175,0,,7083,0,,43
2770,24-04-2019,47564,30-05-2019,,175,0,,2068,0,,33
2771,09-07-2019,314656,09-08-2019,,176,0,,9833,0,,43
2772,19-10-2019,2498,09-11-2019,,176,0,,1110,0,,8
2773,05-04-2019,144990,16-05-2019,,177,0,,5370,0,,45
2774,08-05-2019,2522,07-06-2019,,177,0,,2193,0,,10
2775,30-03-2019,250874,10-04-2019,,177,0,,9649,0,,5
2776,27-03-2019,30380,07-05-2019,,177,0,,1519,0,,29
2777,06-03-2019,14337,19-03-2019,,177,0,,7965,0,,16
2778,22-05-2019,171990,14-06-2019,,177,0,,6615,0,,21
2779,12-06-2019,224169,21-07-2019,,178,0,,6793,0,,41
2780,24-04-2019,125895,31-05-2019,,178,0,,3815,0,,41
2781,26-09-2019,18440,08-10-2019,,178,0,,922,0,,17
2782,06-02-2019,112127,20-02-2019,,178,0,,3617,0,,19
2783,20-07-2019,243078,23-08-2019,,178,0,,8382,0,,39
2784,30-07-2019,54432,30-08-2019,,178,0,,2016,0,,28
2785,30-08-2019,4531,30-09-2019,,178,0,,3940,0,,12
2786,13-04-2019,106898,06-05-2019,,178,0,,4859,0,,24
2787,21-10-2019,87108,09-11-2019,,178,0,,3111,0,,30
2788,02-04-2019,21262,16-04-2019,,178,0,,8505,0,,14
2789,21-05-2019,125367,28-06-2019,,178,0,,3799,0,,53
2790,14-07-2019,122388,16-08-2019,,179,0,,4371,0,,9
2791,14-09-2019,24332,19-10-2019,,179,0,,869,0,,37
2792,25-01-2019,10638,07-03-2019,,179,0,,394,0,,3
2793,11-04-2019,11899,09-05-2019,,179,0,,9519,0,,2
2794,23-10-2019,2523,06-11-2019,,179,0,,87,0,,1
2795,25-11-2019,5989,03-01-2020,,179,0,,3327,0,,16
2796,06-06-2019,124340,05-07-2019,,179,0,,6217,0,,17
2797,12-03-2019,258624,24-03-2019,,179,0,,8082,0,,43
2798,25-07-2019,115500,22-08-2019,,179,0,,3500,0,,27
2799,05-04-2019,98469,07-05-2019,,179,0,,3647,0,,3
2800,05-01-2019,206145,21-01-2019,,179,0,,7635,0,,22
2801,18-02-2019,142520,21-03-2019,,179,0,,5090,0,,9
2802,21-03-2019,28196,26-04-2019,,179,0,,1007,0,,30
2803,23-07-2019,35560,17-08-2019,,179,0,,1778,0,,29
2804,19-01-2019,279424,31-01-2019,,179,0,,8732,0,,38
2805,12-08-2019,92529,12-09-2019,,179,0,,4023,0,,15
2806,28-06-2019,78489,31-07-2019,,179,0,,2907,0,,47
2807,14-11-2019,216752,28-11-2019,,179,0,,6992,0,,19
2808,20-11-2019,52470,28-12-2019,,179,0,,1749,0,,48
2809,22-03-2019,161811,25-04-2019,,179,0,,5993,0,,34
2810,17-02-2019,92375,30-03-2019,,179,0,,3695,0,,35
2811,31-10-2019,79520,01-12-2019,,179,0,,2840,0,,30
2812,25-09-2019,264120,15-10-2019,,179,0,,8520,0,,19
2813,28-11-2019,38934,11-01-2020,,179,0,,1442,0,,22
2814,08-06-2019,45800,15-07-2019,,180,0,,1832,0,,25
2815,20-11-2019,44226,14-12-2019,,180,0,,1638,0,,34
2816,30-06-2019,243096,21-07-2019,,180,0,,8682,0,,37
2817,08-08-2019,137826,06-09-2019,,180,0,,4446,0,,46
2818,16-05-2019,138920,07-06-2019,,180,0,,6946,0,,17
2819,27-12-2019,265234,22-01-2020,,180,0,,9146,0,,13
2820,01-10-2019,131260,05-11-2019,,180,0,,6563,0,,17
2821,01-08-2019,43254,08-09-2019,,180,0,,1602,0,,34
2822,25-08-2019,82070,17-09-2019,,180,0,,2830,0,,13
2823,28-12-2019,198432,04-02-2020,,180,0,,7632,0,,21
2824,12-10-2019,22948,28-10-2019,,180,0,,9179,0,,14
2825,22-12-2019,265944,05-01-2020,,180,0,,9498,0,,9
2826,13-08-2019,234612,22-09-2019,,180,0,,8379,0,,37
2827,08-06-2019,133342,19-06-2019,,180,0,,6061,0,,24
2828,26-02-2019,89262,09-04-2019,,180,0,,3306,0,,47
2829,12-08-2019,248625,21-09-2019,,180,0,,9945,0,,26
2830,18-04-2019,145940,04-05-2019,,180,0,,7297,0,,29
2831,25-07-2019,114753,27-08-2019,,180,0,,3957,0,,13
2832,03-08-2019,55528,24-08-2019,,180,0,,2524,0,,24
2833,23-07-2019,107065,28-08-2019,,180,0,,4655,0,,33
2834,19-04-2019,52325,11-05-2019,,180,0,,2093,0,,26
2835,17-11-2019,5875,16-12-2019,,180,0,,2611,0,,8
2836,13-07-2019,5337,24-07-2019,,180,0,,4641,0,,12
2837,09-07-2019,129673,13-08-2019,,180,0,,4183,0,,19
2838,12-05-2019,63333,06-06-2019,,180,0,,2043,0,,42
2839,29-05-2019,139936,23-06-2019,,180,0,,4373,0,,38
2840,04-08-2019,63224,01-09-2019,,180,0,,2258,0,,30
2841,24-05-2019,13630,28-06-2019,,180,0,,9087,0,,4
2842,06-02-2019,283920,16-02-2019,,181,0,,9464,0,,32
2843,18-11-2019,213300,01-01-2020,,181,0,,8532,0,,25
2844,05-09-2019,215600,10-10-2019,,181,0,,8624,0,,26
2845,04-02-2019,15349,10-03-2019,,181,0,,8771,0,,18
2846,20-04-2019,9405,14-05-2019,,181,0,,285,0,,53
2847,13-06-2019,7033,04-07-2019,,181,0,,6116,0,,10
2848,12-08-2019,294000,10-09-2019,,181,0,,9800,0,,32
2849,21-09-2019,184925,30-10-2019,,181,0,,7397,0,,35
2850,16-01-2019,175650,17-02-2019,,181,0,,5855,0,,48
2851,17-02-2019,184506,21-03-2019,,181,0,,8022,0,,20
2852,03-07-2019,210242,27-07-2019,,181,0,,6782,0,,42
2853,24-06-2019,176571,13-07-2019,,181,0,,7677,0,,20
2854,15-06-2019,251472,30-06-2019,,181,0,,8112,0,,46
2855,20-08-2019,17664,03-10-2019,,181,0,,736,0,,11
2856,29-04-2019,153480,25-05-2019,,181,0,,6395,0,,51
2857,01-03-2019,21298,27-03-2019,,181,0,,926,0,,7
2858,04-03-2019,667,23-03-2019,,181,0,,23,0,,39
2859,20-01-2019,2077,03-02-2019,,181,0,,67,0,,42
2860,06-09-2019,60939,21-09-2019,,181,0,,2257,0,,28
2861,23-05-2019,11049,14-06-2019,,181,0,,5312,0,,6
2862,02-11-2019,140001,28-11-2019,,182,0,,6087,0,,20
2863,14-05-2019,172449,28-05-2019,,182,0,,6387,0,,34
2864,19-08-2019,414,23-09-2019,,182,0,,199,0,,6
2865,29-04-2019,230304,14-05-2019,,182,0,,9596,0,,40
2866,08-12-2019,10608,20-12-2019,,182,0,,7072,0,,4
2867,25-08-2019,173718,19-09-2019,,182,0,,6434,0,,47
2868,09-05-2019,88920,15-06-2019,,182,0,,3705,0,,11
2869,18-09-2019,34680,16-10-2019,,182,0,,1156,0,,48
2870,08-10-2019,165018,19-10-2019,,182,0,,7858,0,,44
2871,16-11-2019,134673,19-12-2019,,182,0,,6413,0,,44
2872,09-07-2019,22260,22-08-2019,,182,0,,1060,0,,44
2873,28-07-2019,141134,30-08-2019,,182,0,,4151,0,,23
2874,03-01-2020,8968,21-01-2020,,182,0,,5979,0,,4
2875,15-02-2019,101211,29-03-2019,,182,0,,3067,0,,27
2876,29-09-2019,182475,04-11-2019,,182,0,,7299,0,,35
2877,19-10-2019,256480,27-11-2019,,182,0,,9160,0,,30
