Id,Date,CustomerId,OrderId,DeliveryDate,ProductId,Quantity,UnitPrice,TaxAmount,TotalExcludingTax,TotalIncludingTax
1816,07-04-2019,684,11175,06-07-2019,6,4819,2.08,1203,10024,11227
1817,03-09-2019,688,11212,02-12-2019,6,2599,2.08,649,5406,6055
1818,17-02-2019,676,11065,18-05-2019,6,4500,2.08,1123,9360,10483
1819,03-02-2019,673,11039,04-05-2019,6,6106,2.08,1524,12700,14224
1820,23-03-2019,673,11037,21-06-2019,6,5834,2.08,1456,12135,13591
1821,12-10-2019,679,11096,10-01-2020,6,9280,2.08,2316,19302,21618
1822,10-04-2019,683,11150,09-07-2019,6,8559,2.08,2136,17803,19939
1823,20-04-2019,669,10957,19-07-2019,6,3761,2.08,939,7823,8762
1824,30-04-2019,669,10963,29-07-2019,6,6996,2.08,1746,14552,16298
1825,27-08-2019,657,10759,25-11-2019,6,6842,2.08,1708,14231,15939
1826,04-09-2019,639,10440,03-12-2019,6,332,2.08,83,691,774
1827,16-09-2019,642,10490,15-12-2019,6,8471,2.08,2114,17620,19734
1828,28-12-2019,646,10569,27-03-2020,6,3546,2.08,885,7376,8261
1829,11-11-2019,621,10182,09-02-2020,6,5789,2.08,1445,12041,13486
1830,17-01-2019,614,10064,17-04-2019,6,8949,2.08,2234,18614,20848
1831,18-07-2019,618,10126,16-10-2019,6,2290,2.08,572,4763,5335
1832,21-07-2019,608,9957,19-10-2019,6,939,2.08,234,1953,2187
1833,24-01-2019,611,10017,24-04-2019,6,6222,2.08,1553,12942,14495
1834,27-05-2019,600,9860,25-08-2019,6,7622,2.08,1902,15854,17756
1835,15-09-2019,600,9869,14-12-2019,6,5964,2.08,1489,12405,13894
1836,05-03-2019,594,9761,03-06-2019,6,6609,2.08,1650,13747,15397
1837,18-11-2019,595,9775,16-02-2020,6,3120,2.08,779,6490,7269
1838,25-12-2019,596,9796,24-03-2020,6,2826,2.08,705,5878,6583
1839,09-01-2020,587,9629,08-04-2020,6,7354,2.08,1836,15296,17132
1840,12-11-2019,590,9662,10-02-2020,6,3682,2.08,919,7659,8578
1841,15-06-2019,591,9694,13-09-2019,6,6450,2.08,1610,13416,15026
1842,18-11-2019,591,9692,16-02-2020,6,9960,2.08,2486,20717,23203
1843,12-11-2019,584,9588,10-02-2020,6,9754,2.08,2435,20288,22723
1844,04-05-2019,584,9595,02-08-2019,6,4517,2.08,1127,9395,10522
1845,26-02-2019,559,9172,27-05-2019,6,174,2.08,43,362,405
1846,01-07-2019,563,9234,29-09-2019,6,1268,2.08,316,2637,2953
1847,20-10-2019,573,9419,18-01-2020,6,5128,2.08,1280,10666,11946
1848,12-10-2019,572,9384,10-01-2020,6,4521,2.08,1128,9404,10532
1849,05-10-2019,571,9378,03-01-2020,6,1396,2.08,348,2904,3252
1850,14-07-2019,569,9344,12-10-2019,6,8172,2.08,2040,16998,19038
1851,30-12-2019,542,8885,29-03-2020,6,7054,2.08,1761,14672,16433
1852,24-03-2019,558,9140,22-06-2019,6,4929,2.08,1230,10252,11482
1853,19-02-2019,554,9078,20-05-2019,6,4538,2.08,1133,9439,10572
1854,02-03-2019,540,8832,31-05-2019,6,3658,2.08,913,7609,8522
1855,06-05-2019,537,8768,04-08-2019,6,9303,2.08,2322,19350,21672
1856,27-01-2019,534,8720,27-04-2019,6,5591,2.08,1395,11629,13024
1857,16-09-2019,532,8692,15-12-2019,6,570,2.08,142,1186,1328
1858,15-12-2019,531,8668,14-03-2020,6,8848,2.08,2208,18404,20612
1859,10-02-2019,528,8603,11-05-2019,6,1013,2.08,253,2107,2360
1860,31-01-2019,517,8407,01-05-2019,6,6435,2.08,1606,13385,14991
1861,17-01-2019,526,8562,17-04-2019,6,5845,2.08,1459,12158,13617
1862,06-11-2019,524,8536,04-02-2020,6,6967,2.08,1739,14491,16230
1863,31-07-2019,493,8038,29-10-2019,6,9747,2.08,2433,20274,22707
1864,01-09-2019,494,8053,30-11-2019,6,9869,2.08,2463,20528,22991
1865,14-07-2019,494,8066,12-10-2019,6,5716,2.08,1427,11889,13316
1866,26-09-2019,500,8130,25-12-2019,6,7325,2.08,1828,15236,17064
1867,05-09-2019,505,8220,04-12-2019,6,1464,2.08,365,3045,3410
1868,05-08-2019,479,7775,03-11-2019,6,347,2.08,87,722,809
1869,26-12-2019,480,7795,25-03-2020,6,5445,2.08,1359,11326,12685
1870,18-09-2019,477,7741,17-12-2019,6,7088,2.08,1769,14743,16512
1871,02-04-2019,477,7745,01-07-2019,6,5790,2.08,1445,12043,13488
1872,17-04-2019,478,7753,16-07-2019,6,8554,2.08,2135,17792,19927
1873,19-08-2019,481,7816,17-11-2019,6,5386,2.08,1344,11203,12547
1874,19-02-2019,492,8017,20-05-2019,6,5520,2.08,1378,11482,12860
1875,10-03-2019,487,7913,08-06-2019,6,5571,2.08,1391,11588,12979
1876,14-03-2019,470,7594,12-06-2019,6,3681,2.08,919,7656,8575
1877,03-05-2019,467,7531,01-08-2019,6,9574,2.08,2390,19914,22304
1878,17-07-2019,469,7581,15-10-2019,6,9703,2.08,2422,20182,22604
1879,15-07-2019,459,7408,13-10-2019,6,9002,2.08,2247,18724,20971
1880,30-12-2019,448,7192,29-03-2020,6,5154,2.08,1286,10720,12006
1881,12-03-2019,444,7111,10-06-2019,6,1999,2.08,499,4158,4657
1882,24-09-2019,447,7152,23-12-2019,6,9959,2.08,2486,20715,23201
1883,13-05-2019,440,7071,11-08-2019,6,9780,2.08,2441,20342,22783
1884,05-02-2019,436,7006,06-05-2019,6,6420,2.08,1602,13354,14956
1885,24-09-2019,436,6997,23-12-2019,6,3835,2.08,957,7977,8934
1886,07-10-2019,430,6929,05-01-2020,6,5283,2.08,1319,10989,12308
1887,05-06-2019,418,6708,03-09-2019,6,6279,2.08,1567,13060,14627
1888,21-09-2019,414,6655,20-12-2019,6,3013,2.08,752,6267,7019
1889,21-10-2019,412,6647,19-01-2020,6,9559,2.08,2386,19883,22269
1890,01-12-2019,424,6814,29-02-2020,6,2325,2.08,580,4836,5416
1891,26-12-2019,427,6855,25-03-2020,6,2415,2.08,603,5023,5626
1892,10-03-2019,393,6393,08-06-2019,6,6325,2.08,1579,13156,14735
1893,05-05-2019,390,6347,03-08-2019,6,5550,2.08,1385,11544,12929
1894,10-12-2019,402,6499,09-03-2020,6,6809,2.08,1700,14163,15863
1895,21-09-2019,402,6515,20-12-2019,6,7921,2.08,1977,16476,18453
1896,03-09-2019,403,6531,02-12-2019,6,5621,2.08,1403,11692,13095
1897,02-11-2019,385,6252,31-01-2020,6,9990,2.08,2493,20779,23272
1898,06-01-2020,387,6287,05-04-2020,6,4853,2.08,1211,10094,11305
1899,27-08-2019,381,6158,25-11-2019,6,3977,2.08,993,8272,9265
1900,21-05-2019,382,6185,19-08-2019,6,7459,2.08,1862,15515,17377
1901,06-10-2019,378,6108,04-01-2020,6,9387,2.08,2343,19525,21868
1902,16-03-2019,370,5945,14-06-2019,6,663,2.08,165,1379,1544
1903,15-05-2019,365,5877,13-08-2019,6,260,2.08,65,541,606
1904,07-08-2019,366,5889,05-11-2019,6,2656,2.08,663,5524,6187
1905,31-12-2019,360,5806,30-03-2020,6,3940,2.08,983,8195,9178
1906,10-07-2019,363,5852,08-10-2019,6,9119,2.08,2276,18968,21244
1907,20-10-2019,354,5730,18-01-2020,6,9825,2.08,2452,20436,22888
1908,23-04-2019,339,5491,22-07-2019,6,8062,2.08,2012,16769,18781
1909,17-10-2019,332,5381,15-01-2020,6,6937,2.08,1731,14429,16160
1910,27-12-2019,330,5329,26-03-2020,6,9192,2.08,2294,19119,21413
1911,18-04-2019,320,5168,17-07-2019,6,1862,2.08,465,3873,4338
1912,25-11-2019,321,5184,23-02-2020,6,9950,2.08,2484,20696,23180
1913,03-08-2019,324,5232,01-11-2019,6,6226,2.08,1554,12950,14504
1914,13-11-2019,326,5261,11-02-2020,6,7871,2.08,1965,16372,18337
1915,12-01-2020,327,5271,11-04-2020,6,6159,2.08,1537,12811,14348
1916,20-10-2019,328,5291,18-01-2020,6,9284,2.08,2317,19311,21628
1917,13-10-2019,314,5060,11-01-2020,6,9492,2.08,2369,19743,22112
1918,22-09-2019,316,5103,21-12-2019,6,2384,2.08,595,4959,5554
1919,04-07-2019,316,5090,02-10-2019,6,4281,2.08,1068,8904,9972
1920,07-09-2019,318,5114,06-12-2019,6,32,2.08,8,67,75
1921,03-06-2019,318,5120,01-09-2019,6,1588,2.08,396,3303,3699
1922,01-05-2019,318,5121,30-07-2019,6,3688,2.08,921,7671,8592
1923,12-07-2019,307,4925,10-10-2019,6,108,2.08,27,225,252
1924,03-07-2019,307,4926,01-10-2019,6,4366,2.08,1090,9081,10171
1925,07-05-2019,294,4691,05-08-2019,6,2542,2.08,634,5287,5921
1926,26-03-2019,293,4670,24-06-2019,6,1158,2.08,289,2409,2698
1927,02-09-2019,295,4702,01-12-2019,6,8342,2.08,2082,17351,19433
1928,31-01-2019,290,4651,01-05-2019,6,397,2.08,99,826,925
1929,18-01-2019,303,4843,18-04-2019,6,7075,2.08,1766,14716,16482
1930,17-05-2019,303,4853,15-08-2019,6,773,2.08,193,1608,1801
1931,15-03-2019,304,4866,13-06-2019,6,4801,2.08,1198,9986,11184
1932,28-10-2019,283,4503,26-01-2020,6,4558,2.08,1138,9481,10619
1933,18-08-2019,272,4306,16-11-2019,6,5643,2.08,1408,11737,13145
1934,10-08-2019,277,4402,08-11-2019,6,6441,2.08,1608,13397,15005
1935,05-07-2019,263,4136,03-10-2019,6,6629,2.08,1655,13788,15443
1936,06-03-2019,262,4116,04-06-2019,6,2311,2.08,577,4807,5384
1937,12-05-2019,259,4060,10-08-2019,6,9415,2.08,2350,19583,21933
1938,15-06-2019,258,4049,13-09-2019,6,2206,2.08,551,4588,5139
1939,24-12-2019,258,4046,23-03-2020,6,671,2.08,168,1396,1564
1940,06-02-2019,269,4259,07-05-2019,6,4958,2.08,1238,10313,11551
1941,03-06-2019,267,4229,01-09-2019,6,9217,2.08,2301,19171,21472
1942,03-04-2019,247,3867,02-07-2019,6,9868,2.08,2463,20525,22988
1943,31-01-2019,252,3954,01-05-2019,6,2746,2.08,685,5712,6397
1944,09-10-2019,250,3937,07-01-2020,6,7374,2.08,1841,15338,17179
1945,27-12-2019,252,3977,26-03-2020,6,6030,2.08,1505,12542,14047
1946,18-02-2019,242,3800,19-05-2019,6,963,2.08,240,2003,2243
1947,30-11-2019,238,3760,28-02-2020,6,5218,2.08,1302,10853,12155
1948,02-09-2019,235,3726,01-12-2019,6,5087,2.08,1270,10581,11851
1949,04-11-2019,230,3637,02-02-2020,6,3981,2.08,994,8280,9274
1950,12-02-2019,230,3643,13-05-2019,6,8451,2.08,2109,17578,19687
1951,10-10-2019,230,3648,08-01-2020,6,4422,2.08,1104,9198,10302
1952,29-06-2019,223,3527,27-09-2019,6,3592,2.08,897,7471,8368
1953,31-08-2019,217,3453,29-11-2019,6,902,2.08,225,1876,2101
1954,20-07-2019,210,3298,18-10-2019,6,2492,2.08,622,5183,5805
1955,27-03-2019,211,3333,25-06-2019,6,2586,2.08,645,5379,6024
1956,02-11-2019,214,3368,31-01-2020,6,5497,2.08,1372,11434,12806
1957,31-01-2019,215,3395,01-05-2019,6,377,2.08,94,784,878
1958,10-10-2019,205,3221,08-01-2020,6,7383,2.08,1843,15357,17200
1959,02-11-2019,205,3211,31-01-2020,6,9445,2.08,2358,19646,22004
1960,02-06-2019,197,3084,31-08-2019,6,6129,2.08,1530,12748,14278
1961,15-01-2019,194,3036,15-04-2019,6,8006,2.08,1998,16652,18650
1962,30-04-2019,187,2954,29-07-2019,6,5588,2.08,1395,11623,13018
1963,11-10-2019,188,2966,09-01-2020,6,9471,2.08,2364,19700,22064
1964,15-10-2019,190,2984,13-01-2020,6,1075,2.08,268,2236,2504
1965,30-11-2019,173,2729,28-02-2020,6,7295,2.08,1821,15174,16995
1966,09-09-2019,173,2730,08-12-2019,6,8208,2.08,2049,17073,19122
1967,31-08-2019,182,2864,29-11-2019,6,199,2.08,50,414,464
1968,04-06-2019,181,2861,02-09-2019,6,5312,2.08,1326,11049,12375
1969,19-08-2019,170,2694,17-11-2019,6,3689,2.08,921,7673,8594
1970,01-04-2019,148,2387,30-06-2019,6,8741,2.08,2182,18181,20363
1971,06-03-2019,153,2485,04-06-2019,6,1784,2.08,445,3711,4156
1972,27-02-2019,143,2274,28-05-2019,6,1771,2.08,442,3684,4126
1973,08-12-2019,140,2230,07-03-2020,6,5885,2.08,1469,12241,13710
1974,12-07-2019,126,2053,10-10-2019,6,1408,2.08,351,2929,3280
1975,08-07-2019,132,2143,06-10-2019,6,6162,2.08,1538,12817,14355
1976,10-01-2020,131,2125,09-04-2020,6,7877,2.08,1966,16384,18350
1977,20-08-2019,129,2087,18-11-2019,6,9355,2.08,2335,19458,21793
1978,15-11-2019,115,1893,13-02-2020,6,7439,2.08,1857,15473,17330
1979,14-01-2020,117,1924,13-04-2020,6,1961,2.08,489,4079,4568
1980,03-07-2019,123,2003,01-10-2019,6,7177,2.08,1791,14928,16719
1981,09-10-2019,122,1994,07-01-2020,6,1688,2.08,421,3511,3932
1982,20-11-2019,109,1823,18-02-2020,6,4696,2.08,1172,9768,10940
1983,21-02-2019,111,1844,22-05-2019,6,1767,2.08,441,3675,4116
1984,18-08-2019,103,1725,16-11-2019,6,4405,2.08,1099,9162,10261
1985,23-08-2019,105,1756,21-11-2019,6,9493,2.08,2369,19745,22114
1986,21-04-2019,105,1763,20-07-2019,6,6292,2.08,1570,13087,14657
1987,17-03-2019,100,1680,15-06-2019,6,3632,2.08,907,7555,8462
1988,06-11-2019,101,1698,04-02-2020,6,865,2.08,216,1799,2015
1989,24-04-2019,90,1546,23-07-2019,6,9270,2.08,2314,19282,21596
1990,16-08-2019,87,1475,14-11-2019,6,5755,2.08,1436,11970,13406
1991,10-10-2019,86,1465,08-01-2020,6,9808,2.08,2448,20401,22849
1992,11-09-2019,85,1447,10-12-2019,6,2408,2.08,601,5009,5610
1993,05-08-2019,76,1317,03-11-2019,6,4915,2.08,1227,10223,11450
1994,11-04-2019,79,1362,10-07-2019,6,9393,2.08,2344,19537,21881
1995,22-07-2019,68,1210,20-10-2019,6,5080,2.08,1268,10566,11834
1996,09-06-2019,72,1280,07-09-2019,6,8924,2.08,2227,18562,20789
1997,05-02-2019,68,1237,06-05-2019,6,2722,2.08,679,5662,6341
1998,04-07-2019,68,1238,02-10-2019,6,8107,2.08,2024,16863,18887
1999,28-03-2019,68,1222,26-06-2019,6,1563,2.08,390,3251,3641
2000,13-10-2019,43,754,11-01-2020,6,85,2.08,21,177,198
2001,18-05-2019,37,641,16-08-2019,6,6358,2.08,1587,13225,14812
2002,27-07-2019,33,589,25-10-2019,6,6582,2.08,1643,13691,15334
2003,25-04-2019,33,591,24-07-2019,6,408,2.08,102,849,951
2004,10-05-2019,40,694,08-08-2019,6,7997,2.08,1996,16634,18630
2005,31-08-2019,39,689,29-11-2019,6,8481,2.08,2117,17640,19757
2006,19-07-2019,39,668,17-10-2019,6,604,2.08,151,1256,1407
2007,21-10-2019,62,1113,19-01-2020,6,4372,2.08,1091,9094,10185
2008,24-08-2019,58,1028,22-11-2019,6,7560,2.08,1887,15725,17612
2009,22-10-2019,58,1023,20-01-2020,6,6403,2.08,1598,13318,14916
2010,22-08-2019,59,1049,20-11-2019,6,3315,2.08,827,6895,7722
2011,26-03-2019,51,945,24-06-2019,6,2606,2.08,650,5420,6070
2012,12-10-2019,55,980,10-01-2020,6,6091,2.08,1520,12669,14189
2013,16-06-2019,17,307,14-09-2019,6,825,2.08,206,1716,1922
2014,26-04-2019,21,387,25-07-2019,6,1634,2.08,408,3399,3807
2015,29-03-2019,29,513,27-06-2019,6,5574,2.08,1391,11594,12985
2016,12-11-2019,14,255,10-02-2020,6,2305,2.08,575,4794,5369
2017,31-01-2019,2,43,01-05-2019,6,7612,2.08,1900,15833,17733
2018,30-09-2019,7,140,29-12-2019,6,1289,2.08,322,2681,3003
2019,30-11-2019,2,49,28-02-2020,7,8943,23,24683,205689,230372
2020,10-09-2019,1,28,09-12-2019,7,1529,23,4220,35167,39387
2021,01-11-2019,1,29,30-01-2020,7,6414,23,17703,147522,165225
2022,21-09-2019,15,271,20-12-2019,7,3391,23,9359,77993,87352
2023,25-03-2019,12,236,23-06-2019,7,4462,23,12315,102626,114941
2024,24-04-2019,7,150,23-07-2019,7,5069,23,13990,116587,130577
2025,13-05-2019,31,542,11-08-2019,7,7305,23,20162,168015,188177
2026,23-01-2019,26,474,23-04-2019,7,1858,23,5128,42734,47862
2027,13-12-2019,21,367,12-03-2020,7,6742,23,18608,155066,173674
2028,29-11-2019,22,406,27-02-2020,7,3201,23,8835,73623,82458
2029,23-12-2019,24,427,22-03-2020,7,5568,23,15368,128064,143432
2030,10-05-2019,56,995,08-08-2019,7,6141,23,16949,141243,158192
2031,16-03-2019,51,943,14-06-2019,7,4294,23,11851,98762,110613
2032,23-09-2019,52,962,22-12-2019,7,5274,23,14556,121302,135858
2033,26-02-2019,47,877,27-05-2019,7,482,23,1330,11086,12416
2034,05-12-2019,60,1070,04-03-2020,7,7782,23,21478,178986,200464
2035,29-12-2019,61,1085,28-03-2020,7,170,23,469,3910,4379
2036,17-01-2019,61,1092,17-04-2019,7,2683,23,7405,61709,69114
2037,01-08-2019,36,617,30-10-2019,7,3858,23,10648,88734,99382
2038,07-11-2019,46,830,05-02-2020,7,6911,23,19074,158953,178027
2039,21-01-2019,78,1357,21-04-2019,7,3305,23,9122,76015,85137
2040,05-08-2019,73,1299,03-11-2019,7,4970,23,13717,114310,128027
2041,01-01-2020,81,1370,31-03-2020,7,9154,23,25265,210542,235807
2042,24-06-2019,82,1382,22-09-2019,7,9585,23,26455,220455,246910
2043,04-01-2020,84,1411,03-04-2020,7,3621,23,9994,83283,93277
2044,15-12-2019,102,1716,14-03-2020,7,6896,23,19033,158608,177641
2045,02-02-2019,99,1677,03-05-2019,7,7413,23,20460,170499,190959
2046,18-05-2019,98,1662,16-08-2019,7,7231,23,19958,166313,186271
2047,31-08-2019,97,1650,29-11-2019,7,833,23,2299,19159,21458
2048,28-06-2019,98,1654,26-09-2019,7,378,23,1043,8694,9737
2049,02-12-2019,106,1771,01-03-2020,7,2588,23,7143,59524,66667
2050,29-03-2019,106,1789,27-06-2019,7,1912,23,5277,43976,49253
2051,30-01-2019,102,1722,30-04-2019,7,661,23,1824,15203,17027
2052,24-06-2019,110,1835,22-09-2019,7,8967,23,24749,206241,230990
2053,01-11-2019,119,1952,30-01-2020,7,5701,23,15735,131123,146858
2054,01-01-2020,114,1885,31-03-2020,7,3332,23,9196,76636,85832
2055,24-10-2019,115,1889,22-01-2020,7,5335,23,14725,122705,137430
2056,22-02-2019,130,2103,23-05-2019,7,9191,23,25367,211393,236760
2057,05-02-2019,129,2100,06-05-2019,7,9064,23,25017,208472,233489
2058,02-04-2019,127,2068,01-07-2019,7,3503,23,9668,80569,90237
2059,17-12-2019,132,2157,16-03-2020,7,3459,23,9547,79557,89104
2060,23-05-2019,156,2506,21-08-2019,7,150,23,414,3450,3864
2061,05-03-2019,156,2502,03-06-2019,7,8951,23,24705,205873,230578
2062,22-09-2019,151,2452,21-12-2019,7,6422,23,17725,147706,165431
2063,01-03-2019,148,2385,30-05-2019,7,118,23,326,2714,3040
2064,03-12-2019,146,2364,02-03-2020,7,4733,23,13063,108859,121922
2065,27-12-2019,147,2373,26-03-2020,7,9386,23,25905,215878,241783
2066,11-03-2019,146,2341,09-06-2019,7,7314,23,20187,168222,188409
2067,11-11-2019,146,2342,09-02-2020,7,2662,23,7347,61226,68573
2068,16-05-2019,170,2675,14-08-2019,7,8203,23,22640,188669,211309
2069,01-12-2019,167,2643,29-02-2020,7,8584,23,23692,197432,221124
2070,09-09-2019,167,2641,08-12-2019,7,8606,23,23753,197938,221691
2071,27-01-2019,163,2583,27-04-2019,7,8385,23,23143,192855,215998
2072,13-03-2019,181,2857,11-06-2019,7,926,23,2556,21298,23854
2073,17-01-2019,173,2732,17-04-2019,7,3207,23,8851,73761,82612
2074,18-12-2019,189,2981,17-03-2020,7,6784,23,18724,156032,174756
2075,11-05-2019,182,2878,09-08-2019,7,5174,23,14280,119002,133282
2076,22-09-2019,196,3060,21-12-2019,7,1456,23,4019,33488,37507
2077,30-04-2019,197,3091,29-07-2019,7,1067,23,2945,24541,27486
2078,05-05-2019,198,3100,03-08-2019,7,3785,23,10447,87055,97502
2079,21-10-2019,203,3183,19-01-2020,7,3167,23,8741,72841,81582
2080,30-07-2019,201,3155,28-10-2019,7,7413,23,20460,170499,190959
2081,25-07-2019,205,3229,23-10-2019,7,8161,23,22524,187703,210227
2082,22-11-2019,214,3366,20-02-2020,7,8595,23,23722,197685,221407
2083,08-01-2020,211,3320,07-04-2020,7,4494,23,12403,103362,115765
2084,27-11-2019,217,3449,25-02-2020,7,4809,23,13273,110607,123880
2085,30-11-2019,219,3490,28-02-2020,7,9729,23,26852,223767,250619
2086,17-12-2019,225,3556,16-03-2020,7,4148,23,11448,95404,106852
2087,08-08-2019,234,3712,06-11-2019,7,347,23,958,7981,8939
2088,28-04-2019,239,3770,27-07-2019,7,5434,23,14998,124982,139980
2089,05-09-2019,239,3779,04-12-2019,7,2909,23,8029,66907,74936
2090,20-10-2019,240,3781,18-01-2020,7,1328,23,3665,30544,34209
2091,23-05-2019,241,3795,21-08-2019,7,3981,23,10988,91563,102551
2092,15-03-2019,241,3798,13-06-2019,7,7093,23,19577,163139,182716
2093,10-07-2019,247,3866,08-10-2019,7,7131,23,19682,164013,183695
2094,10-07-2019,248,3891,08-10-2019,7,5910,23,16312,135930,152242
2095,02-11-2019,248,3894,31-01-2020,7,8111,23,22386,186553,208939
2096,01-11-2019,267,4221,30-01-2020,7,2630,23,7259,60490,67749
2097,23-04-2019,269,4247,22-07-2019,7,2633,23,7267,60559,67826
2098,13-04-2019,259,4072,12-07-2019,7,6879,23,18986,158217,177203
2099,18-05-2019,259,4081,16-08-2019,7,8346,23,23035,191958,214993
2100,09-09-2019,277,4421,08-12-2019,7,8769,23,24202,201687,225889
2101,27-10-2019,275,4380,25-01-2020,7,9836,23,27147,226228,253375
2102,08-08-2019,272,4311,06-11-2019,7,7855,23,21680,180665,202345
2103,11-05-2019,272,4316,09-08-2019,7,3959,23,10927,91057,101984
2104,26-05-2019,273,4341,24-08-2019,7,6914,23,19083,159022,178105
2105,16-05-2019,279,4457,14-08-2019,7,6055,23,16712,139265,155977
2106,28-11-2019,285,4554,26-02-2020,7,7094,23,19579,163162,182741
2107,25-07-2019,285,4555,23-10-2019,7,2684,23,7408,61732,69140
2108,05-10-2019,302,4832,03-01-2020,7,9575,23,26427,220225,246652
2109,05-11-2019,296,4725,03-02-2020,7,278,23,767,6394,7161
2110,30-06-2019,297,4742,28-09-2019,7,8622,23,23797,198306,222103
2111,19-03-2019,298,4748,17-06-2019,7,6724,23,18558,154652,173210
2112,28-04-2019,295,4712,27-07-2019,7,1071,23,2956,24633,27589
2113,19-12-2019,294,4680,18-03-2020,7,2326,23,6420,53498,59918
2114,26-03-2019,304,4889,24-06-2019,7,3295,23,9094,75785,84879
2115,08-03-2019,308,4944,06-06-2019,7,8103,23,22364,186369,208733
2116,02-03-2019,316,5102,31-05-2019,7,7100,23,19596,163300,182896
2117,09-09-2019,316,5092,08-12-2019,7,3914,23,10803,90022,100825
2118,25-01-2019,313,5046,25-04-2019,7,3168,23,8744,72864,81608
2119,31-08-2019,329,5311,29-11-2019,7,8506,23,23477,195638,219115
2120,20-09-2019,321,5177,19-12-2019,7,2993,23,8261,68839,77100
2121,15-11-2019,323,5231,13-02-2020,7,3941,23,10877,90643,101520
2122,10-10-2019,324,5236,08-01-2020,7,1351,23,3729,31073,34802
2123,01-12-2019,331,5370,29-02-2020,7,7939,23,21912,182597,204509
2124,11-04-2019,344,5553,10-07-2019,7,8387,23,23148,192901,216049
2125,07-06-2019,354,5725,05-09-2019,7,9140,23,25226,210220,235446
2126,14-12-2019,353,5710,13-03-2020,7,103,23,284,2369,2653
2127,25-07-2019,352,5678,23-10-2019,7,1788,23,4935,41124,46059
2128,07-03-2019,350,5649,05-06-2019,7,5837,23,16110,134251,150361
2129,25-11-2019,366,5892,23-02-2020,7,2847,23,7858,65481,73339
2130,06-05-2019,372,5975,04-08-2019,7,4133,23,11407,95059,106466
2131,27-09-2019,377,6091,26-12-2019,7,3823,23,10551,87929,98480
2132,26-07-2019,375,6037,24-10-2019,7,8653,23,23882,199019,222901
2133,26-05-2019,384,6220,24-08-2019,7,5709,23,15757,131307,147064
2134,12-09-2019,397,6447,11-12-2019,7,9662,23,26667,222226,248893
2135,29-09-2019,387,6290,28-12-2019,7,8810,23,24316,202630,226946
2136,23-03-2019,392,6382,21-06-2019,7,1156,23,3191,26588,29779
2137,15-05-2019,424,6815,13-08-2019,7,9076,23,25050,208748,233798
2138,06-06-2019,420,6752,04-09-2019,7,4648,23,12828,106904,119732
2139,02-05-2019,418,6716,31-07-2019,7,9747,23,26902,224181,251083
2140,24-07-2019,428,6879,22-10-2019,7,5476,23,15114,125948,141062
2141,25-02-2019,436,6990,26-05-2019,7,3104,23,8567,71392,79959
2142,01-12-2019,433,6964,29-02-2020,7,8852,23,24432,203596,228028
2143,01-01-2020,442,7104,31-03-2020,7,2288,23,6315,52624,58939
2144,17-08-2019,452,7240,15-11-2019,7,9011,23,24870,207253,232123
2145,21-04-2019,469,7574,20-07-2019,7,1778,23,4907,40894,45801
2146,23-05-2019,468,7537,21-08-2019,7,245,23,676,5635,6311
2147,03-04-2019,462,7459,02-07-2019,7,3150,23,8694,72450,81144
2148,03-08-2019,463,7465,01-11-2019,7,2977,23,8217,68471,76688
2149,03-02-2019,462,7462,04-05-2019,7,7320,23,20203,168360,188563
2150,07-11-2019,462,7453,05-02-2020,7,5017,23,13847,115391,129238
2151,16-10-2019,470,7597,14-01-2020,7,8697,23,24004,200031,224035
2152,29-04-2019,471,7603,28-07-2019,7,2653,23,7322,61019,68341
2153,22-09-2019,471,7612,21-12-2019,7,6202,23,17118,142646,159764
2154,26-08-2019,471,7613,24-11-2019,7,9471,23,26140,217833,243973
2155,16-07-2019,485,7883,14-10-2019,7,8482,23,23410,195086,218496
2156,09-03-2019,491,7993,07-06-2019,7,2783,23,7681,64009,71690
2157,14-08-2019,483,7859,12-11-2019,7,2047,23,5650,47081,52731
2158,30-07-2019,478,7760,28-10-2019,7,1268,23,3500,29164,32664
2159,26-02-2019,479,7780,27-05-2019,7,5949,23,16419,136827,153246
2160,10-12-2019,503,8192,09-03-2020,7,669,23,1846,15387,17233
2161,21-02-2019,508,8302,22-05-2019,7,4020,23,11095,92460,103555
2162,21-03-2019,496,8096,19-06-2019,7,1536,23,4239,35328,39567
2163,09-05-2019,494,8058,07-08-2019,7,3507,23,9679,80661,90340
2164,08-10-2019,526,8568,06-01-2020,7,8477,23,23397,194971,218368
2165,11-11-2019,526,8569,09-02-2020,7,3454,23,9533,79442,88975
2166,03-12-2019,519,8458,02-03-2020,7,6951,23,19185,159873,179058
2167,22-10-2019,515,8387,20-01-2020,7,3624,23,10002,83352,93354
2168,30-10-2019,535,8732,28-01-2020,7,7674,23,21180,176502,197682
2169,30-01-2019,535,8734,30-04-2019,7,2620,23,7231,60260,67491
2170,07-02-2019,559,9169,08-05-2019,7,7656,23,21131,176088,197219
2171,24-12-2019,542,8880,23-03-2020,7,1346,23,3715,30958,34673
2172,14-07-2019,543,8892,12-10-2019,7,8576,23,23670,197248,220918
2173,17-11-2019,545,8942,15-02-2020,7,300,23,828,6900,7728
2174,05-06-2019,544,8919,03-09-2019,7,2201,23,6075,50623,56698
2175,15-09-2019,546,8958,14-12-2019,7,800,23,2208,18400,20608
