user,latitude,longitude,amount
ce54f5f7-7cf7-46cc-9618-d5aa8014d0d6,25.819973,-80.2833355,83.48
c7c7d298-591b-48d9-93d5-f5ce806a5550,25.802112,-80.2158882,19.16
c30dc64b-e803-47d3-956c-abfa77c50e5e,25.7800262,-80.2124767,189.9
bf03f6b2-f407-4826-a072-b9ba509b5cc9,25.7799341,-80.2762013,157.7
89ac946e-32e8-4b08-9542-175afe87c5eb,25.7500254,-80.2293257,173.29
2cf14366-9a82-4350-aad6-41b940d34f23,25.7730485,-80.2242117,55.67
0c35c543-98fd-4c92-a659-dfd619c53411,25.773375,-80.3005968,149.58
eb19cdd4-99ef-4bfc-8d1b-fc6183615893,25.7930018,-80.2326927,69.81
55f9e6ee-1ff4-4e59-ba0c-d55f71854302,25.8873325,-80.290396,87.59
cf77f17c-3031-435a-a3db-d79cf9513f61,25.7776635,-80.2599937,103.8
c2751b1e-525d-4982-9785-8fc8cf1cdf0e,25.893033,-80.3385881,110.75
77268b68-7ff9-4c6e-8e65-af4c6724295f,25.8854518,-80.2884054,46.62
c96f908c-b1b3-4506-951c-e37913635e07,25.6614445,-80.2867382,129.81
9fa2a9ef-7b3b-4e43-a9e2-546260276146,25.7418406,-80.2553393,118.96
6fd3470b-ef77-4101-b1e7-2fcf03005838,25.6884208,-80.2837763,190.79
845c56d3-176f-4404-84cb-eca827dcec0d,25.887666,-80.3171055,58.63
950d66d9-8c51-499b-bbcb-33f011714abd,25.7714419,-80.2417273,46.63
81016721-928b-4303-8720-df2880e6c542,25.728993,-80.255866,100.58
bcf855da-7022-4194-919c-6bddee21e7ce,25.8173966,-80.2045083,29.17
e3a691c0-fa4d-46f6-aa5c-2921abffd60c,25.8040813,-80.1887554,81.19
ac1f4c13-c68e-404f-b563-e8a7695ffc1e,25.7694946,-80.2820791,69.94
7113f32a-a6e9-4fa1-b54f-138a50cc56ee,25.7707688,-80.3037219,195.34
2c57daf9-91f8-48b8-86fa-831afe775b24,25.8568367,-80.3001316,103.42
5b2ddf2b-6909-42a6-b68e-cb4b67f7e970,25.8106144,-80.2221057,135.6
5c361c19-afc4-4fd2-b920-c6fb8f1d2467,25.8148799,-80.2110655,129.59
6f891b9a-de0f-4167-b6dd-7abe4350d5dd,25.8813786,-80.2708772,97.23
2cbafc55-93c2-4302-840f-8d21a44fb732,25.7246439,-80.2772135,18.27
5574f706-9656-42ea-9619-80a8d7a9c570,25.8260873,-80.2270648,114.17
8d08c2ba-6e15-4bb0-aa6c-d4d319ed2d6d,25.786574,-80.2190868,108.19
f3fecb50-7e28-44b0-aec8-37f6a41f5533,25.7938706,-80.240102,151.05
ce54f5f7-7cf7-46cc-9618-d5aa8014d0d6,25.7596147,-80.2214336,98.6
c30dc64b-e803-47d3-956c-abfa77c50e5e,25.8826393,-80.2969705,99.35
27e8040c-0649-4674-b48b-49e308a8c9e5,25.8034762,-80.226191,91.22
27c03331-0a8e-47cd-939c-37b9c60f2b7c,25.7551857,-80.2422645,29.74
498c26fc-2e62-4125-b893-f69ae845d2af,25.8107529,-80.2283272,105.52
9501b20a-34fe-484d-91e4-ca065265ad45,25.7730159,-80.2586673,53.42
9501b20a-34fe-484d-91e4-ca065265ad45,25.7773291,-80.2681469,154.54
0c9fef25-e8f2-4a35-bb55-f52a195e8903,25.7365814,-80.2628209,189.56
52acfe3c-c9c1-4054-980e-ba90d6f1ef93,25.7614005,-80.2236591,127.87
f50e1662-911d-40a0-b479-4478c7dc7108,25.9069584,-80.3514571,12.06
2cbafc55-93c2-4302-840f-8d21a44fb732,25.813055,-80.1340106,64.27
2cbafc55-93c2-4302-840f-8d21a44fb732,25.7865407,-80.1414686,59.09
76ece239-da89-468c-99ec-c8040d18abc3,25.7084985,-80.262261,78.57
2cf14366-9a82-4350-aad6-41b940d34f23,25.7751333,-80.2990905,181.33
ce54f5f7-7cf7-46cc-9618-d5aa8014d0d6,25.8388361,-80.2012895,80.5
d5d30040-361f-4524-b3d8-bd80ac27572a,25.7682029,-80.3098586,153.86
2cf14366-9a82-4350-aad6-41b940d34f23,25.6177891,-80.4258876,135.34
88682b3b-2b7c-4ed7-9e44-a344f30de9b8,25.8906555,-80.3187049,24.63
7d2d8169-e495-46bd-b69d-6e61029c612a,25.6984662,-80.2556963,35.34
5825b150-5876-4dbb-8169-4524441f1c2d,25.8342336,-80.2104536,166.19
77268b68-7ff9-4c6e-8e65-af4c6724295f,25.8055863,-80.2239758,70.4
80d14b3c-162a-4c4f-b7b4-1fd3dcf830fa,25.7742154,-80.2151792,113.98
c2751b1e-525d-4982-9785-8fc8cf1cdf0e,25.7907429,-80.1629463,193.43
3d2b2bb8-15f1-4d77-ac6c-e7ca7f675bab,25.8855828,-80.3442507,158.48
956e8b5b-da0b-4827-b0c7-ddce055e359e,25.9685951,-80.2533888,85.52
2cbafc55-93c2-4302-840f-8d21a44fb732,25.7446423,-80.2660107,29.02
27d402b1-b076-4095-a77d-d66130cda937,25.7582835,-80.2408386,119.5
77268b68-7ff9-4c6e-8e65-af4c6724295f,25.7758034,-80.2601043,147.81
5f19ac9b-3ac4-4350-8ff8-97a3a3d04431,25.8353258,-80.2133316,138.52
ac1f4c13-c68e-404f-b563-e8a7695ffc1e,25.8318333,-80.197122,100.84
6fd3470b-ef77-4101-b1e7-2fcf03005838,25.8794639,-80.2867738,163.75
77268b68-7ff9-4c6e-8e65-af4c6724295f,25.7447493,-80.2223605,193.0
b1dd3fab-3020-4465-946f-653d80719db5,25.7836774,-80.2584788,26.74
1c2679ad-dbee-4a75-ac35-4c8037337dc0,25.7207107,-80.2493906,142.21
a96eb275-947c-4d5d-a41d-7030cdc12e2d,25.8852962,-80.3355511,167.47
41d799fd-eea3-4c5e-8639-23541ec2c7c7,25.7773269,-80.2411469,18.16
e1affbae-4d5f-478b-b836-c66706f3d393,25.7669787,-80.2556035,15.93
9fa2a9ef-7b3b-4e43-a9e2-546260276146,25.7459395,-80.2838422,134.61
78ac545a-fab2-474d-8b51-e2c5ce6aa25f,25.707523,-80.2545205,6.26
a96eb275-947c-4d5d-a41d-7030cdc12e2d,25.8836605,-80.2951447,66.63
3672c32c-6233-4ec8-b06f-24323f44f232,25.7843295,-80.1344339,124.74
e8d8e467-9ebe-4777-961d-9c24a9937999,25.8459744,-80.3076746,192.86
2a280722-2008-4d82-aa02-9a57fec8c472,25.8925286,-80.3184525,131.3
3672c32c-6233-4ec8-b06f-24323f44f232,25.8637548,-80.1359227,63.62
e6accd55-b21e-4b76-84d7-fd3a9a65752e,25.7493243,-80.2828902,28.9
2cf14366-9a82-4350-aad6-41b940d34f23,25.7183229,-80.2646584,187.58
72bcd6bc-bbad-4a70-8e95-889ed1be9277,25.8963919,-80.3133483,86.15
1b16ac0c-c278-4106-ada1-2d983a8f9780,25.8765467,-80.2751718,171.23
2cbafc55-93c2-4302-840f-8d21a44fb732,25.7713464,-80.21652,105.05
cf77f17c-3031-435a-a3db-d79cf9513f61,25.8012928,-80.1897868,12.86
a26cb964-4830-4eca-98c4-8b9c2ca25917,25.7683725,-80.2739813,39.68
a96eb275-947c-4d5d-a41d-7030cdc12e2d,25.7786823,-80.2167249,75.32
b1b21c6d-9f1e-4f78-b7cb-7b6da56cbf39,25.7674608,-80.2740467,139.57
c96f908c-b1b3-4506-951c-e37913635e07,25.7233764,-80.2503668,185.25
183a7927-cd3a-4509-a05c-93d7fc709bc2,25.7637248,-80.3170002,180.05
9501b20a-34fe-484d-91e4-ca065265ad45,25.7905994,-80.2464802,52.64
2532b3e4-2852-4200-932d-5a62f1d3a269,25.9195646,-80.1829827,156.75
7d2d8169-e495-46bd-b69d-6e61029c612a,25.7440721,-80.2733141,32.72
c5a6666b-e025-4b54-adcd-ed03d184627f,25.772878,-80.2923849,91.85
8c4e3a33-9839-4b80-beb0-ba2450c63dd7,25.7733166,-80.2838021,104.35
be19a72d-86ac-4998-8397-12f3c3c1d8e6,25.8767923,-80.2907348,190.08
845c56d3-176f-4404-84cb-eca827dcec0d,25.6926741,-80.4138889,88.78
86906e6f-f6db-477b-b261-929ce15fa4d2,25.7435228,-80.2442439,111.65
bf03f6b2-f407-4826-a072-b9ba509b5cc9,25.8700208,-80.2779463,106.9
498c26fc-2e62-4125-b893-f69ae845d2af,25.8206061,-80.1976197,156.91
0c9fef25-e8f2-4a35-bb55-f52a195e8903,25.7480461,-80.2776972,124.79
f3fecb50-7e28-44b0-aec8-37f6a41f5533,25.7804859,-80.2263251,112.21
c3376825-04d8-49b7-8c89-cd3fd14df8b7,25.769735,-80.2620793,184.64
cf77f17c-3031-435a-a3db-d79cf9513f61,25.8723854,-80.2726637,54.32
f3fecb50-7e28-44b0-aec8-37f6a41f5533,25.8738642,-80.2850164,82.49
c352b76f-5f8e-437f-81ac-29fcf92f1d6f,25.8514618,-80.3202535,193.36
1e028284-13a4-4d3a-bd0d-81a1fe6fb44b,25.8968705,-80.3229757,167.4
fb92870a-3470-4bd1-b18c-1267d012153d,25.8311135,-80.1838414,183.59
9c1e93b0-53b9-4059-9c08-1c81f208854d,25.8482547,-80.1785002,113.66
42858747-cba8-451f-8429-bccb324a42dd,25.7814973,-80.2534888,115.88
a90dbfe6-1c42-4aa2-b3cd-8ab44580b350,25.8045649,-80.22394,21.97
c352b76f-5f8e-437f-81ac-29fcf92f1d6f,25.8459705,-80.3068911,163.86
b0a16dbe-f564-46a1-be54-b6c6fbb86b8b,25.752959,-80.2427926,97.44
7113f32a-a6e9-4fa1-b54f-138a50cc56ee,25.8299297,-80.1239993,125.9
3a1065bf-5ec6-4eb7-87b4-3f32a3e6d42c,25.8807721,-80.2965553,102.83
b19a4e53-9a4d-44d6-9866-065e01743e11,25.8598126,-80.3017272,105.01
d5e51097-5ac9-4187-a898-58f8f935e26c,25.8392864,-80.1927656,146.65
6787cce6-dbcb-42f5-bb4d-7ea7fdb184af,25.7631557,-80.2727721,86.19
498c26fc-2e62-4125-b893-f69ae845d2af,25.7553551,-80.2795524,189.53
7e7bb66b-44ea-4d7d-9450-be80f1e28990,25.7612,-80.2190297,130.66
c7c7d298-591b-48d9-93d5-f5ce806a5550,25.8705315,-80.2768098,104.12
ca6b7025-72e3-4f28-b64d-53578cefda2e,25.8943053,-80.3463486,122.79
f3fecb50-7e28-44b0-aec8-37f6a41f5533,25.758001,-80.2841558,34.94
80d14b3c-162a-4c4f-b7b4-1fd3dcf830fa,25.9107903,-80.3020163,196.26
9c1e93b0-53b9-4059-9c08-1c81f208854d,25.8815106,-80.3012138,32.33
ef55fa99-eb4b-4107-ad54-49c15764b8ee,25.7583571,-80.2221202,20.61
7bc1994f-aaee-4433-8692-711f2e7ccfd3,25.8983398,-80.3095934,92.3
4e431dce-4ca5-4fea-b8a5-c603ac4e449a,25.7654409,-80.2982237,128.72
d88affb0-3e04-45b8-abd6-08a8fa6e3a9e,25.8769176,-80.2843492,32.13
76ece239-da89-468c-99ec-c8040d18abc3,25.7863296,-80.251253,105.92
fdb9b5a9-7512-46e7-a5c1-3be9cec0fe74,25.8248597,-80.1300568,83.34
3d2b2bb8-15f1-4d77-ac6c-e7ca7f675bab,25.7726072,-80.3045381,51.45
85353aca-162f-4046-9db0-a4bd185a5b97,25.7897464,-80.155772,158.99
0b8256c7-0ba5-446a-b22e-d743ab525dcf,25.7662545,-80.2424471,84.04
1250b133-5388-44f3-bb3c-9df5ce8712ce,25.7297141,-80.2539527,87.29
41d799fd-eea3-4c5e-8639-23541ec2c7c7,25.8822864,-80.3101905,124.36
4f630715-ceae-438b-977a-dc0a05d6e45c,25.7824863,-80.2528693,158.29
b412f803-faed-4834-98d9-61d143635044,25.7254325,-80.2706984,75.02
35ce79fc-ac60-41a2-ac24-afb1f5c48b38,25.8400801,-80.1829347,180.36
5574f706-9656-42ea-9619-80a8d7a9c570,25.7199443,-80.2552848,107.06
5c361c19-afc4-4fd2-b920-c6fb8f1d2467,25.80497,-80.2280281,192.32
78ac545a-fab2-474d-8b51-e2c5ce6aa25f,25.7679477,-80.2152872,148.02
b07db0f6-7958-4f8e-b2ea-b80e775ff48b,25.8860923,-80.2998537,127.58
c7c7d298-591b-48d9-93d5-f5ce806a5550,25.7316083,-80.3655255,163.4
ce54f5f7-7cf7-46cc-9618-d5aa8014d0d6,25.8725393,-80.2917314,152.68
16045c0e-f7cc-4c28-9cd2-cc8d2f0ac8fa,25.7701898,-80.28725,167.0
ef55fa99-eb4b-4107-ad54-49c15764b8ee,25.8984025,-80.2008386,39.07
b1dd3fab-3020-4465-946f-653d80719db5,25.860621,-80.135261,87.02
80d14b3c-162a-4c4f-b7b4-1fd3dcf830fa,25.9163871,-80.3532568,86.33
8c4e3a33-9839-4b80-beb0-ba2450c63dd7,25.7330855,-80.2659278,164.66
1b16ac0c-c278-4106-ada1-2d983a8f9780,25.8298264,-80.1979501,156.93
9124d466-399a-4226-9eaa-766dfa9a9f6b,25.8808521,-80.2815026,14.99
7627848d-c2ba-47f3-b5ce-1466e018c0c7,25.7803343,-80.2371496,198.26
c7c7d298-591b-48d9-93d5-f5ce806a5550,25.7507722,-80.2645944,103.69
bf03f6b2-f407-4826-a072-b9ba509b5cc9,25.8398566,-80.184076,84.74
3672c32c-6233-4ec8-b06f-24323f44f232,25.830145,-80.2220505,192.8
86a815d5-7238-4451-beb5-d553b5081b30,25.7500223,-80.2143348,78.04
2cbafc55-93c2-4302-840f-8d21a44fb732,25.7707149,-80.2829246,6.81
d5e51097-5ac9-4187-a898-58f8f935e26c,25.8079078,-80.2160979,124.4
9917bbe9-6569-4179-89f6-5a90283698da,25.7383125,-80.2565047,95.12
ca6b7025-72e3-4f28-b64d-53578cefda2e,25.8874396,-80.3415877,35.34
18c9690e-01fa-4e1f-beeb-f497a23494a2,25.9370824,-80.2169733,136.01
bf03f6b2-f407-4826-a072-b9ba509b5cc9,25.7705945,-80.2767239,30.99
8d08c2ba-6e15-4bb0-aa6c-d4d319ed2d6d,25.7732349,-80.3030057,30.27
e1affbae-4d5f-478b-b836-c66706f3d393,25.8527705,-80.1851608,42.59
3f08391b-7327-4d15-a8d4-94ecdd89c767,25.7870903,-80.2520507,41.69
68c3fdd1-f6cb-4494-aaa9-ae580f464885,25.7740457,-80.220634,59.91
27d402b1-b076-4095-a77d-d66130cda937,25.8345063,-80.2161461,77.38
735549d7-ca48-4c90-807b-c6cc8efef9dd,25.7888672,-80.135711,192.63
27e8040c-0649-4674-b48b-49e308a8c9e5,25.7056433,-80.2724539,14.09
5a809bee-2483-433f-8e8a-77a9efe43ccf,25.8190438,-80.2257132,130.47
a5238300-0648-4296-900a-370c7aa697df,25.7672963,-80.2425374,83.97
3a1065bf-5ec6-4eb7-87b4-3f32a3e6d42c,25.7602144,-80.252532,30.87
d5d30040-361f-4524-b3d8-bd80ac27572a,25.9077799,-80.3514961,68.83
2c57daf9-91f8-48b8-86fa-831afe775b24,25.7351841,-80.2333354,57.52
86a815d5-7238-4451-beb5-d553b5081b30,25.7690426,-80.2586074,91.6
2970cb87-83fc-4fcb-813e-69dfca7b6b93,25.7395666,-80.2199919,19.97
b19a4e53-9a4d-44d6-9866-065e01743e11,25.6268029,-80.4373905,107.88
9124d466-399a-4226-9eaa-766dfa9a9f6b,25.7696593,-80.310891,102.31
9917bbe9-6569-4179-89f6-5a90283698da,25.8387908,-80.1242815,114.92
1b16ac0c-c278-4106-ada1-2d983a8f9780,25.8761426,-80.2893032,99.48
9124d466-399a-4226-9eaa-766dfa9a9f6b,25.7704809,-80.2725112,53.01
3a1065bf-5ec6-4eb7-87b4-3f32a3e6d42c,25.7751826,-80.2342905,35.05
2cbafc55-93c2-4302-840f-8d21a44fb732,25.7543524,-80.2679252,173.52
2c57daf9-91f8-48b8-86fa-831afe775b24,25.8921893,-80.2956672,82.14
df27caa8-d0c1-475d-9648-e318592e95e5,25.7763732,-80.280607,116.8
72bcd6bc-bbad-4a70-8e95-889ed1be9277,25.759797,-80.2419645,20.9
c7c7d298-591b-48d9-93d5-f5ce806a5550,25.8008135,-80.2127869,93.77
bcf855da-7022-4194-919c-6bddee21e7ce,25.7331995,-80.2752151,62.34
2cf14366-9a82-4350-aad6-41b940d34f23,25.7683241,-80.2718166,76.65
2cf14366-9a82-4350-aad6-41b940d34f23,25.7376533,-80.225121,173.44
2cf14366-9a82-4350-aad6-41b940d34f23,25.9663518,-80.2549177,45.31
c96f908c-b1b3-4506-951c-e37913635e07,25.7819388,-80.1311021,135.56
e20bea2f-6548-4dd6-a761-652355782ec5,25.7699019,-80.2909198,140.84
c7c7d298-591b-48d9-93d5-f5ce806a5550,25.7843448,-80.1337815,21.26
a90dbfe6-1c42-4aa2-b3cd-8ab44580b350,25.8112837,-80.2018188,67.56
77268b68-7ff9-4c6e-8e65-af4c6724295f,25.7678348,-80.2482858,157.42
812e8197-3418-41b6-b9ae-8e39d5bd8418,25.8226908,-80.2271173,49.81
5b2ddf2b-6909-42a6-b68e-cb4b67f7e970,25.7590003,-80.3271111,144.93
9d9ea38c-4434-4977-b551-fa9917d690b3,25.7856786,-80.1981107,107.18
80d14b3c-162a-4c4f-b7b4-1fd3dcf830fa,25.7779209,-80.2594505,121.77
498c26fc-2e62-4125-b893-f69ae845d2af,25.7642492,-80.2238964,145.33
df60d2d1-0c97-4674-b9f7-ee4b59b01789,25.8294047,-80.2138775,148.12
845c56d3-176f-4404-84cb-eca827dcec0d,25.8328179,-80.2099546,94.6
c30dc64b-e803-47d3-956c-abfa77c50e5e,25.7414817,-80.2672795,177.02
ff437e35-47fb-4ecd-bf62-f4933b8ce0d9,25.7599935,-80.286115,48.37
ecfae3d3-f207-4be9-b7b3-e9b05c2afeea,25.8437116,-80.2039838,181.75
c352b76f-5f8e-437f-81ac-29fcf92f1d6f,25.807909,-80.2006965,88.46
d9aec386-0bdf-440b-aebe-79fb00ff2301,25.7626095,-80.2177034,179.02
9917bbe9-6569-4179-89f6-5a90283698da,25.5566783,-80.3698401,24.7
cf77f17c-3031-435a-a3db-d79cf9513f61,25.8798276,-80.334161,93.51
e8d8e467-9ebe-4777-961d-9c24a9937999,25.8021075,-80.1889663,63.73
27e8040c-0649-4674-b48b-49e308a8c9e5,25.7556722,-80.2270395,49.46
80d14b3c-162a-4c4f-b7b4-1fd3dcf830fa,25.8179699,-80.2028519,21.78
00e3d332-0e1d-4469-9689-ee6308d18c73,25.7585153,-80.2185256,184.11
636c70a0-2e78-4d9f-ac41-69604a5c2243,25.7660864,-80.2646312,105.22
6a87c374-42b4-4459-9bdb-96bbf679cbd4,25.8724896,-80.3060681,37.89
ca6b7025-72e3-4f28-b64d-53578cefda2e,25.7771641,-80.2498397,61.17
1250b133-5388-44f3-bb3c-9df5ce8712ce,25.7147542,-80.2549972,106.86
9ca5367d-b824-47ac-a960-0afe765a60f9,25.7767021,-80.2654727,164.52
9124d466-399a-4226-9eaa-766dfa9a9f6b,25.8346382,-80.2128253,155.46
eef1bfb5-f247-4fbc-ae6e-f39e72da2633,25.9171429,-80.3515826,180.24
528534ae-2a5f-4ea5-bfb1-ff1079680b0c,25.7690591,-80.2419942,153.34
2a280722-2008-4d82-aa02-9a57fec8c472,25.7739089,-80.1928183,7.08
0b8256c7-0ba5-446a-b22e-d743ab525dcf,25.7157322,-80.2731757,169.05
ba1b1e47-41f4-4518-b299-5e76c1f2a1ac,25.7638285,-80.2160478,36.71
0c35c543-98fd-4c92-a659-dfd619c53411,25.8933117,-80.3122423,88.58
72bcd6bc-bbad-4a70-8e95-889ed1be9277,25.74819,-80.2412347,172.57
498c26fc-2e62-4125-b893-f69ae845d2af,25.7235839,-80.2728312,60.58
5574f706-9656-42ea-9619-80a8d7a9c570,25.7564872,-80.2145467,86.48
1f8704c6-0752-4e52-80eb-8784a5e324b2,25.8551476,-80.1427456,194.58
d9aec386-0bdf-440b-aebe-79fb00ff2301,25.8083276,-80.2195067,77.78
9ca5367d-b824-47ac-a960-0afe765a60f9,25.8331486,-80.2151099,54.78
1bce3a7c-57aa-44bc-8794-1a61cd31ca9f,25.8630902,-80.3016867,46.4
3672c32c-6233-4ec8-b06f-24323f44f232,25.8150518,-80.1945665,141.49
cf77f17c-3031-435a-a3db-d79cf9513f61,25.775686,-80.296967,28.83
ba1b1e47-41f4-4518-b299-5e76c1f2a1ac,25.8045682,-80.1863771,139.57
9ca5367d-b824-47ac-a960-0afe765a60f9,25.769866,-80.2895149,169.02
ef55fa99-eb4b-4107-ad54-49c15764b8ee,25.7430704,-80.2433068,23.66
9d9ea38c-4434-4977-b551-fa9917d690b3,25.7715304,-80.1362818,77.26
956e8b5b-da0b-4827-b0c7-ddce055e359e,25.8878714,-80.2058625,69.07
d282a574-0778-4a79-b0f9-db3a9b2b594b,25.8428916,-80.1799325,180.95
d88affb0-3e04-45b8-abd6-08a8fa6e3a9e,25.8369947,-80.1303037,69.06
00e3d332-0e1d-4469-9689-ee6308d18c73,25.7921647,-80.2371137,168.04
fe7839d5-8dd8-4693-82bd-8b96c3c7cbd3,25.7909655,-80.2463399,30.89
dfda257a-8520-45a0-be40-06a443fb4e1f,25.7584335,-80.2103314,100.82
6787cce6-dbcb-42f5-bb4d-7ea7fdb184af,25.8878422,-80.2894389,159.01
41d799fd-eea3-4c5e-8639-23541ec2c7c7,25.5918908,-80.3151182,140.31
b1b21c6d-9f1e-4f78-b7cb-7b6da56cbf39,25.8952211,-80.3033096,50.74
99274234-f15e-4859-92fd-798ba79c3eb2,25.7662372,-80.301727,183.4
950d66d9-8c51-499b-bbcb-33f011714abd,25.7348807,-80.2265799,71.63
2a2f3b31-ab32-4127-bb82-bd908376bd4f,25.7546413,-80.2835226,190.18
735549d7-ca48-4c90-807b-c6cc8efef9dd,25.8925419,-80.3498571,154.75
845c56d3-176f-4404-84cb-eca827dcec0d,25.8839166,-80.330636,182.31
04dbe688-0ae6-4f79-b596-8c2a210f0330,25.8492171,-80.1920617,140.52
68c3fdd1-f6cb-4494-aaa9-ae580f464885,25.8809831,-80.2922384,189.47
9a7b745c-832b-4c8d-940e-0fc3a703fbb8,25.7663801,-80.2417814,155.06
99d4d718-4b9b-4e73-84b2-cd467511e834,25.776109,-80.2724874,155.28
b8fe8ae7-3450-416f-ae75-a03fb0488fbf,25.7606189,-80.2185387,112.88
b07db0f6-7958-4f8e-b2ea-b80e775ff48b,25.8599573,-80.142822,149.38
ce54f5f7-7cf7-46cc-9618-d5aa8014d0d6,25.8190655,-80.2107602,142.79
956e8b5b-da0b-4827-b0c7-ddce055e359e,25.8919503,-80.3497756,121.27
c2751b1e-525d-4982-9785-8fc8cf1cdf0e,25.8769771,-80.2734351,20.93
76ece239-da89-468c-99ec-c8040d18abc3,25.7428501,-80.2390903,191.12
7e7bb66b-44ea-4d7d-9450-be80f1e28990,25.8315647,-80.2131131,92.84
61f77fdb-21ce-40f7-9381-ac7a4db48fcb,25.761601,-80.2298676,181.22
20628837-5cc9-4045-b2dd-c2c0b0e77a07,25.8269195,-80.1922092,49.57
3672c32c-6233-4ec8-b06f-24323f44f232,25.9116296,-80.3520245,109.96
55f9e6ee-1ff4-4e59-ba0c-d55f71854302,25.8046159,-80.1967679,35.4
fb070e2a-8ad8-4e7b-9269-b887f9fbf865,25.7762829,-80.2721851,103.37
1250b133-5388-44f3-bb3c-9df5ce8712ce,25.8004606,-80.216717,15.18
1bce3a7c-57aa-44bc-8794-1a61cd31ca9f,25.721151,-80.281952,161.37
a344b56a-b53a-4205-9dc8-721dd30af7ac,25.8719848,-80.2710959,141.46
735549d7-ca48-4c90-807b-c6cc8efef9dd,25.8106365,-80.23125,21.72
a5238300-0648-4296-900a-370c7aa697df,25.7742609,-80.2519367,12.47
7d2d8169-e495-46bd-b69d-6e61029c612a,25.7562321,-80.2092908,140.27
5b2ddf2b-6909-42a6-b68e-cb4b67f7e970,25.8112633,-80.2259395,26.45
2a280722-2008-4d82-aa02-9a57fec8c472,25.8090314,-80.2329587,126.25
81016721-928b-4303-8720-df2880e6c542,25.9348714,-80.3236365,144.32
636c70a0-2e78-4d9f-ac41-69604a5c2243,25.7926604,-80.2229917,185.43
c2867d58-3709-4415-8bb8-6c30ac319d60,25.8809795,-80.2760777,25.18
4f630715-ceae-438b-977a-dc0a05d6e45c,25.893754,-80.300251,98.94
df27caa8-d0c1-475d-9648-e318592e95e5,25.7332734,-80.2491223,7.59
68c3fdd1-f6cb-4494-aaa9-ae580f464885,25.9219297,-80.3562682,123.48
68c3fdd1-f6cb-4494-aaa9-ae580f464885,25.7802535,-80.2263234,115.63
76ece239-da89-468c-99ec-c8040d18abc3,25.8183508,-80.2246555,185.74
2cf14366-9a82-4350-aad6-41b940d34f23,25.761893,-80.211605,109.15
d40f68d2-8bad-4077-81cc-149ea1045be9,25.7376329,-80.2232209,29.68
0c9fef25-e8f2-4a35-bb55-f52a195e8903,25.7549705,-80.204693,31.68
d282a574-0778-4a79-b0f9-db3a9b2b594b,25.782809,-80.2605336,19.32
9c1e93b0-53b9-4059-9c08-1c81f208854d,25.7370499,-80.2342013,148.28
7bd39234-2748-40fd-84f7-4f4a30535b7f,25.8808919,-80.2897969,164.2
cf77f17c-3031-435a-a3db-d79cf9513f61,25.8543934,-80.1337862,160.95
add072c0-77fe-43ca-8c47-35645861a05e,25.7832913,-80.162707,84.46
8c4e3a33-9839-4b80-beb0-ba2450c63dd7,25.7774085,-80.2734061,32.99
5b2ddf2b-6909-42a6-b68e-cb4b67f7e970,25.7330819,-80.2365441,122.85
3672c32c-6233-4ec8-b06f-24323f44f232,25.8795314,-80.2842503,150.46
2cf14366-9a82-4350-aad6-41b940d34f23,25.8253386,-80.1324181,166.91
68c3fdd1-f6cb-4494-aaa9-ae580f464885,25.847715,-80.1820755,166.96
2a2ab5ee-8bba-4be0-9ad9-0035f00ce510,25.8808994,-80.3007181,197.28
498c26fc-2e62-4125-b893-f69ae845d2af,25.7459038,-80.2328443,186.39
7d2d8169-e495-46bd-b69d-6e61029c612a,25.7684394,-80.3024623,24.66
798bef6d-534c-4610-9086-4c2ae198283d,25.8029123,-80.1433242,67.58
1bce3a7c-57aa-44bc-8794-1a61cd31ca9f,25.4965924,-80.4943107,65.84
0c9fef25-e8f2-4a35-bb55-f52a195e8903,25.7610899,-80.1942361,72.63
52acfe3c-c9c1-4054-980e-ba90d6f1ef93,25.824341,-80.220068,66.41
7e7bb66b-44ea-4d7d-9450-be80f1e28990,25.8681303,-80.3004564,157.56
3a1065bf-5ec6-4eb7-87b4-3f32a3e6d42c,25.8115634,-80.2186607,148.64
c7c7d298-591b-48d9-93d5-f5ce806a5550,25.8028321,-80.2152289,153.64
d282a574-0778-4a79-b0f9-db3a9b2b594b,25.628439,-80.4428529,152.94
2c57daf9-91f8-48b8-86fa-831afe775b24,25.7695387,-80.2257315,188.42
d282a574-0778-4a79-b0f9-db3a9b2b594b,25.7047595,-80.2542566,73.59
b07db0f6-7958-4f8e-b2ea-b80e775ff48b,25.7258711,-80.2459057,171.68
d5e51097-5ac9-4187-a898-58f8f935e26c,25.7714145,-80.2057459,40.38
44ed4b51-6104-4a58-92d0-a41032daf7d6,25.7435392,-80.2673629,126.78
32ae2f3d-5dff-4696-a518-8ac3411df56c,25.7857138,-80.2489187,65.42
b0a16dbe-f564-46a1-be54-b6c6fbb86b8b,25.7436089,-80.2658294,61.33
99c71c71-734d-41d5-89bb-73acfdaeb07c,25.8174853,-80.2281281,132.21
c7c7d298-591b-48d9-93d5-f5ce806a5550,25.8615488,-80.3014175,92.44
d5e51097-5ac9-4187-a898-58f8f935e26c,25.7822984,-80.1354915,120.73
72bcd6bc-bbad-4a70-8e95-889ed1be9277,25.8775761,-80.2903232,53.27
bcf855da-7022-4194-919c-6bddee21e7ce,25.7121376,-80.2644782,34.91
25b2597f-aa2e-41ac-921d-6fb629a68be6,25.7880066,-80.2358797,189.78
