Region,Country,Campaign_Name,Revenue,Revenue_Target,City,State
North & Central America,Canada,Be Unique,"$8,465.00","$7,654.00",,
North & Central America,USA,Enjoy the Moment,"$5,391.00","$14,679.00",,
North & Central America,USA,Fun with Colors,"$15,850.00","$18,751.00",,
North & Central America,USA,Enjoy the Moment,"$15,148.00","$19,098.00",,
North & Central America,USA,Be Unique,"$14,995.00","$19,129.00",,
North & Central America,USA,Fun with Colors,"$5,197.00","$18,456.00",,
North & Central America,USA,Enjoy the Moment,"$13,554.00","$19,215.00",,
North & Central America,Canada,Enjoy the Moment,"$10,296.00","$7,313.00",,
North & Central America,USA,Spring into Summer,"$6,689.00","$13,088.00",,
North & Central America,USA,Enjoy the Moment,"$15,387.00","$6,961.00",,
North & Central America,USA,Be Unique,"$17,859.00","$17,681.00",,
North & Central America,USA,Enjoy the Moment,"$10,344.00","$15,220.00",,
North & Central America,Canada,Fun with Colors,"$13,735.00","$16,671.00",,
North & Central America,Canada,Fun with Colors,"$13,349.00","$16,936.00",,
North & Central America,USA,Enjoy the Moment,"$11,441.00","$6,741.00",,
North & Central America,USA,Enjoy the Moment,"$6,278.00","$11,478.00",,
North & Central America,Canada,Fun with Colors,"$10,480.00","$7,379.00",,
North & Central America,USA,Be Unique,"$13,802.00","$5,380.00",,
North & Central America,USA,Tailored for You,"$15,670.00","$5,412.00",,
North & Central America,Canada,Be Unique,"$13,873.00","$10,617.00",,
North & Central America,USA,Spring into Summer,"$12,174.00","$6,996.00",,
North & Central America,USA,Be Unique,"$13,174.00","$14,329.00",,
North & Central America,Canada,Fall into Winter,"$16,386.00","$9,989.00",,
North & Central America,Canada,Get Sporty,"$17,291.00","$12,719.00",,
North & Central America,USA,Spring into Summer,"$10,865.00","$17,907.00",,
North & Central America,Canada,Enjoy the Moment,"$10,113.00","$9,976.00",,
North & Central America,Canada,Enjoy the Moment,"$13,773.00","$11,719.00",,
North & Central America,Canada,Tailored for You,"$14,804.00","$17,275.00",,
North & Central America,Canada,Enjoy the Moment,"$10,113.00","$9,976.00",,
North & Central America,Canada,Spring into Summer,"$17,486.00","$11,990.00",,
North & Central America,Canada,Enjoy the Moment,"$13,773.00","$11,719.00",,
North & Central America,USA,Spring into Summer,"$5,318.00","$16,079.00",,
North & Central America,USA,Enjoy the Moment,"$5,391.00","$14,679.00",,
North & Central America,USA,Fun with Colors,"$15,850.00","$18,751.00",,
North & Central America,USA,Be Unique,"$14,995.00","$19,129.00",,
North & Central America,USA,Enjoy the Moment,"$13,554.00","$19,215.00",,
North & Central America,Canada,Enjoy the Moment,"$11,404.00","$16,844.00",,
North & Central America,USA,Enjoy the Moment,"$19,142.00","$19,858.00",,
North & Central America,USA,Tailored for You,"$5,515.00","$18,229.00",,
North & Central America,USA,Spring into Summer,"$7,014.00","$16,466.00",,
North & Central America,USA,Enjoy the Moment,"$10,414.00","$9,245.00",,
North & Central America,Canada,Be Unique,"$8,556.00","$18,352.00",,
North & Central America,Canada,Enjoy the Moment,"$11,404.00","$16,844.00",,
North & Central America,USA,Enjoy the Moment,"$19,142.00","$19,858.00",,
North & Central America,USA,Tailored for You,"$5,515.00","$18,229.00",,
North & Central America,USA,Spring into Summer,"$7,014.00","$16,466.00",,
North & Central America,USA,Enjoy the Moment,"$10,414.00","$9,245.00",,
South America,Brazil,Spring into Summer,"$5,663.00","$16,837.00",,
South America,Mexico,Fall into Winter,"$16,062.00","$7,721.00",,
South America,Mexico,Be Unique,"$16,240.00","$16,038.00",,
South America,Brazil,Enjoy the Moment,"$15,719.00","$8,723.00",,
South America,Mexico,Enjoy the Moment,"$13,098.00","$5,663.00",,
South America,Mexico,Enjoy the Moment,"$9,250.00","$15,790.00",,
South America,Mexico,Spring into Summer,"$8,121.00","$10,451.00",,
South America,Brazil,Fun with Colors,"$15,142.00","$7,147.00",,
South America,Mexico,Spring into Summer,"$17,637.00","$6,876.00",,
South America,Mexico,Be Unique,"$8,284.00","$9,840.00",,
South America,Mexico,Tailored for You,"$5,766.00","$17,620.00",,
South America,Brazil,Enjoy the Moment,"$5,103.00","$6,799.00",,
South America,Brazil,Get Sporty,"$5,418.00","$13,970.00",,
South America,Brazil,Spring into Summer,"$10,934.00","$19,723.00",,
South America,Mexico,Tailored for You,"$12,882.00","$19,806.00",,
South America,Mexico,Fall into Winter,"$13,070.00","$16,389.00",,
South America,Brazil,Be Unique,"$21,637.00","$5,666.00",,
South America,Mexico,Be Unique,"$15,521.00","$13,935.00",,
South America,Brazil,Enjoy the Moment,"$13,945.00","$13,624.00",,
South America,Brazil,Enjoy the Moment,"$11,245.00","$18,041.00",,
South America,Mexico,Fall into Winter,"$6,285.00","$8,448.00",,
South America,Brazil,Fun with Colors,"$9,864.00","$5,802.00",,
South America,Brazil,Get Sporty,"$16,611.00","$7,917.00",,
South America,Brazil,Tailored for You,"$8,804.00","$10,137.00",,
South America,Brazil,Be Unique,"$14,691.00","$14,601.00",,
South America,Mexico,Tailored for You,"$9,253.00","$14,347.00",,
South America,Mexico,Fall into Winter,"$16,062.00","$7,721.00",,
South America,Brazil,Get Sporty,"$16,207.00","$14,061.00",,
South America,Brazil,Fun with Colors,"$6,497.00","$6,147.00",,
South America,Mexico,Enjoy the Moment,"$10,223.00","$17,414.00",,
South America,Brazil,Enjoy the Moment,"$15,719.00","$8,723.00",,
South America,Mexico,Enjoy the Moment,"$9,250.00","$15,790.00",,
South America,Mexico,Spring into Summer,"$8,121.00","$10,451.00",,
South America,Brazil,Tailored for You,"$9,229.00","$16,528.00",,
South America,Brazil,Enjoy the Moment,"$5,103.00","$6,799.00",,
South America,Mexico,Enjoy the Moment,"$7,197.00","$5,731.00",,
South America,Mexico,Be Unique,"$16,240.00","$16,038.00",,
South America,Mexico,Enjoy the Moment,"$13,098.00","$5,663.00",,
South America,Brazil,Fun with Colors,"$15,142.00","$7,147.00",,
South America,Mexico,Spring into Summer,"$17,637.00","$6,876.00",,
South America,Mexico,Be Unique,"$8,284.00","$9,840.00",,
South America,Brazil,Get Sporty,"$5,418.00","$13,970.00",,
South America,Mexico,Tailored for You,"$5,766.00","$17,620.00",,
South America,Brazil,Spring into Summer,"$10,934.00","$19,723.00",,
South America,Mexico,Tailored for You,"$12,882.00","$19,806.00",,
South America,Mexico,Fall into Winter,"$13,070.00","$16,389.00",,
South America,Brazil,Be Unique,"$21,637.00","$5,666.00",,
South America,Mexico,Be Unique,"$15,521.00","$13,935.00",,
South America,Brazil,Enjoy the Moment,"$13,945.00","$13,624.00",,
South America,Brazil,Enjoy the Moment,"$11,245.00","$18,041.00",,
South America,Mexico,Fall into Winter,"$6,285.00","$8,448.00",,
South America,Brazil,Fun with Colors,"$9,864.00","$5,802.00",,
South America,Brazil,Get Sporty,"$16,611.00","$7,917.00",,
South America,Brazil,Tailored for You,"$8,804.00","$10,137.00",,
South America,Brazil,Be Unique,"$14,691.00","$14,601.00",,
South America,Mexico,Tailored for You,"$9,253.00","$14,347.00",,
South America,Brazil,Get Sporty,"$16,207.00","$14,061.00",,
South America,Brazil,Fun with Colors,"$6,497.00","$6,147.00",,
South America,Mexico,Enjoy the Moment,"$10,223.00","$17,414.00",,
South America,Brazil,Spring into Summer,"$16,347.00","$6,942.00",,
South America,Brazil,Spring into Summer,"$16,347.00","$6,942.00",,
South America,Brazil,Tailored for You,"$9,229.00","$16,528.00",,
South America,Mexico,Enjoy the Moment,"$7,197.00","$5,731.00",,
South America,Mexico,Fall into Winter,"$12,503.00","$9,977.00",,
South America,Mexico,Fun with Colors,"$12,061.00","$19,769.00",,
South America,Mexico,Spring into Summer,"$7,133.00","$7,388.00",,
South America,Mexico,Enjoy the Moment,"$9,831.00","$15,236.00",,
South America,Mexico,Tailored for You,"$14,316.00","$19,274.00",,
South America,Brazil,Tailored for You,"$5,233.00","$12,227.00",,
South America,Brazil,Get Sporty,"$8,518.00","$19,121.00",,
South America,Brazil,Spring into Summer,"$5,663.00","$16,837.00",,
South America,Mexico,Fall into Winter,"$12,503.00","$9,977.00",,
South America,Mexico,Fun with Colors,"$12,061.00","$19,769.00",,
South America,Mexico,Spring into Summer,"$7,133.00","$7,388.00",,
South America,Mexico,Enjoy the Moment,"$9,831.00","$15,236.00",,
South America,Mexico,Tailored for You,"$14,316.00","$19,274.00",,
South America,Brazil,Tailored for You,"$5,233.00","$12,227.00",,
South America,Brazil,Get Sporty,"$8,518.00","$19,121.00",,
Europe,Germany,Fun with Colors,"$14,865.00","$15,960.00",,
Europe,Germany,Fall into Winter,"$5,117.00","$8,713.00",,
Europe,Spain,Be Unique,"$5,022.00","$7,920.00",,
Europe,France,Enjoy the Moment,"$13,221.00","$8,584.00",,
Europe,UK,Fall into Winter,"$5,117.00","$9,305.00",,
Europe,France,Be Unique,"$6,593.00","$17,096.00",,
Europe,UK,Be Unique,"$8,264.00","$19,049.00",,
Europe,Spain,Be Unique,"$9,761.00","$13,831.00",,
Europe,Germany,Tailored for You,"$7,273.00","$6,184.00",,
Europe,Italy,Tailored for You,"$5,846.00","$8,447.00",,
Europe,Spain,Enjoy the Moment,"$12,488.00","$18,299.00",,
Europe,Italy,Tailored for You,"$14,992.00","$15,699.00",,
Europe,France,Enjoy the Moment,"$15,119.00","$17,269.00",,
Europe,Italy,Enjoy the Moment,"$15,740.00","$7,685.00",,
Europe,Germany,Fall into Winter,"$7,607.00","$15,850.00",,
Europe,Italy,Get Sporty,"$9,486.00","$8,891.00",,
Europe,Spain,Tailored for You,"$14,328.00","$15,577.00",,
Europe,Italy,Tailored for You,"$11,247.00","$10,339.00",,
Europe,Turkey,Tailored for You,"$10,269.00","$11,191.00",,
Europe,Germany,Fun with Colors,"$14,290.00","$10,487.00",,
Europe,Germany,Get Sporty,"$16,810.00","$10,178.00",,
Europe,Spain,Fall into Winter,"$12,739.00","$19,242.00",,
Europe,Germany,Enjoy the Moment,"$19,503.00","$14,609.00",,
Europe,UK,Be Unique,"$16,859.00","$13,324.00",,
Europe,Germany,Fall into Winter,"$14,764.00","$5,876.00",,
Europe,France,Fun with Colors,"$16,593.00","$10,533.00",,
Europe,Italy,Tailored for You,"$13,681.00","$13,003.00",,
Europe,Germany,Fall into Winter,"$13,083.00","$11,336.00",,
Europe,Italy,Enjoy the Moment,"$6,815.00","$14,606.00",,
Europe,Italy,Be Unique,"$5,867.00","$19,049.00",,
Europe,Italy,Enjoy the Moment,"$11,838.00","$13,538.00",,
Europe,UK,Tailored for You,"$13,789.00","$13,596.00",,
Europe,France,Get Sporty,"$11,059.00","$19,059.00",,
Europe,France,Get Sporty,"$13,124.00","$14,955.00",,
Europe,Germany,Get Sporty,"$10,027.00","$10,643.00",,
Europe,Turkey,Be Unique,"$14,726.00","$5,249.00",,
Europe,France,Be Unique,"$11,703.00","$9,822.00",,
Europe,France,Be Unique,"$6,593.00","$17,096.00",,
Europe,UK,Be Unique,"$8,264.00","$19,049.00",,
Europe,Italy,Tailored for You,"$7,131.00","$7,453.00",,
Europe,Spain,Be Unique,"$9,761.00","$13,831.00",,
Europe,UK,Enjoy the Moment,"$12,642.00","$11,692.00",,
Europe,Germany,Tailored for You,"$7,273.00","$6,184.00",,
Europe,Turkey,Enjoy the Moment,"$17,101.00","$13,212.00",,
Europe,Italy,Tailored for You,"$5,846.00","$8,447.00",,
Europe,Germany,Fun with Colors,"$14,865.00","$15,960.00",,
Europe,Italy,Tailored for You,"$14,992.00","$15,699.00",,
Europe,Germany,Fall into Winter,"$5,117.00","$8,713.00",,
Europe,France,Enjoy the Moment,"$15,119.00","$17,269.00",,
Europe,France,Enjoy the Moment,"$13,221.00","$8,584.00",,
Europe,Italy,Enjoy the Moment,"$15,740.00","$7,685.00",,
Europe,UK,Fall into Winter,"$5,117.00","$9,305.00",,
Europe,Spain,Tailored for You,"$14,328.00","$15,577.00",,
Europe,Italy,Tailored for You,"$11,247.00","$10,339.00",,
Europe,Spain,Enjoy the Moment,"$12,488.00","$18,299.00",,
Europe,Germany,Fall into Winter,"$7,607.00","$15,850.00",,
Europe,Italy,Get Sporty,"$9,486.00","$8,891.00",,
Europe,Germany,Fun with Colors,"$14,290.00","$10,487.00",,
Europe,Turkey,Tailored for You,"$10,269.00","$11,191.00",,
Europe,Spain,Fall into Winter,"$12,739.00","$19,242.00",,
Europe,Germany,Enjoy the Moment,"$19,503.00","$14,609.00",,
Europe,Germany,Get Sporty,"$16,810.00","$10,178.00",,
Europe,France,Fun with Colors,"$16,593.00","$10,533.00",,
Europe,UK,Be Unique,"$16,859.00","$13,324.00",,
Europe,Italy,Tailored for You,"$13,681.00","$13,003.00",,
Europe,Germany,Fall into Winter,"$14,764.00","$5,876.00",,
Europe,Germany,Fall into Winter,"$13,083.00","$11,336.00",,
Europe,Italy,Enjoy the Moment,"$6,815.00","$14,606.00",,
Europe,Italy,Be Unique,"$5,867.00","$19,049.00",,
Europe,Italy,Enjoy the Moment,"$11,838.00","$13,538.00",,
Europe,UK,Tailored for You,"$13,789.00","$13,596.00",,
Europe,France,Get Sporty,"$11,059.00","$19,059.00",,
Europe,Germany,Get Sporty,"$10,027.00","$10,643.00",,
Europe,France,Get Sporty,"$13,124.00","$14,955.00",,
Europe,France,Be Unique,"$11,703.00","$9,822.00",,
Europe,Turkey,Be Unique,"$14,726.00","$5,249.00",,
Europe,Italy,Tailored for You,"$7,131.00","$7,453.00",,
Europe,UK,Enjoy the Moment,"$12,642.00","$11,692.00",,
Europe,Turkey,Enjoy the Moment,"$17,101.00","$13,212.00",,
Europe,Spain,Fall into Winter,"$12,907.00","$5,218.00",,
Europe,Spain,Fall into Winter,"$12,907.00","$5,218.00",,
Europe,Turkey,Enjoy the Moment,"$8,382.00","$19,209.00",,
Europe,Italy,Be Unique,"$12,366.00","$11,187.00",,
Europe,France,Spring into Summer,"$14,445.00","$12,231.00",,
Europe,UK,Be Unique,"$5,120.00","$16,652.00",,
Europe,Spain,Be Unique,"$10,260.00","$14,654.00",,
Europe,France,Enjoy the Moment,"$15,557.00","$14,176.00",,
Europe,Germany,Enjoy the Moment,"$5,466.00","$9,140.00",,
Europe,Spain,Tailored for You,"$5,684.00","$5,400.00",,
Europe,Italy,Spring into Summer,"$17,484.00","$9,517.00",,
Europe,UK,Enjoy the Moment,"$13,732.00","$5,799.00",,
Europe,France,Enjoy the Moment,"$9,764.00","$9,300.00",,
Europe,Turkey,Be Unique,"$11,719.00","$19,049.00",,
Europe,Italy,Spring into Summer,"$7,505.00","$19,524.00",,
Europe,Spain,Be Unique,"$8,871.00","$13,868.00",,
Europe,Turkey,Tailored for You,"$12,965.00","$12,220.00",,
Europe,Spain,Be Unique,"$12,191.00","$14,106.00",,
Europe,Spain,Be Unique,"$5,022.00","$7,920.00",,
Europe,Turkey,Enjoy the Moment,"$8,382.00","$19,209.00",,
Europe,Italy,Be Unique,"$12,366.00","$11,187.00",,
Europe,France,Spring into Summer,"$14,445.00","$12,231.00",,
Europe,UK,Be Unique,"$5,120.00","$16,652.00",,
Europe,Spain,Be Unique,"$10,260.00","$14,654.00",,
Europe,France,Enjoy the Moment,"$15,557.00","$14,176.00",,
Europe,Germany,Enjoy the Moment,"$5,466.00","$9,140.00",,
Europe,Spain,Tailored for You,"$5,684.00","$5,400.00",,
Europe,Italy,Spring into Summer,"$17,484.00","$9,517.00",,
Europe,UK,Enjoy the Moment,"$13,732.00","$5,799.00",,
Europe,France,Enjoy the Moment,"$9,764.00","$9,300.00",,
Europe,Turkey,Be Unique,"$11,719.00","$19,049.00",,
Europe,Italy,Spring into Summer,"$7,505.00","$19,524.00",,
Europe,Spain,Be Unique,"$8,871.00","$13,868.00",,
Europe,Turkey,Tailored for You,"$12,965.00","$12,220.00",,
Europe,Spain,Be Unique,"$12,191.00","$14,106.00",,
