msft_locationid,msft_locationname,msft_factility,msft_floor,msft_unit,msft_acuity,COVID Location,msft_alternatesiteflag,msft_totalbeds,msft_surgebeds,msft_blockedbeds,msft_effectiveenddate,msft_effectivestatedate,Acuity,Acuity ICU,msft_acuitytype_code,Acuity Type
586c8437-b173-ea11-a811-000d3a5a1707,BRK - 4W - CARD,baccc486-7b73-ea11-a811-000d3a5a1bf8,BRK - 4W,CARD,8869775c-8d73-ea11-a811-000d3a5a17e3,Yes,False,10,,6,,43921.58333,CARD - Cardiology,Acute Care,299600000,Acute Care
706c8437-b173-ea11-a811-000d3a5a1707,JS - 5N - TELE,6d79d898-7b73-ea11-a811-000d3a5a1bf8,JS - 5N,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,5,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
726c8437-b173-ea11-a811-000d3a5a1707,JS - 5S - MED SURG,6d79d898-7b73-ea11-a811-000d3a5a1bf8,JS - 5S,MED SURG,06c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,8,,43921.58333,MED SURG - Medical Surgery,Acute Care,299600000,Acute Care
806c8437-b173-ea11-a811-000d3a5a1707,DTC - 5N - TELE,d39b01ab-7b73-ea11-a811-000d3a5a1bf8,DTC - 5N,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,9,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
826c8437-b173-ea11-a811-000d3a5a1707,DTC - 5S - MED SURG,d39b01ab-7b73-ea11-a811-000d3a5a1bf8,DTC - 5S,MED SURG,06c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,7,,43921.58333,MED SURG - Medical Surgery,Acute Care,299600000,Acute Care
8a6c8437-b173-ea11-a811-000d3a5a1707,SC - 2E - MED SURG,28711cbd-7b73-ea11-a811-000d3a5a1bf8,SC - 2E,MED SURG,06c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,9,,43921.58333,MED SURG - Medical Surgery,Acute Care,299600000,Acute Care
8c6c8437-b173-ea11-a811-000d3a5a1707,SC - 3W - GEN SURG,28711cbd-7b73-ea11-a811-000d3a5a1bf8,SC - 3W,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,10,,9,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
8e6c8437-b173-ea11-a811-000d3a5a1707,SC - 3E - TELE,28711cbd-7b73-ea11-a811-000d3a5a1bf8,SC - 3E,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,7,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
906c8437-b173-ea11-a811-000d3a5a1707,SC - 4W - CARD,28711cbd-7b73-ea11-a811-000d3a5a1bf8,SC - 4W,CARD,8869775c-8d73-ea11-a811-000d3a5a17e3,Yes,False,10,,7,,43921.58333,CARD - Cardiology,Acute Care,299600000,Acute Care
9e6c8437-b173-ea11-a811-000d3a5a1707,NIA - 3W - GEN SURG,a84b53d5-7b73-ea11-a811-000d3a5a1bf8,NIA - 3W,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,10,,7,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
a06c8437-b173-ea11-a811-000d3a5a1707,NIA - 3E - MED SURG,a84b53d5-7b73-ea11-a811-000d3a5a1bf8,NIA - 3E,MED SURG,06c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,7,,43921.58333,MED SURG - Medical Surgery,Acute Care,299600000,Acute Care
a26c8437-b173-ea11-a811-000d3a5a1707,NIA - 4W - CARD,a84b53d5-7b73-ea11-a811-000d3a5a1bf8,NIA - 4W,CARD,8869775c-8d73-ea11-a811-000d3a5a17e3,Yes,False,10,,8,,43921.58333,CARD - Cardiology,Acute Care,299600000,Acute Care
a46c8437-b173-ea11-a811-000d3a5a1707,NIA - 4E - CCU,a84b53d5-7b73-ea11-a811-000d3a5a1bf8,NIA - 4E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,9,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
aa6c8437-b173-ea11-a811-000d3a5a1707,PALM - 2W - GEN SURG,a0d9a4ff-7a73-ea11-a811-000d3a5a1bf8,PALM - 2W,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,10,,7,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
ac6c8437-b173-ea11-a811-000d3a5a1707,PALM - 2E - MED SURG,a0d9a4ff-7a73-ea11-a811-000d3a5a1bf8,PALM - 2E,MED SURG,06c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,8,,43921.58333,MED SURG - Medical Surgery,Acute Care,299600000,Acute Care
ae6c8437-b173-ea11-a811-000d3a5a1707,PALM - 3W - CARD,a0d9a4ff-7a73-ea11-a811-000d3a5a1bf8,PALM - 3W,CARD,8869775c-8d73-ea11-a811-000d3a5a17e3,Yes,False,10,,9,,43921.58333,CARD - Cardiology,Acute Care,299600000,Acute Care
b06c8437-b173-ea11-a811-000d3a5a1707,PALM - 3E - CCU,a0d9a4ff-7a73-ea11-a811-000d3a5a1bf8,PALM - 3E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,8,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
b86c8437-b173-ea11-a811-000d3a5a1707,PCH - 2S - MED SURG,6c370712-7b73-ea11-a811-000d3a5a1bf8,PCH - 2S,MED SURG,06c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,8,,43921.58333,MED SURG - Medical Surgery,Acute Care,299600000,Acute Care
ba6c8437-b173-ea11-a811-000d3a5a1707,PCH - 3N - GEN SURG,6c370712-7b73-ea11-a811-000d3a5a1bf8,PCH - 3N,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,10,,8,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
bc6c8437-b173-ea11-a811-000d3a5a1707,PCH - 3S - TELE,6c370712-7b73-ea11-a811-000d3a5a1bf8,PCH - 3S,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,9,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
be6c8437-b173-ea11-a811-000d3a5a1707,PCH - 4N - CARD,6c370712-7b73-ea11-a811-000d3a5a1bf8,PCH - 4N,CARD,8869775c-8d73-ea11-a811-000d3a5a17e3,Yes,False,10,,7,,43921.58333,CARD - Cardiology,Acute Care,299600000,Acute Care
ce6c8437-b173-ea11-a811-000d3a5a1707,OG - 3W - GEN SURG,51ca291e-7b73-ea11-a811-000d3a5a1bf8,OG - 3W,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,10,,8,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
d06c8437-b173-ea11-a811-000d3a5a1707,OG - 3E - MED SURG,51ca291e-7b73-ea11-a811-000d3a5a1bf8,OG - 3E,MED SURG,06c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,9,,43921.58333,MED SURG - Medical Surgery,Acute Care,299600000,Acute Care
d26c8437-b173-ea11-a811-000d3a5a1707,OG - 4W - CARD,51ca291e-7b73-ea11-a811-000d3a5a1bf8,OG - 4W,CARD,8869775c-8d73-ea11-a811-000d3a5a17e3,Yes,False,10,,7,,43921.58333,CARD - Cardiology,Acute Care,299600000,Acute Care
d46c8437-b173-ea11-a811-000d3a5a1707,OG - 4E - CCU,51ca291e-7b73-ea11-a811-000d3a5a1bf8,OG - 4E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,9,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
e26c8437-b173-ea11-a811-000d3a5a1707,SB - 5N - TELE,3d94693c-7b73-ea11-a811-000d3a5a1bf8,SB - 5N,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,8,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
e46c8437-b173-ea11-a811-000d3a5a1707,SB - 5S - MED SURG,3d94693c-7b73-ea11-a811-000d3a5a1bf8,SB - 5S,MED SURG,06c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,8,,43921.58333,MED SURG - Medical Surgery,Acute Care,299600000,Acute Care
ea6c8437-b173-ea11-a811-000d3a5a1707,SURF - 2W - GEN SURG,49c2404f-7b73-ea11-a811-000d3a5a1bf8,SURF - 2W,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,10,,4,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
ec6c8437-b173-ea11-a811-000d3a5a1707,SURF - 2E - MED SURG,49c2404f-7b73-ea11-a811-000d3a5a1bf8,SURF - 2E,MED SURG,06c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,5,,43921.58333,MED SURG - Medical Surgery,Acute Care,299600000,Acute Care
ee6c8437-b173-ea11-a811-000d3a5a1707,SURF - 3W - CARD,49c2404f-7b73-ea11-a811-000d3a5a1bf8,SURF - 3W,CARD,8869775c-8d73-ea11-a811-000d3a5a17e3,Yes,False,10,,4,,43921.58333,CARD - Cardiology,Acute Care,299600000,Acute Care
f06c8437-b173-ea11-a811-000d3a5a1707,SURF - 3E - CCU,49c2404f-7b73-ea11-a811-000d3a5a1bf8,SURF - 3E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,3,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
f66c8437-b173-ea11-a811-000d3a5a1707,GLF - 2W - GEN SURG,7a04745b-7b73-ea11-a811-000d3a5a1bf8,GLF - 2W,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,10,,8,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
f86c8437-b173-ea11-a811-000d3a5a1707,GLF - 2E - MED SURG,7a04745b-7b73-ea11-a811-000d3a5a1bf8,GLF - 2E,MED SURG,06c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,7,,43921.58333,MED SURG - Medical Surgery,Acute Care,299600000,Acute Care
fa6c8437-b173-ea11-a811-000d3a5a1707,GLF - 3W - CARD,7a04745b-7b73-ea11-a811-000d3a5a1bf8,GLF - 3W,CARD,8869775c-8d73-ea11-a811-000d3a5a17e3,Yes,False,10,,8,,43921.58333,CARD - Cardiology,Acute Care,299600000,Acute Care
fc6c8437-b173-ea11-a811-000d3a5a1707,GLF - 3E - CCU,7a04745b-7b73-ea11-a811-000d3a5a1bf8,GLF - 3E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,9,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
50ccf104-9173-ea11-a811-000d3a5a17e3,S Building 3N - TELE,1cb1defb-8f73-ea11-a811-000d3a5a17e3,S Building 3N,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,True,10,,10,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
2d45131d-9173-ea11-a811-000d3a5a17e3,S Building 3S - TELE,1cb1defb-8f73-ea11-a811-000d3a5a17e3,S Building 3S,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,True,10,,3,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
6aae552a-9c73-ea11-a811-000d3a5a14b6,SAM - 2N - ED,52b88c53-7a73-ea11-a811-000d3a5a17e3,SAM - 2N,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,20,,5,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
6cae552a-9c73-ea11-a811-000d3a5a14b6,SAM - 2S - ICU,52b88c53-7a73-ea11-a811-000d3a5a17e3,SAM - 2S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,12,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
6eae552a-9c73-ea11-a811-000d3a5a14b6,SAM - 3N - GEN SURG,52b88c53-7a73-ea11-a811-000d3a5a17e3,SAM - 3N,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,16,,5,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
70ae552a-9c73-ea11-a811-000d3a5a14b6,SAM - 3S - ICU,52b88c53-7a73-ea11-a811-000d3a5a17e3,SAM - 3S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,7,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
72ae552a-9c73-ea11-a811-000d3a5a14b6,SAM - 4N - PICU,52b88c53-7a73-ea11-a811-000d3a5a17e3,SAM - 4N,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,3,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
74ae552a-9c73-ea11-a811-000d3a5a14b6,SAM - 4S - NICU,52b88c53-7a73-ea11-a811-000d3a5a17e3,SAM - 4S,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,6,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
7aae552a-9c73-ea11-a811-000d3a5a14b6,EC - 2W - ED,fe3473af-7c73-ea11-a811-000d3a5a17e3,EC - 2W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,3,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
7cae552a-9c73-ea11-a811-000d3a5a14b6,EC - 2E - ED,fe3473af-7c73-ea11-a811-000d3a5a17e3,EC - 2E,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,5,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
7eae552a-9c73-ea11-a811-000d3a5a14b6,EC - 3W - TELE,fe3473af-7c73-ea11-a811-000d3a5a17e3,EC - 3W,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,7,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
88ae552a-9c73-ea11-a811-000d3a5a14b6,EC - 5E - ICU,fe3473af-7c73-ea11-a811-000d3a5a17e3,EC - 5E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,3,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
8aae552a-9c73-ea11-a811-000d3a5a14b6,EC - 6W - ICU,fe3473af-7c73-ea11-a811-000d3a5a17e3,EC - 6W,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,4,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
8cae552a-9c73-ea11-a811-000d3a5a14b6,EC - 6E - CCU,fe3473af-7c73-ea11-a811-000d3a5a17e3,EC - 6E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,9,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
8eae552a-9c73-ea11-a811-000d3a5a14b6,EC - 7W - NICU,fe3473af-7c73-ea11-a811-000d3a5a17e3,EC - 7W,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,6,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
90ae552a-9c73-ea11-a811-000d3a5a14b6,EC - 7E - PICU,fe3473af-7c73-ea11-a811-000d3a5a17e3,EC - 7E,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,5,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
92ae552a-9c73-ea11-a811-000d3a5a14b6,WL - 2N - ED,017990c1-7c73-ea11-a811-000d3a5a17e3,WL - 2N,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,20,,4,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
94ae552a-9c73-ea11-a811-000d3a5a14b6,WL - 2S - ICU,017990c1-7c73-ea11-a811-000d3a5a17e3,WL - 2S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,5,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
96ae552a-9c73-ea11-a811-000d3a5a14b6,WL - 3N - GEN SURG,017990c1-7c73-ea11-a811-000d3a5a17e3,WL - 3N,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,16,,5,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
98ae552a-9c73-ea11-a811-000d3a5a14b6,WL - 3S - ICU,017990c1-7c73-ea11-a811-000d3a5a17e3,WL - 3S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,3,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
9aae552a-9c73-ea11-a811-000d3a5a14b6,WL - 4N - PICU,017990c1-7c73-ea11-a811-000d3a5a17e3,WL - 4N,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,7,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
9cae552a-9c73-ea11-a811-000d3a5a14b6,WL - 4S - NICU,017990c1-7c73-ea11-a811-000d3a5a17e3,WL - 4S,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,7,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
a2ae552a-9c73-ea11-a811-000d3a5a14b6,BAL - 2W - ED,fd4282d9-7c73-ea11-a811-000d3a5a17e3,BAL - 2W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,15,,3,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
a4ae552a-9c73-ea11-a811-000d3a5a14b6,BAL - 2E - ICU,fd4282d9-7c73-ea11-a811-000d3a5a17e3,BAL - 2E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,7,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
aeae552a-9c73-ea11-a811-000d3a5a14b6,BMV - 2W - ED,12db6feb-7c73-ea11-a811-000d3a5a17e3,BMV - 2W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,3,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
b0ae552a-9c73-ea11-a811-000d3a5a14b6,BMV - 2E - ED,12db6feb-7c73-ea11-a811-000d3a5a17e3,BMV - 2E,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,5,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
b2ae552a-9c73-ea11-a811-000d3a5a14b6,BMV - 3W - TELE,12db6feb-7c73-ea11-a811-000d3a5a17e3,BMV - 3W,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,7,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
bcae552a-9c73-ea11-a811-000d3a5a14b6,BMV - 5E - ICU,12db6feb-7c73-ea11-a811-000d3a5a17e3,BMV - 5E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,3,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
beae552a-9c73-ea11-a811-000d3a5a14b6,BMV - 6W - ICU,12db6feb-7c73-ea11-a811-000d3a5a17e3,BMV - 6W,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,4,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
c0ae552a-9c73-ea11-a811-000d3a5a14b6,BMV - 6E - CCU,12db6feb-7c73-ea11-a811-000d3a5a17e3,BMV - 6E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,9,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
c2ae552a-9c73-ea11-a811-000d3a5a14b6,BMV - 7W - NICU,12db6feb-7c73-ea11-a811-000d3a5a17e3,BMV - 7W,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,7,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
c4ae552a-9c73-ea11-a811-000d3a5a14b6,BMV - 7E - PICU,12db6feb-7c73-ea11-a811-000d3a5a17e3,BMV - 7E,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,5,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
c6ae552a-9c73-ea11-a811-000d3a5a14b6,SacW - 2W - ED,3dfd4a93-8173-ea11-a811-000d3a5a17e3,SacW - 2W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,9,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
c8ae552a-9c73-ea11-a811-000d3a5a14b6,SacW - 2E - ED,3dfd4a93-8173-ea11-a811-000d3a5a17e3,SacW - 2E,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,6,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
caae552a-9c73-ea11-a811-000d3a5a14b6,SacW - 3W - TELE,3dfd4a93-8173-ea11-a811-000d3a5a17e3,SacW - 3W,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,7,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
d4ae552a-9c73-ea11-a811-000d3a5a14b6,SacW - 5E - ICU,3dfd4a93-8173-ea11-a811-000d3a5a17e3,SacW - 5E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,3,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
d6ae552a-9c73-ea11-a811-000d3a5a14b6,SacW - 6W - ICU,3dfd4a93-8173-ea11-a811-000d3a5a17e3,SacW - 6W,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,7,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
d8ae552a-9c73-ea11-a811-000d3a5a14b6,SacW - 6E - CCU,3dfd4a93-8173-ea11-a811-000d3a5a17e3,SacW - 6E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,3,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
daae552a-9c73-ea11-a811-000d3a5a14b6,SacW - 7W - NICU,3dfd4a93-8173-ea11-a811-000d3a5a17e3,SacW - 7W,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,3,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
dcae552a-9c73-ea11-a811-000d3a5a14b6,SacW - 7E - PICU,3dfd4a93-8173-ea11-a811-000d3a5a17e3,SacW - 7E,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,2,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
deae552a-9c73-ea11-a811-000d3a5a14b6,BBS - 2W - ED,a00d0fe1-8173-ea11-a811-000d3a5a17e3,BBS - 2W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,15,,4,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
e0ae552a-9c73-ea11-a811-000d3a5a14b6,BBS - 2E - ICU,a00d0fe1-8173-ea11-a811-000d3a5a17e3,BBS - 2E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,9,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
eaae552a-9c73-ea11-a811-000d3a5a14b6,CBC - 2N - ED,b297e82e-8273-ea11-a811-000d3a5a17e3,CBC - 2N,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,20,,8,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
ecae552a-9c73-ea11-a811-000d3a5a14b6,CBC - 2S - ICU,b297e82e-8273-ea11-a811-000d3a5a17e3,CBC - 2S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,4,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
eeae552a-9c73-ea11-a811-000d3a5a14b6,CBC - 3N - GEN SURG,b297e82e-8273-ea11-a811-000d3a5a17e3,CBC - 3N,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,16,,5,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
f0ae552a-9c73-ea11-a811-000d3a5a14b6,CBC - 3S - ICU,b297e82e-8273-ea11-a811-000d3a5a17e3,CBC - 3S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,7,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
f2ae552a-9c73-ea11-a811-000d3a5a14b6,CBC - 4N - PICU,b297e82e-8273-ea11-a811-000d3a5a17e3,CBC - 4N,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,8,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
f4ae552a-9c73-ea11-a811-000d3a5a14b6,CBC - 4S - NICU,b297e82e-8273-ea11-a811-000d3a5a17e3,CBC - 4S,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,6,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
faae552a-9c73-ea11-a811-000d3a5a14b6,TSN - 2W - ED,51181332-8873-ea11-a811-000d3a5a17e3,TSN - 2W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,9,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
fcae552a-9c73-ea11-a811-000d3a5a14b6,TSN - 2E - ED,51181332-8873-ea11-a811-000d3a5a17e3,TSN - 2E,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,5,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
feae552a-9c73-ea11-a811-000d3a5a14b6,TSN - 3W - TELE,51181332-8873-ea11-a811-000d3a5a17e3,TSN - 3W,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,7,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
08af552a-9c73-ea11-a811-000d3a5a14b6,TSN - 5E - ICU,51181332-8873-ea11-a811-000d3a5a17e3,TSN - 5E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,8,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
0aaf552a-9c73-ea11-a811-000d3a5a14b6,TSN - 6W - ICU,51181332-8873-ea11-a811-000d3a5a17e3,TSN - 6W,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,4,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
0caf552a-9c73-ea11-a811-000d3a5a14b6,TSN - 6E - CCU,51181332-8873-ea11-a811-000d3a5a17e3,TSN - 6E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,9,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
0eaf552a-9c73-ea11-a811-000d3a5a14b6,TSN - 7W - NICU,51181332-8873-ea11-a811-000d3a5a17e3,TSN - 7W,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,7,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
10af552a-9c73-ea11-a811-000d3a5a14b6,TSN - 7E - PICU,51181332-8873-ea11-a811-000d3a5a17e3,TSN - 7E,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,6,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
