TransactionID,StoreLocation,ProductID,ProductName,ProductCategory,Quantity,UnitPrice,SaleDate,CustomerID
TXN2022003680,San Francisco,PROD0001,Pale Meadow,Paint Shades,5,169.59,2022-06-05 03:00:42,46024
TXN2022003681,New York,PROD0001,Pale Meadow,Paint Shades,5,10.63,2022-12-01 01:52:51,46025
TXN2022003682,Houston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,211.82,2022-10-15 19:40:48,46026
TXN2022003683,New York,APP003,Fleece Pullover,Apparel,5,167.87,2022-02-09 22:02:33,46027
TXN2022003684,Houston,APP003,Fleece Pullover,Apparel,5,81.02,2022-05-06 22:51:21,46028
TXN2022003685,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,4,232.66,2022-03-06 06:02:58,46029
TXN2022003686,Chicago,APP002,Raincoat,Apparel,5,159.07,2022-02-17 15:10:38,46030
TXN2022003687,New York,APP003,Fleece Pullover,Apparel,2,30.21,2022-06-27 16:50:38,46031
TXN2022003688,New York,APP003,Fleece Pullover,Apparel,4,33.54,2022-01-26 03:01:46,46032
TXN2022003689,San Francisco,PROD0001,Pale Meadow,Paint Shades,2,239.39,2022-09-25 18:04:30,46033
TXN2022003690,Seattle,SOLAR001,SunPower Panel X,Solar,1,189.93,2022-05-27 17:16:30,46034
TXN2022003691,Denver,WINE001,Crimson Cabernet,Beverages - Wine,1,150.1,2022-11-07 10:47:40,46035
TXN2022003692,San Francisco,SOLAR001,SunPower Panel X,Solar,2,149.26,2022-05-09 02:16:56,46036
TXN2022003693,San Francisco,APP002,Raincoat,Apparel,5,157.19,2022-02-07 10:58:51,46037
TXN2022003694,Denver,APP001,Winter Jacket,Apparel,4,20.91,2022-04-19 06:44:20,46038
TXN2022003695,Chicago,APP002,Raincoat,Apparel,3,140.06,2022-05-11 03:47:20,46039
TXN2022003696,Houston,WINE001,Crimson Cabernet,Beverages - Wine,4,147.08,2022-01-05 05:49:34,46040
TXN2022003697,Houston,PROD0002,Tranquil Lavender,Paint Shades,2,131.38,2022-06-20 12:40:47,46041
TXN2022003698,Chicago,APP001,Winter Jacket,Apparel,5,69.29,2022-11-29 01:22:40,46042
TXN2022003699,Los Angeles,APP001,Winter Jacket,Apparel,5,27.04,2022-02-28 06:17:52,46043
TXN2022003700,Miami,SOLAR001,SunPower Panel X,Solar,5,231.93,2022-02-06 05:37:32,46044
TXN2022003701,Miami,SOLAR001,SunPower Panel X,Solar,1,49.25,2022-04-05 17:58:50,46045
TXN2022003702,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,163.19,2022-12-16 09:39:02,46046
TXN2022003703,Mountain View,WINE001,Crimson Cabernet,Beverages - Wine,1,175.57,2022-07-18 20:03:21,46047
TXN2022003704,Boston,WINE003,Velvet Merlot,Beverages - Wine,4,31.12,2022-01-14 18:23:50,46048
TXN2022003705,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,1,98.01,2022-04-18 09:24:29,46049
TXN2022003706,Houston,APP002,Raincoat,Apparel,1,11.44,2022-04-07 21:33:22,46050
TXN2022003707,Los Angeles,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,180.86,2022-02-17 18:26:15,46051
TXN2022003708,Boston,WINE003,Velvet Merlot,Beverages - Wine,3,76.15,2022-04-19 14:48:26,46052
TXN2022003709,New York,PROD0001,Pale Meadow,Paint Shades,3,191.71,2022-08-27 05:15:54,46053
TXN2022003710,Houston,APP001,Winter Jacket,Apparel,2,129.21,2022-04-25 07:41:15,46054
TXN2022003711,Mountain View,PROD0002,Tranquil Lavender,Paint Shades,3,16.89,2022-06-23 20:13:17,46055
TXN2022003712,Chicago,SOLAR001,SunPower Panel X,Solar,5,174.17,2022-03-19 20:44:53,46056
TXN2022003713,Los Angeles,APP001,Winter Jacket,Apparel,5,231.65,2022-01-02 01:18:49,46057
TXN2022003714,San Francisco,PROD0001,Pale Meadow,Paint Shades,1,229.69,2022-09-17 02:34:58,46058
TXN2022003715,Seattle,APP003,Fleece Pullover,Apparel,1,96.93,2022-08-26 21:04:20,46059
TXN2022003716,New York,APP001,Winter Jacket,Apparel,1,11.26,2022-04-05 22:32:18,46060
TXN2022003717,Denver,APP002,Raincoat,Apparel,5,194.47,2022-09-21 21:14:44,46061
TXN2022003718,Boston,APP003,Fleece Pullover,Apparel,5,26.21,2022-01-17 15:26:07,46062
TXN2022003719,New York,PROD0001,Pale Meadow,Paint Shades,4,215.99,2022-09-11 16:46:40,46063
TXN2022003720,New York,PROD0001,Pale Meadow,Paint Shades,4,43.35,2022-04-26 09:37:55,46064
TXN2022003721,San Francisco,WINE001,Crimson Cabernet,Beverages - Wine,4,76.59,2022-05-10 18:34:54,46065
TXN2022003722,Los Angeles,SOLAR001,SunPower Panel X,Solar,1,226.86,2022-06-16 00:36:45,46066
TXN2022003723,Boston,APP003,Fleece Pullover,Apparel,4,24.35,2022-09-08 09:22:38,46067
TXN2022003724,New York,APP002,Raincoat,Apparel,2,171.5,2022-11-19 04:35:04,46068
TXN2022003725,New York,APP002,Raincoat,Apparel,3,119.57,2022-01-21 03:06:06,46069
TXN2022003726,New York,WINE003,Velvet Merlot,Beverages - Wine,1,204.18,2022-01-23 15:40:39,46070
TXN2022003727,San Francisco,SOLAR001,SunPower Panel X,Solar,4,40.81,2022-01-08 07:06:26,46071
TXN2022003728,Los Angeles,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,141.51,2022-01-25 14:39:01,46072
TXN2022003729,New York,WINE001,Crimson Cabernet,Beverages - Wine,4,21.07,2022-07-31 20:44:16,46073
TXN2022003730,New York,APP002,Raincoat,Apparel,4,189.56,2022-02-13 08:51:55,46074
TXN2022003731,New York,APP001,Winter Jacket,Apparel,2,174.32,2022-06-07 05:18:46,46075
TXN2022003732,Seattle,APP001,Winter Jacket,Apparel,2,147.59,2022-12-01 20:54:04,46076
TXN2022003733,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,17.65,2022-01-14 11:18:43,46077
TXN2022003734,New York,PROD0002,Tranquil Lavender,Paint Shades,1,233.68,2022-11-03 19:09:21,46078
TXN2022003735,Los Angeles,APP002,Raincoat,Apparel,4,59.69,2022-07-05 18:10:50,46079
TXN2022003736,Houston,SOLAR001,SunPower Panel X,Solar,4,115.54,2022-06-03 19:26:04,46080
TXN2022003737,Chicago,PROD0002,Tranquil Lavender,Paint Shades,4,214.99,2022-04-21 01:24:22,46081
TXN2022003738,Chicago,SOLAR001,SunPower Panel X,Solar,2,108.44,2022-03-07 17:49:31,46082
TXN2022003739,Seattle,WINE003,Velvet Merlot,Beverages - Wine,4,86.78,2022-05-31 09:35:44,46083
TXN2022003740,Boston,PROD0002,Tranquil Lavender,Paint Shades,1,73.33,2022-01-27 23:06:56,46084
TXN2022003741,Houston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,192.37,2022-05-30 14:43:10,46085
TXN2022003742,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,92.11,2022-09-16 21:56:30,46086
TXN2022003743,Miami,APP002,Raincoat,Apparel,1,117.23,2022-10-22 13:44:55,46087
TXN2022003744,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,71.77,2022-05-18 05:13:02,46088
TXN2022003745,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,69.23,2022-09-01 05:32:57,46089
TXN2022003746,Seattle,APP001,Winter Jacket,Apparel,2,194.89,2022-06-30 19:13:59,46090
TXN2022003747,Miami,APP003,Fleece Pullover,Apparel,1,209.77,2022-03-02 04:22:36,46091
TXN2022003748,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,136.41,2022-03-02 19:41:10,46092
TXN2022003749,Houston,WINE001,Crimson Cabernet,Beverages - Wine,1,50.33,2022-07-16 05:45:19,46093
TXN2022003750,San Francisco,SOLAR001,SunPower Panel X,Solar,2,77.64,2022-05-17 14:37:07,46094
TXN2022003751,Mountain View,APP001,Winter Jacket,Apparel,2,195.18,2022-04-25 23:51:28,46095
TXN2022003752,Chicago,PROD0001,Pale Meadow,Paint Shades,2,47.2,2022-09-03 06:03:41,46096
TXN2022003753,Los Angeles,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,16.17,2022-04-09 06:27:45,46097
TXN2022003754,Chicago,APP002,Raincoat,Apparel,2,36.31,2022-12-09 07:03:55,46098
TXN2022003755,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,4,42.41,2022-09-19 14:59:34,46099
TXN2022003756,Boston,APP002,Raincoat,Apparel,2,41.21,2022-10-14 11:51:45,46100
TXN2022003757,New York,WINE003,Velvet Merlot,Beverages - Wine,1,135.77,2022-05-12 13:10:10,46101
TXN2022003758,San Francisco,PROD0002,Tranquil Lavender,Paint Shades,4,206.96,2022-08-03 10:11:11,46102
TXN2022003759,Miami,SOLAR001,SunPower Panel X,Solar,5,165.91,2022-02-13 00:27:24,46103
TXN2022003760,New York,SOLAR001,SunPower Panel X,Solar,5,190.04,2022-04-29 21:24:54,46104
TXN2022003761,Boston,APP002,Raincoat,Apparel,2,132.84,2022-10-12 17:55:15,46105
TXN2022003762,Chicago,PROD0001,Pale Meadow,Paint Shades,1,109.08,2022-12-11 07:58:07,46106
TXN2022003763,New York,APP003,Fleece Pullover,Apparel,1,53.41,2022-12-05 16:20:37,46107
TXN2022003764,Chicago,WINE001,Crimson Cabernet,Beverages - Wine,5,188.53,2022-09-22 13:58:26,46108
TXN2022003765,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,59.82,2022-01-28 11:46:55,46109
TXN2022003766,Boston,APP003,Fleece Pullover,Apparel,2,112.28,2022-05-15 19:28:14,46110
TXN2022003767,Mountain View,PROD0001,Pale Meadow,Paint Shades,4,81.54,2022-07-08 09:29:11,46111
TXN2022003768,Miami,WINE001,Crimson Cabernet,Beverages - Wine,4,12.33,2022-05-22 12:05:15,46112
TXN2022003769,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,4,24.78,2022-03-24 06:39:02,46113
TXN2022003770,New York,WINE001,Crimson Cabernet,Beverages - Wine,3,204.38,2022-07-31 18:58:17,46114
TXN2022003771,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,143.04,2022-01-23 08:15:25,46115
TXN2022003772,Los Angeles,APP001,Winter Jacket,Apparel,2,196.73,2022-07-30 16:49:09,46116
TXN2022003773,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,4,53.73,2022-01-08 23:44:02,46117
TXN2022003774,New York,PROD0002,Tranquil Lavender,Paint Shades,1,96.77,2022-03-06 02:44:12,46118
TXN2022003775,Los Angeles,SOLAR001,SunPower Panel X,Solar,3,94.22,2022-07-06 10:26:30,46119
TXN2022003776,Seattle,APP002,Raincoat,Apparel,3,14.53,2022-05-06 23:24:55,46120
TXN2022003777,Chicago,APP002,Raincoat,Apparel,2,65.18,2022-11-24 18:26:23,46121
TXN2022003778,Chicago,WINE003,Velvet Merlot,Beverages - Wine,3,233.37,2022-12-31 19:35:34,46122
TXN2022003779,New York,PROD0002,Tranquil Lavender,Paint Shades,4,20.63,2022-05-18 00:52:02,46123
TXN2022003780,Boston,WINE003,Velvet Merlot,Beverages - Wine,2,214.07,2022-08-21 06:14:10,46124
TXN2022003781,Los Angeles,SOLAR001,SunPower Panel X,Solar,1,52.67,2022-04-06 05:45:50,46125
TXN2022003782,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,137.18,2022-03-25 13:58:52,46126
TXN2022003783,Chicago,APP003,Fleece Pullover,Apparel,3,47.83,2022-09-27 11:27:13,46127
TXN2022003784,San Francisco,PROD0002,Tranquil Lavender,Paint Shades,3,137.9,2022-07-16 14:19:33,46128
TXN2022003785,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,4,176.31,2022-10-05 19:16:19,46129
TXN2022003786,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,3,11.6,2022-12-07 23:12:22,46130
TXN2022003787,Mountain View,APP003,Fleece Pullover,Apparel,3,144.61,2022-01-22 15:54:11,46131
TXN2022003788,Los Angeles,SOLAR001,SunPower Panel X,Solar,2,224.24,2022-10-21 17:17:46,46132
TXN2022003789,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,28.14,2022-02-14 13:11:53,46133
TXN2022003790,New York,PROD0001,Pale Meadow,Paint Shades,3,127.9,2022-02-06 20:12:38,46134
TXN2022003791,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,2,23.49,2022-12-20 16:07:00,46135
TXN2022003792,Chicago,WINE001,Crimson Cabernet,Beverages - Wine,3,46.11,2022-04-28 18:34:11,46136
TXN2022003793,San Francisco,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,25.49,2022-10-10 08:49:13,46137
TXN2022003794,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,4,50.43,2022-04-08 16:18:50,46138
TXN2022003795,Chicago,PROD0001,Pale Meadow,Paint Shades,5,46.61,2022-08-13 02:23:11,46139
TXN2022003796,New York,APP003,Fleece Pullover,Apparel,2,194.81,2022-06-09 03:58:27,46140
TXN2022003797,Miami,APP001,Winter Jacket,Apparel,1,27.81,2022-03-26 01:49:38,46141
TXN2022003798,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,4,144.96,2022-09-24 19:46:58,46142
TXN2022003799,Seattle,PROD0002,Tranquil Lavender,Paint Shades,4,134.7,2022-04-19 08:16:44,46143
TXN2022003800,Mountain View,APP003,Fleece Pullover,Apparel,2,174.73,2022-05-28 18:18:55,46144
TXN2022003801,New York,APP003,Fleece Pullover,Apparel,5,206.86,2022-10-19 16:54:20,46145
TXN2022003802,New York,APP002,Raincoat,Apparel,4,214.44,2022-01-13 21:17:48,46146
TXN2022003803,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,4,20.38,2022-10-14 21:19:34,46147
TXN2022003804,Los Angeles,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,114.69,2022-01-10 10:54:49,46148
TXN2022003805,New York,APP001,Winter Jacket,Apparel,2,205.69,2022-04-05 04:47:16,46149
TXN2022003806,Los Angeles,APP001,Winter Jacket,Apparel,4,213.41,2022-03-03 00:47:09,46150
TXN2022003807,Mountain View,APP003,Fleece Pullover,Apparel,3,219.54,2022-03-26 10:13:29,46151
TXN2022003808,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,1,171.33,2022-03-23 22:45:57,46152
TXN2022003809,Mountain View,APP002,Raincoat,Apparel,1,103.16,2022-06-07 08:06:37,46153
TXN2022003810,Los Angeles,APP001,Winter Jacket,Apparel,5,183.17,2022-11-18 22:22:05,46154
TXN2022003811,San Francisco,APP003,Fleece Pullover,Apparel,4,42.34,2022-07-12 01:19:56,46155
TXN2022003812,Seattle,WINE003,Velvet Merlot,Beverages - Wine,3,219.29,2022-11-03 10:35:51,46156
TXN2022003813,Chicago,SOLAR001,SunPower Panel X,Solar,2,130.11,2022-09-08 01:20:06,46157
TXN2022003814,New York,PROD0002,Tranquil Lavender,Paint Shades,4,49.13,2022-08-17 18:57:39,46158
TXN2022003815,Boston,PROD0002,Tranquil Lavender,Paint Shades,1,195.91,2022-01-28 04:02:08,46159
TXN2022003816,Chicago,PROD0001,Pale Meadow,Paint Shades,1,210.81,2022-08-01 16:44:35,46160
TXN2022003817,Miami,PROD0002,Tranquil Lavender,Paint Shades,2,142.35,2022-12-14 11:43:14,46161
TXN2022003818,Houston,WINE003,Velvet Merlot,Beverages - Wine,5,45.96,2022-04-30 08:48:54,46162
TXN2022003819,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,5,77.24,2022-09-15 19:08:38,46163
TXN2022003820,New York,APP001,Winter Jacket,Apparel,4,86.99,2022-06-03 15:29:33,46164
TXN2022003821,Seattle,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,109.04,2022-12-24 20:47:12,46165
TXN2022003822,New York,APP001,Winter Jacket,Apparel,1,115.94,2022-07-08 00:54:07,46166
TXN2022003823,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,2,123.88,2022-02-14 17:56:08,46167
TXN2022003824,Chicago,WINE001,Crimson Cabernet,Beverages - Wine,1,72.37,2022-11-29 20:17:35,46168
TXN2022003825,Los Angeles,SOLAR001,SunPower Panel X,Solar,3,195.64,2022-03-28 09:38:42,46169
TXN2022003826,Houston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,29.46,2022-11-27 02:46:00,46170
TXN2022003827,Los Angeles,APP001,Winter Jacket,Apparel,2,178.05,2022-09-28 19:02:56,46171
TXN2022003828,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,23.01,2022-09-15 20:10:26,46172
TXN2022003829,Denver,WINE001,Crimson Cabernet,Beverages - Wine,2,225.31,2022-09-29 19:15:39,46173
TXN2022003830,Denver,PROD0002,Tranquil Lavender,Paint Shades,3,181.44,2022-09-04 03:59:09,46174
TXN2022003831,New York,PROD0002,Tranquil Lavender,Paint Shades,2,116.27,2022-03-01 13:55:44,46175
TXN2022003832,Seattle,APP002,Raincoat,Apparel,4,183.27,2022-04-06 00:32:15,46176
TXN2022003833,Chicago,APP003,Fleece Pullover,Apparel,2,21.42,2022-06-18 23:54:22,46177
TXN2022003834,Mountain View,APP003,Fleece Pullover,Apparel,4,11.68,2022-12-26 05:14:15,46178
TXN2022003835,New York,APP001,Winter Jacket,Apparel,4,170.07,2022-03-08 07:11:54,46179
TXN2022003836,New York,WINE003,Velvet Merlot,Beverages - Wine,4,47.93,2022-11-07 16:25:48,46180
TXN2022003837,New York,APP003,Fleece Pullover,Apparel,5,158.27,2022-11-16 03:54:17,46181
TXN2022003838,Houston,WINE003,Velvet Merlot,Beverages - Wine,2,98.78,2022-04-07 13:13:28,46182
TXN2022003839,Chicago,APP002,Raincoat,Apparel,3,70.44,2022-03-21 05:32:48,46183
TXN2022003840,Los Angeles,SOLAR001,SunPower Panel X,Solar,2,127.46,2022-12-16 20:48:17,46184
TXN2022003841,San Francisco,APP001,Winter Jacket,Apparel,3,180.88,2022-11-18 09:47:56,46185
TXN2022003842,Los Angeles,SOLAR001,SunPower Panel X,Solar,2,189.23,2022-05-03 00:34:53,46186
TXN2022003843,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,5,40.26,2022-09-04 17:32:32,46187
TXN2022003844,Seattle,APP003,Fleece Pullover,Apparel,3,115.65,2022-02-22 19:29:11,46188
TXN2022003845,New York,WINE003,Velvet Merlot,Beverages - Wine,1,67.55,2022-06-07 09:28:55,46189
TXN2022003846,Houston,WINE003,Velvet Merlot,Beverages - Wine,3,203.88,2022-02-11 02:55:57,46190
TXN2022003847,Houston,APP003,Fleece Pullover,Apparel,1,234.19,2022-02-10 08:10:11,46191
TXN2022003848,Los Angeles,APP001,Winter Jacket,Apparel,1,169.05,2022-12-31 02:48:43,46192
TXN2022003849,Los Angeles,APP002,Raincoat,Apparel,1,41.65,2022-06-09 15:39:18,46193
TXN2022003850,Miami,APP002,Raincoat,Apparel,1,66.96,2022-05-18 18:35:10,46194
TXN2022003851,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,20.77,2022-11-07 01:25:23,46195
TXN2022003852,Los Angeles,APP003,Fleece Pullover,Apparel,3,137.15,2022-10-06 23:22:37,46196
TXN2022003853,Seattle,PROD0002,Tranquil Lavender,Paint Shades,1,207.61,2022-10-28 19:21:36,46197
TXN2022003854,New York,PROD0001,Pale Meadow,Paint Shades,4,84.51,2022-02-06 13:00:13,46198
TXN2022003855,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,2,59.29,2022-09-27 08:42:20,46199
TXN2022003856,New York,WINE001,Crimson Cabernet,Beverages - Wine,5,96.05,2022-12-11 05:15:49,46200
TXN2022003857,Los Angeles,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,202.53,2022-12-13 13:24:13,46201
TXN2022003858,Houston,WINE003,Velvet Merlot,Beverages - Wine,5,14.85,2022-06-02 20:02:45,46202
TXN2022003859,Houston,PROD0002,Tranquil Lavender,Paint Shades,4,182.2,2022-11-25 09:20:52,46203
TXN2022003860,Houston,PROD0001,Pale Meadow,Paint Shades,2,235.23,2022-10-07 10:49:56,46204
TXN2022003861,Chicago,APP003,Fleece Pullover,Apparel,4,15.52,2022-09-04 21:06:45,46205
TXN2022003862,New York,PROD0001,Pale Meadow,Paint Shades,3,169.01,2022-06-03 17:50:02,46206
TXN2022003863,San Francisco,APP001,Winter Jacket,Apparel,5,136.57,2022-06-01 23:23:06,46207
TXN2022003864,Los Angeles,APP002,Raincoat,Apparel,1,178.21,2022-01-11 19:59:15,46208
TXN2022003865,New York,WINE003,Velvet Merlot,Beverages - Wine,4,112.74,2022-07-03 16:35:58,46209
TXN2022003866,Houston,WINE001,Crimson Cabernet,Beverages - Wine,4,141.15,2022-04-20 15:15:15,46210
TXN2022003867,Houston,PROD0002,Tranquil Lavender,Paint Shades,5,154.64,2022-04-23 02:32:06,46211
TXN2022003868,Los Angeles,APP003,Fleece Pullover,Apparel,1,67.17,2022-06-17 09:35:07,46212
TXN2022003869,Los Angeles,APP001,Winter Jacket,Apparel,1,155.92,2022-10-14 16:56:43,46213
TXN2022003870,Houston,PROD0001,Pale Meadow,Paint Shades,3,176.58,2022-05-06 05:27:06,46214
TXN2022003871,San Francisco,APP003,Fleece Pullover,Apparel,2,187.27,2022-07-24 14:39:12,46215
TXN2022003872,Mountain View,PROD0002,Tranquil Lavender,Paint Shades,5,116.51,2022-11-07 17:23:28,46216
TXN2022003873,New York,PROD0001,Pale Meadow,Paint Shades,1,126.28,2022-08-16 04:31:30,46217
TXN2022003874,Houston,APP003,Fleece Pullover,Apparel,4,133.27,2022-03-10 12:28:52,46218
TXN2022003875,San Francisco,SOLAR001,SunPower Panel X,Solar,2,181.46,2022-10-07 17:24:39,46219
TXN2022003876,Seattle,APP002,Raincoat,Apparel,5,138.59,2022-04-26 12:32:52,46220
TXN2022003877,New York,WINE003,Velvet Merlot,Beverages - Wine,3,18.05,2022-12-02 14:27:08,46221
TXN2022003878,Seattle,WINE003,Velvet Merlot,Beverages - Wine,1,201.12,2022-10-14 12:39:25,46222
TXN2022003879,Los Angeles,APP003,Fleece Pullover,Apparel,3,38.72,2022-08-09 13:41:09,46223
TXN2022003880,Chicago,WINE001,Crimson Cabernet,Beverages - Wine,2,29.21,2022-05-22 08:59:28,46224
TXN2022003881,Seattle,WINE003,Velvet Merlot,Beverages - Wine,3,114.86,2022-07-16 12:14:51,46225
TXN2022003882,Los Angeles,APP001,Winter Jacket,Apparel,2,76.55,2022-01-26 08:35:41,46226
TXN2022003883,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,188.47,2022-11-19 11:02:12,46227
TXN2022003884,New York,APP003,Fleece Pullover,Apparel,3,186.84,2022-10-21 07:49:10,46228
TXN2022003885,Chicago,WINE001,Crimson Cabernet,Beverages - Wine,1,154.51,2022-05-01 18:19:54,46229
TXN2022003886,Los Angeles,APP001,Winter Jacket,Apparel,4,77.36,2022-01-28 07:56:02,46230
TXN2022003887,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,2,227.27,2022-12-10 13:52:47,46231
TXN2022003888,Chicago,APP002,Raincoat,Apparel,2,46.96,2022-01-19 11:48:59,46232
TXN2022003889,San Francisco,PROD0002,Tranquil Lavender,Paint Shades,5,187.36,2022-04-14 06:24:42,46233
TXN2022003890,New York,PROD0001,Pale Meadow,Paint Shades,3,154.83,2022-05-11 10:36:52,46234
TXN2022003891,Miami,PROD0002,Tranquil Lavender,Paint Shades,5,207.55,2022-11-21 19:34:03,46235
TXN2022003892,Seattle,SOLAR001,SunPower Panel X,Solar,2,22.33,2022-09-29 23:37:35,46236
TXN2022003893,Seattle,APP002,Raincoat,Apparel,5,20.02,2022-05-09 22:41:45,46237
TXN2022003894,Mountain View,WINE001,Crimson Cabernet,Beverages - Wine,4,208.6,2022-01-27 21:01:08,46238
TXN2022003895,Los Angeles,PROD0001,Pale Meadow,Paint Shades,1,51.76,2022-01-30 01:07:10,46239
TXN2022003896,New York,SOLAR001,SunPower Panel X,Solar,4,205.35,2022-10-30 09:08:07,46240
TXN2022003897,Denver,PROD0001,Pale Meadow,Paint Shades,2,208.71,2022-01-24 18:26:09,46241
TXN2022003898,Chicago,SOLAR001,SunPower Panel X,Solar,5,146.47,2022-01-16 01:08:50,46242
TXN2022003899,Boston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,204.64,2022-03-28 01:10:55,46243
TXN2022003900,Chicago,APP003,Fleece Pullover,Apparel,4,56.22,2022-10-11 14:27:57,46244
TXN2022003901,Los Angeles,SOLAR001,SunPower Panel X,Solar,2,110.02,2022-06-11 04:40:02,46245
TXN2022003902,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,4,42.28,2022-06-14 07:28:33,46246
TXN2022003903,Miami,PROD0002,Tranquil Lavender,Paint Shades,5,103.06,2022-05-28 02:43:52,46247
TXN2022003904,Chicago,SOLAR001,SunPower Panel X,Solar,2,53.58,2022-04-24 17:43:57,46248
TXN2022003905,New York,APP003,Fleece Pullover,Apparel,3,228.97,2022-02-02 15:54:13,46249
TXN2022003906,San Francisco,SOLAR001,SunPower Panel X,Solar,1,85.39,2022-03-28 10:55:58,46250
TXN2022003907,New York,APP001,Winter Jacket,Apparel,5,169.08,2022-05-02 06:43:43,46251
TXN2022003908,San Francisco,APP002,Raincoat,Apparel,1,13.19,2022-03-11 20:39:27,46252
TXN2022003909,New York,APP002,Raincoat,Apparel,5,73.52,2022-12-19 08:03:19,46253
TXN2022003910,Los Angeles,APP001,Winter Jacket,Apparel,3,88.26,2022-07-01 15:06:54,46254
TXN2022003911,Seattle,APP001,Winter Jacket,Apparel,4,64.53,2022-03-24 00:26:05,46255
TXN2022003912,New York,PROD0001,Pale Meadow,Paint Shades,2,83.97,2022-04-14 23:23:37,46256
TXN2022003913,Houston,PROD0002,Tranquil Lavender,Paint Shades,1,73.8,2022-07-17 06:19:31,46257
TXN2022003914,New York,APP002,Raincoat,Apparel,1,107.17,2022-11-24 03:02:01,46258
TXN2022003915,Miami,PROD0002,Tranquil Lavender,Paint Shades,3,37.49,2022-05-11 08:44:53,46259
TXN2022003916,Chicago,APP002,Raincoat,Apparel,1,222.07,2022-09-06 03:23:00,46260
TXN2022003917,Houston,APP003,Fleece Pullover,Apparel,4,81.18,2022-02-17 21:03:47,46261
TXN2022003918,New York,WINE001,Crimson Cabernet,Beverages - Wine,1,199.32,2022-08-14 04:22:13,46262
TXN2022003919,Chicago,WINE003,Velvet Merlot,Beverages - Wine,5,66.2,2022-10-19 21:06:41,46263
TXN2022003920,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,83.23,2022-11-13 04:13:09,46264
TXN2022003921,New York,APP002,Raincoat,Apparel,3,19.91,2022-03-15 21:50:11,46265
TXN2022003922,Mountain View,WINE003,Velvet Merlot,Beverages - Wine,4,16.11,2022-07-26 00:06:11,46266
TXN2022003923,Miami,PROD0002,Tranquil Lavender,Paint Shades,5,177.22,2022-11-25 01:06:46,46267
TXN2022003924,Chicago,APP001,Winter Jacket,Apparel,5,127.45,2022-07-17 12:36:21,46268
TXN2022003925,Los Angeles,SOLAR001,SunPower Panel X,Solar,1,114.16,2022-08-26 12:19:48,46269
TXN2022003926,Boston,SOLAR001,SunPower Panel X,Solar,4,43.17,2022-12-20 22:05:01,46270
TXN2022003927,Mountain View,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,18.93,2022-10-11 04:52:44,46271
TXN2022003928,Miami,PROD0001,Pale Meadow,Paint Shades,1,117.01,2022-09-29 08:46:15,46272
TXN2022003929,Chicago,WINE003,Velvet Merlot,Beverages - Wine,5,213.75,2022-10-08 10:00:09,46273
