product_id,product_name,category,price,is_in_stock,image_url,location,tags
RET-000098,Apex Max Conditioner,Beauty,87.94,True,https://picsum.photos/seed/RET-000098/400/400,"{""city"": ""Melbourne"", ""state"": ""VIC"", ""country"": ""Australia"", ""lat"": -37.8136, ""lon"": 144.9631}","[""SPF"", ""cruelty-free"", ""fragrance-free"", ""hydrating"", ""vegan""]"
RET-000099,Sierra Lite Dumbbells,Sports,22.43,True,https://picsum.photos/seed/RET-000099/400/400,"{""city"": ""Berlin"", ""state"": ""Berlin"", ""country"": ""Germany"", ""lat"": 52.52, ""lon"": 13.405}","[""durable"", ""indoor"", ""lightweight"", ""outdoor"", ""pro""]"
RET-000100,Apex Flex Knife Set,Home & Kitchen,78.01,True,https://picsum.photos/seed/RET-000100/400/400,"{""city"": ""Los Angeles"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 34.0522, ""lon"": -118.2437}","[""compact"", ""energy-efficient""]"
RET-000101,Zenify Bold Puzzle,Toys,11.1,True,https://picsum.photos/seed/RET-000101/400/400,"{""city"": ""Berlin"", ""state"": ""Berlin"", ""country"": ""Germany"", ""lat"": 52.52, ""lon"": 13.405}","[""age-12+"", ""age-6+"", ""educational"", ""family""]"
RET-000102,Solace Smart Face Wash,Beauty,128.46,True,https://picsum.photos/seed/RET-000102/400/400,"{""city"": ""Melbourne"", ""state"": ""VIC"", ""country"": ""Australia"", ""lat"": -37.8136, ""lon"": 144.9631}","[""SPF"", ""paraben-free"", ""vegan""]"
RET-000103,UrbanX Lite Toaster,Home & Kitchen,198.58,False,https://picsum.photos/seed/RET-000103/400/400,"{""city"": ""Denver"", ""state"": ""CO"", ""country"": ""USA"", ""lat"": 39.7392, ""lon"": -104.9903}","[""compact"", ""dishwasher-safe"", ""energy-efficient"", ""programmable""]"
RET-000104,Zenify Eco Face Wash,Beauty,103.66,True,https://picsum.photos/seed/RET-000104/400/400,"{""city"": ""Hyderabad"", ""state"": ""Telangana"", ""country"": ""India"", ""lat"": 17.385, ""lon"": 78.4867}","[""SPF"", ""cruelty-free"", ""hydrating"", ""paraben-free"", ""vegan""]"
RET-000105,Vertex Smart Football,Sports,453.8,True,https://picsum.photos/seed/RET-000105/400/400,"{""city"": ""Munich"", ""state"": ""Bavaria"", ""country"": ""Germany"", ""lat"": 48.1351, ""lon"": 11.582}","[""beginner"", ""durable"", ""lightweight"", ""outdoor"", ""pro""]"
RET-000106,Solace Flex Moisturizer,Beauty,53.36,False,https://picsum.photos/seed/RET-000106/400/400,"{""city"": ""Toronto"", ""state"": ""ON"", ""country"": ""Canada"", ""lat"": 43.6532, ""lon"": -79.3832}","[""SPF"", ""vegan""]"
RET-000107,Apex Bold Football,Sports,210.68,True,https://picsum.photos/seed/RET-000107/400/400,"{""city"": ""Tokyo"", ""state"": ""Tokyo"", ""country"": ""Japan"", ""lat"": 35.6762, ""lon"": 139.6503}","[""beginner"", ""outdoor"", ""pro""]"
RET-000108,Swift Smart Knife Set,Home & Kitchen,456.24,True,https://picsum.photos/seed/RET-000108/400/400,"{""city"": ""Toronto"", ""state"": ""ON"", ""country"": ""Canada"", ""lat"": 43.6532, ""lon"": -79.3832}","[""compact"", ""dishwasher-safe"", ""energy-efficient"", ""non-stick"", ""programmable""]"
RET-000109,BlueLeaf Lite Hoodie,Apparel,75.35,False,https://picsum.photos/seed/RET-000109/400/400,"{""city"": ""Munich"", ""state"": ""Bavaria"", ""country"": ""Germany"", ""lat"": 48.1351, ""lon"": 11.582}","[""athleisure"", ""cotton""]"
RET-000110,Swift Pro Pasta,Grocery,5.62,True,https://picsum.photos/seed/RET-000110/400/400,"{""city"": ""Berlin"", ""state"": ""Berlin"", ""country"": ""Germany"", ""lat"": 52.52, ""lon"": 13.405}","[""fair-trade"", ""keto"", ""non-GMO"", ""organic""]"
RET-000111,Fusion Smart Vacuum Cleaner,Home & Kitchen,184.21,True,https://picsum.photos/seed/RET-000111/400/400,"{""city"": ""Delhi"", ""state"": ""Delhi"", ""country"": ""India"", ""lat"": 28.7041, ""lon"": 77.1025}","[""dishwasher-safe"", ""energy-efficient"", ""non-stick"", ""programmable"", ""stainless""]"
RET-000112,EverPeak Fresh Football,Sports,88.84,True,https://picsum.photos/seed/RET-000112/400/400,"{""city"": ""Sydney"", ""state"": ""NSW"", ""country"": ""Australia"", ""lat"": -33.8688, ""lon"": 151.2093}","[""beginner"", ""indoor"", ""pro""]"
RET-000113,BlueLeaf Classic Shampoo,Beauty,185.36,False,https://picsum.photos/seed/RET-000113/400/400,"{""city"": ""Bengaluru"", ""state"": ""Karnataka"", ""country"": ""India"", ""lat"": 12.9716, ""lon"": 77.5946}","[""cruelty-free"", ""fragrance-free"", ""hydrating"", ""vegan""]"
RET-000114,EverPeak Lite Shampoo,Beauty,161.78,True,https://picsum.photos/seed/RET-000114/400/400,"{""city"": ""Manchester"", ""state"": ""England"", ""country"": ""UK"", ""lat"": 53.4808, ""lon"": -2.2426}","[""SPF"", ""cruelty-free"", ""fragrance-free"", ""paraben-free""]"
RET-000115,Nimbus Max Granola,Grocery,31.77,True,https://picsum.photos/seed/RET-000115/400/400,"{""city"": ""Vancouver"", ""state"": ""BC"", ""country"": ""Canada"", ""lat"": 49.2827, ""lon"": -123.1207}","[""fair-trade"", ""keto"", ""non-GMO"", ""organic""]"
RET-000116,Apex Rapid Shampoo,Beauty,174.06,False,https://picsum.photos/seed/RET-000116/400/400,"{""city"": ""Munich"", ""state"": ""Bavaria"", ""country"": ""Germany"", ""lat"": 48.1351, ""lon"": 11.582}","[""SPF"", ""hydrating""]"
RET-000117,Quantum Max Olive Oil,Grocery,39.77,True,https://picsum.photos/seed/RET-000117/400/400,"{""city"": ""Vancouver"", ""state"": ""BC"", ""country"": ""Canada"", ""lat"": 49.2827, ""lon"": -123.1207}","[""fair-trade"", ""gluten-free"", ""keto""]"
RET-000118,Quantum Fresh Doll,Toys,41.19,True,https://picsum.photos/seed/RET-000118/400/400,"{""city"": ""New York"", ""state"": ""NY"", ""country"": ""USA"", ""lat"": 40.7128, ""lon"": -74.006}","[""age-12+"", ""age-6+""]"
RET-000119,Quantum Prime Headphones,Electronics,1789.49,True,https://picsum.photos/seed/RET-000119/400/400,"{""city"": ""Vancouver"", ""state"": ""BC"", ""country"": ""Canada"", ""lat"": 49.2827, ""lon"": -123.1207}","[""USB-C"", ""bluetooth"", ""wireless""]"
RET-000120,Solace Max Board Game,Toys,109.63,True,https://picsum.photos/seed/RET-000120/400/400,"{""city"": ""Hyderabad"", ""state"": ""Telangana"", ""country"": ""India"", ""lat"": 17.385, ""lon"": 78.4867}","[""age-12+"", ""battery"", ""collectible"", ""educational""]"
RET-000121,Zenify Lite Toaster,Home & Kitchen,486.55,True,https://picsum.photos/seed/RET-000121/400/400,"{""city"": ""Toronto"", ""state"": ""ON"", ""country"": ""Canada"", ""lat"": 43.6532, ""lon"": -79.3832}","[""compact"", ""energy-efficient""]"
RET-000122,Vertex Fresh Socks,Apparel,268.87,True,https://picsum.photos/seed/RET-000122/400/400,"{""city"": ""London"", ""state"": ""London"", ""country"": ""UK"", ""lat"": 51.5074, ""lon"": -0.1278}","[""athleisure"", ""cotton"", ""eco"", ""winter""]"
RET-000123,Zenify Eco Yoga Mat,Sports,165.5,True,https://picsum.photos/seed/RET-000123/400/400,"{""city"": ""Osaka"", ""state"": ""Osaka"", ""country"": ""Japan"", ""lat"": 34.6937, ""lon"": 135.5023}","[""beginner"", ""lightweight"", ""outdoor"", ""pro""]"
RET-000124,Zenify Classic Puzzle,Toys,26.35,True,https://picsum.photos/seed/RET-000124/400/400,"{""city"": ""Hyderabad"", ""state"": ""Telangana"", ""country"": ""India"", ""lat"": 17.385, ""lon"": 78.4867}","[""STEM"", ""collectible"", ""educational"", ""family""]"
RET-000125,BlueLeaf Smart Action Figure,Toys,49.22,True,https://picsum.photos/seed/RET-000125/400/400,"{""city"": ""Mountain View"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 37.3861, ""lon"": -122.0839}","[""battery"", ""family""]"
RET-000126,Vertex Flex Smartphone,Electronics,881.86,True,https://picsum.photos/seed/RET-000126/400/400,"{""city"": ""Bengaluru"", ""state"": ""Karnataka"", ""country"": ""India"", ""lat"": 12.9716, ""lon"": 77.5946}","[""4K"", ""OLED"", ""USB-C"", ""wireless""]"
RET-000127,Nimbus Prime Sunscreen,Beauty,163.69,True,https://picsum.photos/seed/RET-000127/400/400,"{""city"": ""Dallas"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 32.7767, ""lon"": -96.797}","[""fragrance-free"", ""paraben-free""]"
RET-000128,Zenify Max Sneakers,Apparel,258.61,False,https://picsum.photos/seed/RET-000128/400/400,"{""city"": ""Austin"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 30.2672, ""lon"": -97.7431}","[""casual"", ""cotton"", ""formal"", ""winter""]"
RET-000129,Vertex Pro Shampoo,Beauty,6.35,False,https://picsum.photos/seed/RET-000129/400/400,"{""city"": ""Bengaluru"", ""state"": ""Karnataka"", ""country"": ""India"", ""lat"": 12.9716, ""lon"": 77.5946}","[""cruelty-free"", ""fragrance-free""]"
RET-000130,EverPeak Classic Doll,Toys,104.08,True,https://picsum.photos/seed/RET-000130/400/400,"{""city"": ""Toronto"", ""state"": ""ON"", ""country"": ""Canada"", ""lat"": 43.6532, ""lon"": -79.3832}","[""age-12+"", ""collectible"", ""educational""]"
RET-000131,Quantum Flex Gaming Console,Electronics,862.95,True,https://picsum.photos/seed/RET-000131/400/400,"{""city"": ""Miami"", ""state"": ""FL"", ""country"": ""USA"", ""lat"": 25.7617, ""lon"": -80.1918}","[""OLED"", ""USB-C"", ""wireless""]"
RET-000132,Apex Lite Coffee Beans,Grocery,12.44,False,https://picsum.photos/seed/RET-000132/400/400,"{""city"": ""New York"", ""state"": ""NY"", ""country"": ""USA"", ""lat"": 40.7128, ""lon"": -74.006}","[""gluten-free"", ""keto"", ""non-GMO""]"
RET-000133,Aurora Classic Tablet,Electronics,282.74,True,https://picsum.photos/seed/RET-000133/400/400,"{""city"": ""Vancouver"", ""state"": ""BC"", ""country"": ""Canada"", ""lat"": 49.2827, ""lon"": -123.1207}","[""OLED"", ""new"", ""wireless""]"
RET-000134,Solace Bold Air Fryer,Home & Kitchen,212.17,True,https://picsum.photos/seed/RET-000134/400/400,"{""city"": ""Austin"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 30.2672, ""lon"": -97.7431}","[""compact"", ""programmable""]"
RET-000135,UrbanX Rapid Olive Oil,Grocery,46.32,True,https://picsum.photos/seed/RET-000135/400/400,"{""city"": ""Delhi"", ""state"": ""Delhi"", ""country"": ""India"", ""lat"": 28.7041, ""lon"": 77.1025}","[""keto"", ""non-GMO"", ""organic""]"
RET-000136,Apex Classic Sunscreen,Beauty,67.7,False,https://picsum.photos/seed/RET-000136/400/400,"{""city"": ""London"", ""state"": ""London"", ""country"": ""UK"", ""lat"": 51.5074, ""lon"": -0.1278}","[""SPF"", ""cruelty-free"", ""fragrance-free"", ""paraben-free"", ""vegan""]"
RET-000137,Fusion Rapid Smartphone,Electronics,1060.64,True,https://picsum.photos/seed/RET-000137/400/400,"{""city"": ""New York"", ""state"": ""NY"", ""country"": ""USA"", ""lat"": 40.7128, ""lon"": -74.006}","[""4K"", ""OLED"", ""fast-charge"", ""noise-cancel""]"
RET-000138,UrbanX Rapid Cookware Set,Home & Kitchen,425.56,True,https://picsum.photos/seed/RET-000138/400/400,"{""city"": ""Berlin"", ""state"": ""Berlin"", ""country"": ""Germany"", ""lat"": 52.52, ""lon"": 13.405}","[""dishwasher-safe"", ""programmable""]"
RET-000139,Pulse Prime Puzzle,Toys,75.54,False,https://picsum.photos/seed/RET-000139/400/400,"{""city"": ""Manchester"", ""state"": ""England"", ""country"": ""UK"", ""lat"": 53.4808, ""lon"": -2.2426}","[""age-12+"", ""age-6+"", ""collectible"", ""family""]"
RET-000140,Fusion Smart Building Blocks,Toys,193.53,True,https://picsum.photos/seed/RET-000140/400/400,"{""city"": ""Dallas"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 32.7767, ""lon"": -96.797}","[""STEM"", ""age-6+"", ""educational"", ""family""]"
RET-000141,Nimbus Pro Gaming Console,Electronics,1925.77,True,https://picsum.photos/seed/RET-000141/400/400,"{""city"": ""Munich"", ""state"": ""Bavaria"", ""country"": ""Germany"", ""lat"": 48.1351, ""lon"": 11.582}","[""4K"", ""USB-C"", ""bluetooth"", ""new""]"
RET-000142,Fusion Fresh Running Shoes,Sports,133.12,True,https://picsum.photos/seed/RET-000142/400/400,"{""city"": ""Vancouver"", ""state"": ""BC"", ""country"": ""Canada"", ""lat"": 49.2827, ""lon"": -123.1207}","[""beginner"", ""durable"", ""indoor"", ""outdoor"", ""pro""]"
RET-000143,EverPeak Flex Air Fryer,Home & Kitchen,305.39,True,https://picsum.photos/seed/RET-000143/400/400,"{""city"": ""Osaka"", ""state"": ""Osaka"", ""country"": ""Japan"", ""lat"": 34.6937, ""lon"": 135.5023}","[""compact"", ""energy-efficient"", ""non-stick"", ""programmable"", ""stainless""]"
RET-000144,Orion Rapid Gaming Console,Electronics,635.71,True,https://picsum.photos/seed/RET-000144/400/400,"{""city"": ""Manchester"", ""state"": ""England"", ""country"": ""UK"", ""lat"": 53.4808, ""lon"": -2.2426}","[""4K"", ""new""]"
RET-000145,Swift Lite Jacket,Apparel,91.6,False,https://picsum.photos/seed/RET-000145/400/400,"{""city"": ""Vancouver"", ""state"": ""BC"", ""country"": ""Canada"", ""lat"": 49.2827, ""lon"": -123.1207}","[""eco"", ""summer""]"
RET-000146,Pulse Pro Cycling Helmet,Sports,28.04,True,https://picsum.photos/seed/RET-000146/400/400,"{""city"": ""Tokyo"", ""state"": ""Tokyo"", ""country"": ""Japan"", ""lat"": 35.6762, ""lon"": 139.6503}","[""lightweight"", ""outdoor""]"
RET-000147,Pulse Prime Sneakers,Apparel,185.77,True,https://picsum.photos/seed/RET-000147/400/400,"{""city"": ""Vancouver"", ""state"": ""BC"", ""country"": ""Canada"", ""lat"": 49.2827, ""lon"": -123.1207}","[""casual"", ""cotton"", ""formal"", ""winter""]"
RET-000148,Solace Rapid Laptop,Electronics,1029.22,True,https://picsum.photos/seed/RET-000148/400/400,"{""city"": ""Seattle"", ""state"": ""WA"", ""country"": ""USA"", ""lat"": 47.6062, ""lon"": -122.3321}","[""OLED"", ""USB-C"", ""fast-charge"", ""noise-cancel""]"
RET-000149,Pulse Lite Football,Sports,35.17,True,https://picsum.photos/seed/RET-000149/400/400,"{""city"": ""Delhi"", ""state"": ""Delhi"", ""country"": ""India"", ""lat"": 28.7041, ""lon"": 77.1025}","[""beginner"", ""pro""]"
RET-000150,BlueLeaf Fresh Headphones,Electronics,592.36,True,https://picsum.photos/seed/RET-000150/400/400,"{""city"": ""Delhi"", ""state"": ""Delhi"", ""country"": ""India"", ""lat"": 28.7041, ""lon"": 77.1025}","[""4K"", ""fast-charge"", ""new"", ""wireless""]"
RET-000151,Vertex Lite Smartphone,Electronics,1820.12,False,https://picsum.photos/seed/RET-000151/400/400,"{""city"": ""New York"", ""state"": ""NY"", ""country"": ""USA"", ""lat"": 40.7128, ""lon"": -74.006}","[""4K"", ""OLED"", ""bluetooth"", ""new""]"
RET-000152,Pulse Ultra Sunscreen,Beauty,51.48,True,https://picsum.photos/seed/RET-000152/400/400,"{""city"": ""Hyderabad"", ""state"": ""Telangana"", ""country"": ""India"", ""lat"": 17.385, ""lon"": 78.4867}","[""fragrance-free"", ""hydrating"", ""paraben-free""]"
RET-000153,Aurora Bold Bluetooth Speaker,Electronics,331.55,True,https://picsum.photos/seed/RET-000153/400/400,"{""city"": ""San Francisco"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 37.7749, ""lon"": -122.4194}","[""4K"", ""USB-C"", ""bluetooth"", ""fast-charge"", ""wireless""]"
RET-000154,Swift Fresh Football,Sports,249.34,True,https://picsum.photos/seed/RET-000154/400/400,"{""city"": ""Austin"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 30.2672, ""lon"": -97.7431}","[""beginner"", ""indoor"", ""lightweight"", ""outdoor"", ""pro""]"
RET-000155,Sierra Eco Pasta,Grocery,48.33,True,https://picsum.photos/seed/RET-000155/400/400,"{""city"": ""Austin"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 30.2672, ""lon"": -97.7431}","[""fair-trade"", ""non-GMO"", ""vegan""]"
RET-000156,Pulse Lite Yoga Mat,Sports,128.37,True,https://picsum.photos/seed/RET-000156/400/400,"{""city"": ""Los Angeles"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 34.0522, ""lon"": -118.2437}","[""indoor"", ""lightweight"", ""outdoor"", ""pro""]"
RET-000157,Sierra Eco Dumbbells,Sports,338.67,True,https://picsum.photos/seed/RET-000157/400/400,"{""city"": ""Tokyo"", ""state"": ""Tokyo"", ""country"": ""Japan"", ""lat"": 35.6762, ""lon"": 139.6503}","[""durable"", ""indoor"", ""outdoor""]"
RET-000158,Solace Rapid Coffee Maker,Home & Kitchen,459.79,True,https://picsum.photos/seed/RET-000158/400/400,"{""city"": ""Tokyo"", ""state"": ""Tokyo"", ""country"": ""Japan"", ""lat"": 35.6762, ""lon"": 139.6503}","[""compact"", ""stainless""]"
RET-000159,EverPeak Rapid Lipstick,Beauty,51.1,True,https://picsum.photos/seed/RET-000159/400/400,"{""city"": ""Sydney"", ""state"": ""NSW"", ""country"": ""Australia"", ""lat"": -33.8688, ""lon"": 151.2093}","[""SPF"", ""cruelty-free"", ""fragrance-free"", ""paraben-free""]"
RET-000160,Zenify Fresh Bluetooth Speaker,Electronics,1469.02,True,https://picsum.photos/seed/RET-000160/400/400,"{""city"": ""Dallas"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 32.7767, ""lon"": -96.797}","[""4K"", ""OLED""]"
RET-000161,Zenify Prime Headphones,Electronics,766.18,True,https://picsum.photos/seed/RET-000161/400/400,"{""city"": ""Vancouver"", ""state"": ""BC"", ""country"": ""Canada"", ""lat"": 49.2827, ""lon"": -123.1207}","[""4K"", ""OLED"", ""new"", ""wireless""]"
RET-000162,Pulse Prime Running Shoes,Sports,319.2,True,https://picsum.photos/seed/RET-000162/400/400,"{""city"": ""Munich"", ""state"": ""Bavaria"", ""country"": ""Germany"", ""lat"": 48.1351, ""lon"": 11.582}","[""beginner"", ""lightweight""]"
RET-000163,Fusion Rapid Puzzle,Toys,127.9,True,https://picsum.photos/seed/RET-000163/400/400,"{""city"": ""New York"", ""state"": ""NY"", ""country"": ""USA"", ""lat"": 40.7128, ""lon"": -74.006}","[""STEM"", ""family""]"
RET-000164,Fusion Bold Protein Bar,Grocery,27.18,True,https://picsum.photos/seed/RET-000164/400/400,"{""city"": ""Tokyo"", ""state"": ""Tokyo"", ""country"": ""Japan"", ""lat"": 35.6762, ""lon"": 139.6503}","[""gluten-free"", ""organic"", ""vegan""]"
RET-000165,UrbanX Rapid Face Wash,Beauty,22.52,True,https://picsum.photos/seed/RET-000165/400/400,"{""city"": ""Vancouver"", ""state"": ""BC"", ""country"": ""Canada"", ""lat"": 49.2827, ""lon"": -123.1207}","[""SPF"", ""fragrance-free"", ""hydrating"", ""paraben-free""]"
RET-000166,Quantum Fresh Yoga Mat,Sports,418.46,True,https://picsum.photos/seed/RET-000166/400/400,"{""city"": ""Seattle"", ""state"": ""WA"", ""country"": ""USA"", ""lat"": 47.6062, ""lon"": -122.3321}","[""beginner"", ""indoor"", ""lightweight"", ""outdoor""]"
RET-000167,Aurora Fresh Blender,Home & Kitchen,202.34,False,https://picsum.photos/seed/RET-000167/400/400,"{""city"": ""Melbourne"", ""state"": ""VIC"", ""country"": ""Australia"", ""lat"": -37.8136, ""lon"": 144.9631}","[""energy-efficient"", ""non-stick"", ""stainless""]"
RET-000168,BlueLeaf Bold Vacuum Cleaner,Home & Kitchen,123.93,True,https://picsum.photos/seed/RET-000168/400/400,"{""city"": ""New York"", ""state"": ""NY"", ""country"": ""USA"", ""lat"": 40.7128, ""lon"": -74.006}","[""dishwasher-safe"", ""non-stick""]"
RET-000169,Quantum Eco Sunscreen,Beauty,12.91,True,https://picsum.photos/seed/RET-000169/400/400,"{""city"": ""Osaka"", ""state"": ""Osaka"", ""country"": ""Japan"", ""lat"": 34.6937, ""lon"": 135.5023}","[""SPF"", ""fragrance-free""]"
RET-000170,Apex Eco Tennis Racket,Sports,298.95,True,https://picsum.photos/seed/RET-000170/400/400,"{""city"": ""Miami"", ""state"": ""FL"", ""country"": ""USA"", ""lat"": 25.7617, ""lon"": -80.1918}","[""beginner"", ""indoor"", ""lightweight"", ""outdoor""]"
RET-000171,Orion Pro T-Shirt,Apparel,205.49,True,https://picsum.photos/seed/RET-000171/400/400,"{""city"": ""Hyderabad"", ""state"": ""Telangana"", ""country"": ""India"", ""lat"": 17.385, ""lon"": 78.4867}","[""formal"", ""winter""]"
RET-000172,Solace Rapid Coffee Beans,Grocery,2.78,True,https://picsum.photos/seed/RET-000172/400/400,"{""city"": ""Chicago"", ""state"": ""IL"", ""country"": ""USA"", ""lat"": 41.8781, ""lon"": -87.6298}","[""fair-trade"", ""gluten-free"", ""non-GMO""]"
RET-000173,Apex Smart Board Game,Toys,104.35,True,https://picsum.photos/seed/RET-000173/400/400,"{""city"": ""Munich"", ""state"": ""Bavaria"", ""country"": ""Germany"", ""lat"": 48.1351, ""lon"": 11.582}","[""battery"", ""collectible"", ""family""]"
RET-000174,Quantum Prime Pasta,Grocery,12.65,True,https://picsum.photos/seed/RET-000174/400/400,"{""city"": ""Los Angeles"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 34.0522, ""lon"": -118.2437}","[""fair-trade"", ""gluten-free"", ""keto"", ""vegan""]"
RET-000175,Zenify Lite Football,Sports,325.49,True,https://picsum.photos/seed/RET-000175/400/400,"{""city"": ""Delhi"", ""state"": ""Delhi"", ""country"": ""India"", ""lat"": 28.7041, ""lon"": 77.1025}","[""beginner"", ""durable"", ""indoor"", ""lightweight"", ""outdoor""]"
RET-000176,Aurora Eco Board Game,Toys,38.83,True,https://picsum.photos/seed/RET-000176/400/400,"{""city"": ""Austin"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 30.2672, ""lon"": -97.7431}","[""STEM"", ""battery""]"
RET-000177,Orion Prime Almonds,Grocery,34.47,False,https://picsum.photos/seed/RET-000177/400/400,"{""city"": ""New York"", ""state"": ""NY"", ""country"": ""USA"", ""lat"": 40.7128, ""lon"": -74.006}","[""fair-trade"", ""gluten-free"", ""non-GMO"", ""organic"", ""vegan""]"
RET-000178,Pulse Flex Moisturizer,Beauty,80.03,True,https://picsum.photos/seed/RET-000178/400/400,"{""city"": ""London"", ""state"": ""London"", ""country"": ""UK"", ""lat"": 51.5074, ""lon"": -0.1278}","[""cruelty-free"", ""paraben-free""]"
RET-000179,Sierra Pro Headphones,Electronics,1875.62,False,https://picsum.photos/seed/RET-000179/400/400,"{""city"": ""Tokyo"", ""state"": ""Tokyo"", ""country"": ""Japan"", ""lat"": 35.6762, ""lon"": 139.6503}","[""bluetooth"", ""new"", ""noise-cancel"", ""wireless""]"
RET-000180,Swift Ultra Granola,Grocery,8.46,True,https://picsum.photos/seed/RET-000180/400/400,"{""city"": ""Mumbai"", ""state"": ""Maharashtra"", ""country"": ""India"", ""lat"": 19.076, ""lon"": 72.8777}","[""fair-trade"", ""gluten-free"", ""non-GMO"", ""organic"", ""vegan""]"
RET-000181,Solace Flex Socks,Apparel,107.91,False,https://picsum.photos/seed/RET-000181/400/400,"{""city"": ""Melbourne"", ""state"": ""VIC"", ""country"": ""Australia"", ""lat"": -37.8136, ""lon"": 144.9631}","[""cotton"", ""eco"", ""formal"", ""summer"", ""winter""]"
RET-000182,Pulse Fresh Laptop,Electronics,270.27,True,https://picsum.photos/seed/RET-000182/400/400,"{""city"": ""Bengaluru"", ""state"": ""Karnataka"", ""country"": ""India"", ""lat"": 12.9716, ""lon"": 77.5946}","[""USB-C"", ""wireless""]"
RET-000183,UrbanX Classic Face Wash,Beauty,184.39,True,https://picsum.photos/seed/RET-000183/400/400,"{""city"": ""Sydney"", ""state"": ""NSW"", ""country"": ""Australia"", ""lat"": -33.8688, ""lon"": 151.2093}","[""cruelty-free"", ""fragrance-free"", ""paraben-free""]"
RET-000184,EverPeak Eco Moisturizer,Beauty,175.2,True,https://picsum.photos/seed/RET-000184/400/400,"{""city"": ""Manchester"", ""state"": ""England"", ""country"": ""UK"", ""lat"": 53.4808, ""lon"": -2.2426}","[""fragrance-free"", ""paraben-free"", ""vegan""]"
RET-000185,UrbanX Flex Smartwatch,Electronics,551.99,True,https://picsum.photos/seed/RET-000185/400/400,"{""city"": ""Delhi"", ""state"": ""Delhi"", ""country"": ""India"", ""lat"": 28.7041, ""lon"": 77.1025}","[""USB-C"", ""noise-cancel""]"
RET-000186,BlueLeaf Smart Moisturizer,Beauty,133.04,False,https://picsum.photos/seed/RET-000186/400/400,"{""city"": ""Dallas"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 32.7767, ""lon"": -96.797}","[""paraben-free"", ""vegan""]"
RET-000187,Swift Fresh Coffee Maker,Home & Kitchen,492.26,True,https://picsum.photos/seed/RET-000187/400/400,"{""city"": ""Sydney"", ""state"": ""NSW"", ""country"": ""Australia"", ""lat"": -33.8688, ""lon"": 151.2093}","[""compact"", ""energy-efficient"", ""non-stick"", ""stainless""]"
RET-000188,BlueLeaf Ultra Toaster,Home & Kitchen,339.24,False,https://picsum.photos/seed/RET-000188/400/400,"{""city"": ""Osaka"", ""state"": ""Osaka"", ""country"": ""Japan"", ""lat"": 34.6937, ""lon"": 135.5023}","[""compact"", ""energy-efficient"", ""non-stick"", ""programmable"", ""stainless""]"
RET-000189,Apex Lite Board Game,Toys,107.75,True,https://picsum.photos/seed/RET-000189/400/400,"{""city"": ""Miami"", ""state"": ""FL"", ""country"": ""USA"", ""lat"": 25.7617, ""lon"": -80.1918}","[""age-12+"", ""battery""]"
RET-000190,Aurora Flex Football,Sports,128.27,True,https://picsum.photos/seed/RET-000190/400/400,"{""city"": ""Mountain View"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 37.3861, ""lon"": -122.0839}","[""durable"", ""outdoor"", ""pro""]"
RET-000191,Fusion Lite Pasta,Grocery,6.38,True,https://picsum.photos/seed/RET-000191/400/400,"{""city"": ""Vancouver"", ""state"": ""BC"", ""country"": ""Canada"", ""lat"": 49.2827, ""lon"": -123.1207}","[""fair-trade"", ""gluten-free"", ""non-GMO"", ""organic"", ""vegan""]"
RET-000192,Zenify Eco Sunscreen,Beauty,179.06,False,https://picsum.photos/seed/RET-000192/400/400,"{""city"": ""Delhi"", ""state"": ""Delhi"", ""country"": ""India"", ""lat"": 28.7041, ""lon"": 77.1025}","[""SPF"", ""cruelty-free"", ""fragrance-free"", ""vegan""]"
RET-000193,UrbanX Lite Dumbbells,Sports,450.3,True,https://picsum.photos/seed/RET-000193/400/400,"{""city"": ""Seattle"", ""state"": ""WA"", ""country"": ""USA"", ""lat"": 47.6062, ""lon"": -122.3321}","[""durable"", ""indoor"", ""lightweight"", ""pro""]"
RET-000194,Pulse Ultra Cycling Helmet,Sports,319.59,True,https://picsum.photos/seed/RET-000194/400/400,"{""city"": ""Vancouver"", ""state"": ""BC"", ""country"": ""Canada"", ""lat"": 49.2827, ""lon"": -123.1207}","[""beginner"", ""durable"", ""indoor"", ""outdoor"", ""pro""]"
RET-000195,BlueLeaf Smart Tablet,Electronics,710.11,True,https://picsum.photos/seed/RET-000195/400/400,"{""city"": ""Munich"", ""state"": ""Bavaria"", ""country"": ""Germany"", ""lat"": 48.1351, ""lon"": 11.582}","[""4K"", ""new"", ""wireless""]"
