Id,CampaignId,CampaignName,CampaignStartDate,CampaignEndDate,Cost,ROI,LeadGeneration,RevenueTarget,CampaignTactic,Profit,MarketingCost
6350,50,Get Sporty,12/16/2018,3/16/2019,1000,1,100,1000,100,42000,37791
110,45,Beyond Wheels,9/25/2018,12/25/2018,1000,1,100,1000,100,57600,97444
27,50,Get Sporty,10/27/2018,1/27/2019,1000,1,100,1000,100,39600,477067.27
56,34,Fun with Colors,10/30/2018,1/30/2019,1000,1,100,1000,100,124800,858844.88
14,25,Racer Club,6/5/2018,9/5/2018,1000,1,100,1000,100,-64800,900308.5
3613,11,Wheels of Steel,1/29/2018,4/29/2018,1000,1,100,1000,100,-42000,72556
3170,11,Wheels of Steel,11/5/2018,2/5/2019,1000,1,100,1000,100,240000,117878
76,50,Get Sporty,1/12/2018,4/12/2018,1000,1,100,1000,100,43200,197181.24
5090,34,Fun with Colors,3/17/2018,6/17/2018,1000,1,100,1000,100,171600,73559
7190,50,Get Sporty,4/25/2018,7/25/2018,1000,1,100,1000,100,-21600,75854
15,25,Racer Club,6/18/2018,9/18/2018,1000,1,100,1000,100,-39600,613350.1
9,11,Wheels of Steel,10/22/2018,1/22/2019,1000,1,100,1000,100,277200,61461.53
8930,105,Hit the track,3/7/2018,6/7/2018,1000,1,100,1000,100,16800,48365
19,11,Wheels of Steel,1/16/2018,4/16/2018,1000,1,100,1000,100,122400,227562.86
3110,11,Wheels of Steel,1/30/2018,4/30/2018,1000,1,100,1000,100,124800,79934
100,25,Racer Club,11/26/2018,2/26/2019,1000,1,100,1000,100,-19200,743829.1
4813,25,Racer Club,12/22/2018,3/22/2019,1000,1,100,1000,100,15600,79492
28,50,Get Sporty,1/9/2018,4/9/2018,1000,1,100,1000,100,14400,727246.19
4093,11,Wheels of Steel,6/1/2018,9/1/2018,1000,1,100,1000,100,240000,33541
10250,105,Hit the track,12/31/2018,3/31/2019,1000,1,100,1000,100,75600,24735
373,34,Fun with Colors,10/28/2018,1/28/2019,1000,1,100,1000,100,22800,104465
10550,21,Wheels That Matter,10/10/2018,1/10/2019,1000,1,100,1000,100,27600,35547
67,50,Get Sporty,11/9/2018,2/9/2019,1000,1,100,1000,100,-55200,587207.11
3890,25,Racer Club,7/25/2018,10/25/2018,1000,1,100,1000,100,1200,30464
50,105,Hit the track,4/23/2018,7/23/2018,1000,1,100,1000,100,-42000,612037.12
8330,50,Get Sporty,10/26/2018,1/26/2019,1000,1,100,1000,100,103200,35088
57,11,Wheels of Steel,6/28/2018,9/28/2018,1000,1,100,1000,100,90000,344912.14
4753,25,Racer Club,5/9/2018,8/9/2018,1000,1,100,1000,100,-8400,53992
3,105,Hit the track,8/6/2018,11/6/2018,1000,1,100,1000,100,-55200,728333.42
100,25,Racer Club,2/12/2018,5/12/2018,1000,1,100,1000,100,-78000,743829.1
4753,25,Racer Club,9/11/2018,12/11/2018,1000,1,100,1000,100,-80400,53992
7,25,Racer Club,10/9/2018,1/9/2019,1000,1,100,1000,100,240000,881446.47
18,21,Wheels That Matter,9/19/2018,12/19/2018,1000,1,100,1000,100,90000,358085.83
2210,11,Wheels of Steel,2/23/2018,5/23/2018,1000,1,100,1000,100,42000,43061
470,45,Beyond Wheels,6/2/2018,9/2/2018,1000,1,100,1000,100,42000,17782
80,11,Wheels of Steel,11/26/2018,2/26/2019,1000,1,100,1000,100,-57600,126916.92
66,25,Racer Club,1/5/2018,4/5/2018,1000,1,100,1000,100,-91200,210374.8
6,25,Racer Club,7/8/2018,10/8/2018,1000,1,100,1000,100,-74400,946150.51
36,11,Wheels of Steel,10/26/2018,1/26/2019,1000,1,100,1000,100,42000,62487.36
8630,105,Hit the track,7/5/2018,10/5/2018,1000,1,100,1000,100,186000,108953
62,25,Racer Club,11/15/2018,2/15/2019,1000,1,100,1000,100,-20400,196070.15
100,25,Racer Club,10/27/2018,1/27/2019,1000,1,100,1000,100,42000,743829.1
23,50,Get Sporty,2/27/2018,5/27/2018,1000,1,100,1000,100,96000,146824.24
770,45,Beyond Wheels,7/29/2018,10/29/2018,1000,1,100,1000,100,-81600,95863
58,50,Get Sporty,4/17/2018,7/17/2018,1000,1,100,1000,100,212400,18062.5
32,11,Wheels of Steel,1/16/2018,4/16/2018,1000,1,100,1000,100,240000,747206.01
8690,105,Hit the track,7/29/2018,10/29/2018,1000,1,100,1000,100,-88800,117657
6,25,Racer Club,9/24/2018,12/24/2018,1000,1,100,1000,100,-36000,946150.51
7,25,Racer Club,8/5/2018,11/5/2018,1000,1,100,1000,100,-110400,881446.47
3493,11,Wheels of Steel,3/28/2018,6/28/2018,1000,1,100,1000,100,57600,118099
80,11,Wheels of Steel,1/23/2018,4/23/2018,1000,1,100,1000,100,168000,343039.67
4190,25,Racer Club,8/4/2018,11/4/2018,1000,1,100,1000,100,82800,79492
4190,25,Racer Club,2/14/2018,5/14/2018,1000,1,100,1000,100,91200,79492
4250,25,Racer Club,8/30/2018,11/30/2018,1000,1,100,1000,100,112800,36771
4070,25,Racer Club,4/11/2018,7/11/2018,1000,1,100,1000,100,-112800,53992
4610,34,Fun with Colors,10/4/2018,1/4/2019,1000,1,100,1000,100,90000,68527
3853,11,Wheels of Steel,11/23/2018,2/23/2019,1000,1,100,1000,100,-120000,64141
4070,25,Racer Club,10/26/2018,1/26/2019,1000,1,100,1000,100,24000,53992
100,25,Racer Club,2/25/2018,5/25/2018,1000,1,100,1000,100,3600,743829.1
11,25,Racer Club,5/15/2018,8/15/2018,1000,1,100,1000,100,213600,575652.13
7,25,Racer Club,2/12/2018,5/12/2018,1000,1,100,1000,100,254400,881446.47
88,11,Wheels of Steel,2/11/2018,5/11/2018,1000,1,100,1000,100,212400,175280.35
19,50,Get Sporty,10/23/2018,1/23/2019,1000,1,100,1000,100,22800,382471.85
58,25,Racer Club,4/21/2018,7/21/2018,1000,1,100,1000,100,240000,272576.39
58,25,Racer Club,9/21/2018,12/21/2018,1000,1,100,1000,100,97200,535717.57
76,11,Wheels of Steel,12/11/2018,3/11/2019,1000,1,100,1000,100,-136800,476325.57
29,45,Beyond Wheels,9/5/2018,12/5/2018,1000,1,100,1000,100,-110400,125690.37
15,25,Racer Club,6/19/2018,9/19/2018,1000,1,100,1000,100,-116400,613350.1
1033,34,Fun with Colors,1/27/2018,4/27/2018,1000,1,100,1000,100,240000,118915
35,50,Get Sporty,4/14/2018,7/14/2018,1000,1,100,1000,100,39600,660959.81
2930,11,Wheels of Steel,10/15/2018,1/15/2019,1000,1,100,1000,100,111600,33541
100,25,Racer Club,12/1/2018,3/1/2019,1000,1,100,1000,100,34800,743829.1
28,50,Get Sporty,4/19/2018,7/19/2018,1000,1,100,1000,100,108000,324192.19
62,11,Wheels of Steel,9/17/2018,12/17/2018,1000,1,100,1000,100,124800,774142.41
9050,105,Hit the track,4/4/2018,7/4/2018,1000,1,100,1000,100,-118800,31314
94,105,Hit the track,4/23/2018,7/23/2018,1000,1,100,1000,100,-76800,965656.23
9230,105,Hit the track,2/1/2018,5/1/2018,1000,1,100,1000,100,-129600,98957
6,25,Racer Club,9/17/2018,12/17/2018,1000,1,100,1000,100,39600,946150.51
4753,25,Racer Club,4/22/2018,7/22/2018,1000,1,100,1000,100,-64800,53992
64,25,Racer Club,9/14/2018,12/14/2018,1000,1,100,1000,100,96000,149685.76
3290,11,Wheels of Steel,5/6/2018,8/6/2018,1000,1,100,1000,100,96000,25551
7,21,Wheels That Matter,11/2/2018,2/2/2019,1000,1,100,1000,100,-68400,112897
3853,11,Wheels of Steel,3/22/2018,6/22/2018,1000,1,100,1000,100,22800,64141
1550,11,Wheels of Steel,3/5/2018,6/5/2018,1000,1,100,1000,100,48000,70839
21,50,Get Sporty,5/26/2018,8/26/2018,1000,1,100,1000,100,-124800,531924.38
88,21,Wheels That Matter,7/12/2018,10/12/2018,1000,1,100,1000,100,-156000,805159.88
3170,11,Wheels of Steel,7/22/2018,10/22/2018,1000,1,100,1000,100,-39600,117878
73,34,Fun with Colors,1/15/2018,4/15/2018,1000,1,100,1000,100,25200,780712.49
4813,25,Racer Club,4/4/2018,7/4/2018,1000,1,100,1000,100,10800,79492
3193,105,Hit the track,12/25/2018,3/25/2019,1000,1,100,1000,100,92400,91018
50,45,Beyond Wheels,1/11/2018,4/11/2018,1000,1,100,1000,100,22800,73372
40,11,Wheels of Steel,9/22/2018,12/22/2018,1000,1,100,1000,100,90000,457872.22
2173,50,Get Sporty,7/25/2018,10/25/2018,1000,1,100,1000,100,13200,75854
1873,50,Get Sporty,1/4/2018,4/4/2018,1000,1,100,1000,100,-156000,109480
64,25,Racer Club,8/26/2018,11/26/2018,1000,1,100,1000,100,254400,149685.76
4753,25,Racer Club,8/16/2018,11/16/2018,1000,1,100,1000,100,-39600,53992
61,50,Get Sporty,1/10/2018,4/10/2018,1000,1,100,1000,100,332400,518887.07
5870,50,Get Sporty,5/21/2018,8/21/2018,1000,1,100,1000,100,124800,89913
4753,25,Racer Club,1/1/2018,4/1/2018,1000,1,100,1000,100,-7200,53992
2030,11,Wheels of Steel,2/25/2018,5/25/2018,1000,1,100,1000,100,-56400,65722
2930,11,Wheels of Steel,11/4/2018,2/4/2019,1000,1,100,1000,100,176400,33541
65,50,Get Sporty,2/6/2018,5/6/2018,1000,1,100,1000,100,-136800,134474.9
7670,50,Get Sporty,11/14/2018,2/14/2019,1000,1,100,1000,100,-3600,104822
6890,50,Get Sporty,1/30/2018,4/30/2018,1000,1,100,1000,100,3600,20060
3170,11,Wheels of Steel,7/4/2018,10/4/2018,1000,1,100,1000,100,42000,117878
27,50,Get Sporty,9/13/2018,12/13/2018,1000,1,100,1000,100,-24000,250282.19
6,11,Wheels of Steel,7/6/2018,10/6/2018,1000,1,100,1000,100,48000,567411.42
3170,11,Wheels of Steel,1/8/2018,4/8/2018,1000,1,100,1000,100,22800,117878
22,50,Get Sporty,9/22/2018,12/22/2018,1000,1,100,1000,100,112800,219169.07
88,11,Wheels of Steel,11/11/2018,2/11/2019,1000,1,100,1000,100,184800,175280.35
74,11,Wheels of Steel,1/16/2018,4/16/2018,1000,1,100,1000,100,-16800,359375.62
7,25,Racer Club,9/22/2018,12/22/2018,1000,1,100,1000,100,39600,881446.47
80,11,Wheels of Steel,5/17/2018,8/17/2018,1000,1,100,1000,100,-68400,343039.67
24,50,Get Sporty,10/1/2018,1/1/2019,1000,1,100,1000,100,332400,832533.51
80,11,Wheels of Steel,7/21/2018,10/21/2018,1000,1,100,1000,100,-86400,519663.17
34,50,Get Sporty,8/27/2018,11/27/2018,1000,1,100,1000,100,-43200,509571.88
7730,50,Get Sporty,10/14/2018,1/14/2019,1000,1,100,1000,100,-15600,84694
72,105,Hit the track,6/10/2018,9/10/2018,1000,1,100,1000,100,-129600,729088.18
100,25,Racer Club,12/20/2018,3/20/2019,1000,1,100,1000,100,-42000,743829.1
72,105,Hit the track,12/14/2018,3/14/2019,1000,1,100,1000,100,-8400,729088.18
6770,50,Get Sporty,5/24/2018,8/24/2018,1000,1,100,1000,100,39600,78846
71,21,Wheels That Matter,7/17/2018,10/17/2018,1000,1,100,1000,100,27600,60906.38
951,21,Wheels That Matter,12/14/2018,3/14/2019,1000,1,100,1000,100,240000,56083
4,11,Wheels of Steel,8/25/2018,11/25/2018,1000,1,100,1000,100,48000,958146.9
6770,50,Get Sporty,9/19/2018,12/19/2018,1000,1,100,1000,100,-76800,78846
70,50,Get Sporty,2/25/2018,5/25/2018,1000,1,100,1000,100,-1200,575432.41
4190,25,Racer Club,10/12/2018,1/12/2019,1000,1,100,1000,100,-37200,79492
1550,11,Wheels of Steel,4/30/2018,7/30/2018,1000,1,100,1000,100,10800,70839
16,45,Beyond Wheels,12/10/2018,3/10/2019,1000,1,100,1000,100,13200,413697.84
100,25,Racer Club,2/2/2018,5/2/2018,1000,1,100,1000,100,8400,743829.1
4130,25,Racer Club,6/3/2018,9/3/2018,1000,1,100,1000,100,171600,41973
90,50,Get Sporty,6/24/2018,9/24/2018,1000,1,100,1000,100,-30000,475429.56
650,45,Beyond Wheels,7/31/2018,10/31/2018,1000,1,100,1000,100,13200,103343
89,11,Wheels of Steel,11/1/2018,2/1/2019,1000,1,100,1000,100,212400,30843.57
5570,50,Get Sporty,8/18/2018,11/18/2018,1000,1,100,1000,100,39600,76364
90,50,Get Sporty,11/24/2018,2/24/2019,1000,1,100,1000,100,-1200,475429.56
64,11,Wheels of Steel,12/10/2018,3/10/2019,1000,1,100,1000,100,128400,90321.39
82,105,Hit the track,6/28/2018,9/28/2018,1000,1,100,1000,100,-51600,733956.06
10430,21,Wheels That Matter,12/5/2018,3/5/2019,1000,1,100,1000,100,-26400,43384
2450,11,Wheels of Steel,7/13/2018,10/13/2018,1000,1,100,1000,100,-3600,52836
4753,25,Racer Club,5/17/2018,8/17/2018,1000,1,100,1000,100,31200,53992
4753,25,Racer Club,9/7/2018,12/7/2018,1000,1,100,1000,100,127200,53992
3770,25,Racer Club,7/20/2018,10/20/2018,1000,1,100,1000,100,-112800,42058
51,11,Wheels of Steel,7/3/2018,10/3/2018,1000,1,100,1000,100,-129600,104359.82
5150,34,Fun with Colors,5/31/2018,8/31/2018,1000,1,100,1000,100,32400,44302
3290,11,Wheels of Steel,8/18/2018,11/18/2018,1000,1,100,1000,100,-112800,25551
66,34,Fun with Colors,8/4/2018,11/4/2018,1000,1,100,1000,100,-38400,822944.88
72,50,Get Sporty,7/12/2018,10/12/2018,1000,1,100,1000,100,-117600,375500.78
890,45,Beyond Wheels,7/27/2018,10/27/2018,1000,1,100,1000,100,34800,57953
1310,11,Wheels of Steel,8/26/2018,11/26/2018,1000,1,100,1000,100,39600,118099
7,21,Wheels That Matter,3/27/2018,6/27/2018,1000,1,100,1000,100,51600,112897
4813,25,Racer Club,1/4/2018,4/4/2018,1000,1,100,1000,100,82800,79492
100,25,Racer Club,10/3/2018,1/3/2019,1000,1,100,1000,100,3600,743829.1
950,45,Beyond Wheels,10/15/2018,1/15/2019,1000,1,100,1000,100,-7200,71910
6,21,Wheels That Matter,5/2/2018,8/2/2018,1000,1,100,1000,100,60000,150809.93
92,45,Beyond Wheels,3/15/2018,6/15/2018,1000,1,100,1000,100,-18000,49316.6
7,25,Racer Club,7/3/2018,10/3/2018,1000,1,100,1000,100,111600,881446.47
9950,105,Hit the track,10/31/2018,1/31/2019,1000,1,100,1000,100,-82800,29546
1970,11,Wheels of Steel,11/27/2018,2/27/2019,1000,1,100,1000,100,-106800,103105
7,21,Wheels That Matter,3/20/2018,6/20/2018,1000,1,100,1000,100,240000,112897
4093,11,Wheels of Steel,4/24/2018,7/24/2018,1000,1,100,1000,100,15600,33541
58,25,Racer Club,10/5/2018,1/5/2019,1000,1,100,1000,100,25200,535717.57
64,25,Racer Club,8/24/2018,11/24/2018,1000,1,100,1000,100,-3600,149685.76
4250,25,Racer Club,3/29/2018,6/29/2018,1000,1,100,1000,100,15600,36771
6650,50,Get Sporty,8/5/2018,11/5/2018,1000,1,100,1000,100,39600,24905
80,11,Wheels of Steel,3/12/2018,6/12/2018,1000,1,100,1000,100,128400,343039.67
4070,25,Racer Club,2/13/2018,5/13/2018,1000,1,100,1000,100,139200,53992
6470,50,Get Sporty,9/11/2018,12/11/2018,1000,1,100,1000,100,42000,29954
26,25,Racer Club,10/9/2018,1/9/2019,1000,1,100,1000,100,-7200,320624.82
291,21,Wheels That Matter,5/20/2018,8/20/2018,1000,1,100,1000,100,248400,77197
28,50,Get Sporty,10/24/2018,1/24/2019,1000,1,100,1000,100,-88800,712029.19
91,50,Get Sporty,12/16/2018,3/16/2019,1000,1,100,1000,100,-105600,800.16
9110,105,Hit the track,12/11/2018,3/11/2019,1000,1,100,1000,100,84000,46971
1850,11,Wheels of Steel,6/14/2018,9/14/2018,1000,1,100,1000,100,-124800,62441
35,50,Get Sporty,4/3/2018,7/3/2018,1000,1,100,1000,100,48000,984782.13
27,11,Wheels of Steel,12/2/2018,3/2/2019,1000,1,100,1000,100,20400,65533.4
21,21,Wheels That Matter,8/17/2018,11/17/2018,1000,1,100,1000,100,124800,923880.99
7010,50,Get Sporty,7/28/2018,10/28/2018,1000,1,100,1000,100,-33600,85391
6170,50,Get Sporty,6/3/2018,9/3/2018,1000,1,100,1000,100,-43200,116654
2750,11,Wheels of Steel,3/22/2018,6/22/2018,1000,1,100,1000,100,-43200,32776
3853,11,Wheels of Steel,1/22/2018,4/22/2018,1000,1,100,1000,100,-82800,64141
6350,50,Get Sporty,5/27/2018,8/27/2018,1000,1,100,1000,100,82800,37791
4393,11,Wheels of Steel,8/4/2018,11/4/2018,1000,1,100,1000,100,82800,25551
74,11,Wheels of Steel,8/15/2018,11/15/2018,1000,1,100,1000,100,240000,359375.62
29,105,Hit the track,9/26/2018,12/26/2018,1000,1,100,1000,100,25200,357686.08
1790,11,Wheels of Steel,7/26/2018,10/26/2018,1000,1,100,1000,100,213600,91698
39,50,Get Sporty,2/23/2018,5/23/2018,1000,1,100,1000,100,240000,381563.25
4573,25,Racer Club,2/28/2018,5/28/2018,1000,1,100,1000,100,139200,88077
89,11,Wheels of Steel,2/25/2018,5/25/2018,1000,1,100,1000,100,108000,30843.57
8330,50,Get Sporty,9/7/2018,12/7/2018,1000,1,100,1000,100,124800,35088
100,25,Racer Club,1/12/2018,4/12/2018,1000,1,100,1000,100,-43200,743829.1
100,45,Beyond Wheels,9/27/2018,12/27/2018,1000,1,100,1000,100,25200,133967.02
4190,25,Racer Club,6/16/2018,9/16/2018,1000,1,100,1000,100,-124800,79492
44,11,Wheels of Steel,10/1/2018,1/1/2019,1000,1,100,1000,100,22800,886014.38
69,50,Get Sporty,12/21/2018,3/21/2019,1000,1,100,1000,100,171600,590936.32
34,11,Wheels of Steel,5/24/2018,8/24/2018,1000,1,100,1000,100,-58800,125311.85
6470,50,Get Sporty,4/28/2018,7/28/2018,1000,1,100,1000,100,14400,29954
9350,105,Hit the track,10/18/2018,1/18/2019,1000,1,100,1000,100,42000,117912
10370,21,Wheels That Matter,12/20/2018,3/20/2019,1000,1,100,1000,100,69600,106539
1430,11,Wheels of Steel,9/11/2018,12/11/2018,1000,1,100,1000,100,240000,19720
4250,25,Racer Club,4/13/2018,7/13/2018,1000,1,100,1000,100,-45600,36771
3433,11,Wheels of Steel,12/21/2018,3/21/2019,1000,1,100,1000,100,133200,112302
42,50,Get Sporty,3/18/2018,6/18/2018,1000,1,100,1000,100,-67200,567345.96
21,50,Get Sporty,6/22/2018,9/22/2018,1000,1,100,1000,100,-117600,966394.54
4813,25,Racer Club,1/23/2018,4/23/2018,1000,1,100,1000,100,30000,79492
1393,50,Get Sporty,9/22/2018,12/22/2018,1000,1,100,1000,100,-2400,91749
4190,25,Racer Club,9/25/2018,12/25/2018,1000,1,100,1000,100,-64800,79492
100,25,Racer Club,3/3/2018,6/3/2018,1000,1,100,1000,100,-39600,743829.1
8,34,Fun with Colors,4/10/2018,7/10/2018,1000,1,100,1000,100,16800,276756.16
2510,11,Wheels of Steel,11/11/2018,2/11/2019,1000,1,100,1000,100,212400,65722
2990,11,Wheels of Steel,3/19/2018,6/19/2018,1000,1,100,1000,100,240000,22661
95,25,Racer Club,4/18/2018,7/18/2018,1000,1,100,1000,100,212400,521479.1
14,105,Hit the track,4/15/2018,7/15/2018,1000,1,100,1000,100,-93600,386117.66
253,45,Beyond Wheels,3/22/2018,6/22/2018,1000,1,100,1000,100,-86400,103343
5510,50,Get Sporty,10/12/2018,1/12/2019,1000,1,100,1000,100,186000,46444
4430,34,Fun with Colors,6/5/2018,9/5/2018,1000,1,100,1000,100,-82800,84099
3530,25,Racer Club,7/17/2018,10/17/2018,1000,1,100,1000,100,15600,21760
95,25,Racer Club,4/4/2018,7/4/2018,1000,1,100,1000,100,51600,521479.1
6,21,Wheels That Matter,8/2/2018,11/2/2018,1000,1,100,1000,100,-112800,150809.93
34,11,Wheels of Steel,6/22/2018,9/22/2018,1000,1,100,1000,100,31200,125311.85
20,50,Get Sporty,3/7/2018,6/7/2018,1000,1,100,1000,100,-70800,361280.86
5090,34,Fun with Colors,3/1/2018,6/1/2018,1000,1,100,1000,100,42000,73559
75,50,Get Sporty,8/25/2018,11/25/2018,1000,1,100,1000,100,1200,647551.85
3613,11,Wheels of Steel,11/23/2018,2/23/2019,1000,1,100,1000,100,-114000,72556
4813,25,Racer Club,6/5/2018,9/5/2018,1000,1,100,1000,100,-60000,79492
19,11,Wheels of Steel,4/15/2018,7/15/2018,1000,1,100,1000,100,15600,227562.86
6,25,Racer Club,11/30/2018,2/28/2019,1000,1,100,1000,100,15600,946150.51
7730,50,Get Sporty,6/28/2018,9/28/2018,1000,1,100,1000,100,22800,84694
49,50,Get Sporty,4/17/2018,7/17/2018,1000,1,100,1000,100,48000,405482.63
9830,105,Hit the track,1/1/2018,4/1/2018,1000,1,100,1000,100,9600,74341
1813,50,Get Sporty,1/2/2018,4/2/2018,1000,1,100,1000,100,-13200,24905
76,11,Wheels of Steel,10/15/2018,1/15/2019,1000,1,100,1000,100,15600,617067.62
7670,50,Get Sporty,5/11/2018,8/11/2018,1000,1,100,1000,100,-64800,104822
6,25,Racer Club,2/15/2018,5/15/2018,1000,1,100,1000,100,124800,946150.51
6530,50,Get Sporty,1/19/2018,4/19/2018,1000,1,100,1000,100,124800,89845
10490,21,Wheels That Matter,8/27/2018,11/27/2018,1000,1,100,1000,100,15600,44880
78,25,Racer Club,2/27/2018,5/27/2018,1000,1,100,1000,100,-7200,325008.32
45,50,Get Sporty,4/1/2018,7/1/2018,1000,1,100,1000,100,15600,538709.95
100,25,Racer Club,4/12/2018,7/12/2018,1000,1,100,1000,100,-80400,743829.1
530,45,Beyond Wheels,11/27/2018,2/27/2019,1000,1,100,1000,100,189600,29172
100,25,Racer Club,10/2/2018,1/2/2019,1000,1,100,1000,100,42000,743829.1
4333,11,Wheels of Steel,9/15/2018,12/15/2018,1000,1,100,1000,100,48000,117878
28,105,Hit the track,3/31/2018,6/30/2018,1000,1,100,1000,100,1200,812546.2
58,11,Wheels of Steel,8/1/2018,11/1/2018,1000,1,100,1000,100,-22800,518699.07
3470,25,Racer Club,10/14/2018,1/14/2019,1000,1,100,1000,100,96000,53924
4753,25,Racer Club,4/9/2018,7/9/2018,1000,1,100,1000,100,-82800,53992
88,11,Wheels of Steel,7/2/2018,10/2/2018,1000,1,100,1000,100,3600,724301.98
64,45,Beyond Wheels,8/16/2018,11/16/2018,1000,1,100,1000,100,10800,789832.51
34,50,Get Sporty,6/10/2018,9/10/2018,1000,1,100,1000,100,-6000,783448.92
4753,25,Racer Club,8/21/2018,11/21/2018,1000,1,100,1000,100,-6000,53992
1670,11,Wheels of Steel,2/5/2018,5/5/2018,1000,1,100,1000,100,-37200,72556
3913,11,Wheels of Steel,11/12/2018,2/12/2019,1000,1,100,1000,100,127200,52836
291,21,Wheels That Matter,3/16/2018,6/16/2018,1000,1,100,1000,100,-81600,77197
67,11,Wheels of Steel,3/15/2018,6/15/2018,1000,1,100,1000,100,82800,419163.93
11,25,Racer Club,1/21/2018,4/21/2018,1000,1,100,1000,100,226800,575652.13
4813,25,Racer Club,3/17/2018,6/17/2018,1000,1,100,1000,100,-7200,79492
48,105,Hit the track,5/1/2018,8/1/2018,1000,1,100,1000,100,69600,27550.87
4190,25,Racer Club,11/14/2018,2/14/2019,1000,1,100,1000,100,36000,79492
1993,50,Get Sporty,10/30/2018,1/30/2019,1000,1,100,1000,100,-124800,85391
1813,50,Get Sporty,4/16/2018,7/16/2018,1000,1,100,1000,100,48000,24905
6,25,Racer Club,5/13/2018,8/13/2018,1000,1,100,1000,100,-211200,946150.51
64,25,Racer Club,8/8/2018,11/8/2018,1000,1,100,1000,100,-82800,149685.76
9170,105,Hit the track,1/22/2018,4/22/2018,1000,1,100,1000,100,-82800,43809
75,50,Get Sporty,11/22/2018,2/22/2019,1000,1,100,1000,100,32400,647551.85
1,11,Wheels of Steel,4/7/2018,7/7/2018,1000,1,100,1000,100,224400,650952.28
3290,11,Wheels of Steel,10/21/2018,1/21/2019,1000,1,100,1000,100,-120000,25551
6650,50,Get Sporty,9/4/2018,12/4/2018,1000,1,100,1000,100,31200,24905
4,11,Wheels of Steel,10/31/2018,1/31/2019,1000,1,100,1000,100,57600,958146.9
88,11,Wheels of Steel,1/20/2018,4/20/2018,1000,1,100,1000,100,171600,175280.35
7790,50,Get Sporty,6/6/2018,9/6/2018,1000,1,100,1000,100,240000,82229
4813,25,Racer Club,9/20/2018,12/20/2018,1000,1,100,1000,100,-80400,79492
4813,25,Racer Club,2/13/2018,5/13/2018,1000,1,100,1000,100,39600,79492
26,34,Fun with Colors,9/3/2018,12/3/2018,1000,1,100,1000,100,15600,373077.59
62,21,Wheels That Matter,2/2/2018,5/2/2018,1000,1,100,1000,100,213600,673452.87
2210,11,Wheels of Steel,4/22/2018,7/22/2018,1000,1,100,1000,100,-2400,43061
71,21,Wheels That Matter,12/29/2018,3/29/2019,1000,1,100,1000,100,254400,685854.21
3650,25,Racer Club,2/1/2018,5/1/2018,1000,1,100,1000,100,122400,100640
90,105,Hit the track,8/12/2018,11/12/2018,1000,1,100,1000,100,74400,309312.43
3170,11,Wheels of Steel,1/26/2018,4/26/2018,1000,1,100,1000,100,42000,117878
43,105,Hit the track,10/24/2018,1/24/2019,1000,1,100,1000,100,124800,70732.33
74,25,Racer Club,11/10/2018,2/10/2019,1000,1,100,1000,100,-93600,18512.64
10010,105,Hit the track,10/29/2018,1/29/2019,1000,1,100,1000,100,-88800,29223
1873,50,Get Sporty,12/12/2018,3/12/2019,1000,1,100,1000,100,3600,109480
6230,50,Get Sporty,4/23/2018,7/23/2018,1000,1,100,1000,100,42000,25075
100,25,Racer Club,2/11/2018,5/11/2018,1000,1,100,1000,100,39600,743829.1
2593,50,Get Sporty,1/26/2018,4/26/2018,1000,1,100,1000,100,-64800,85918
24,50,Get Sporty,2/24/2018,5/24/2018,1000,1,100,1000,100,-32400,444443.22
100,25,Racer Club,5/10/2018,8/10/2018,1000,1,100,1000,100,-9600,743829.1
2593,50,Get Sporty,8/6/2018,11/6/2018,1000,1,100,1000,100,205200,85918
4753,25,Racer Club,3/7/2018,6/7/2018,1000,1,100,1000,100,-112800,53992
58,11,Wheels of Steel,11/1/2018,2/1/2019,1000,1,100,1000,100,96000,105945.94
7,25,Racer Club,7/7/2018,10/7/2018,1000,1,100,1000,100,-55200,881446.47
30,50,Get Sporty,3/18/2018,6/18/2018,1000,1,100,1000,100,39600,904205.88
4813,25,Racer Club,10/30/2018,1/30/2019,1000,1,100,1000,100,39600,79492
19,34,Fun with Colors,2/19/2018,5/19/2018,1000,1,100,1000,100,14400,463380.76
64,25,Racer Club,5/28/2018,8/28/2018,1000,1,100,1000,100,34800,149685.76
6650,50,Get Sporty,7/1/2018,10/1/2018,1000,1,100,1000,100,-51600,24905
3733,11,Wheels of Steel,7/9/2018,10/9/2018,1000,1,100,1000,100,212400,65722
67,50,Get Sporty,11/11/2018,2/11/2019,1000,1,100,1000,100,-7200,587707.65
1213,50,Get Sporty,5/23/2018,8/23/2018,1000,1,100,1000,100,-112800,73185
4813,25,Racer Club,8/29/2018,11/29/2018,1000,1,100,1000,100,69600,79492
2293,50,Get Sporty,4/5/2018,7/5/2018,1000,1,100,1000,100,18000,26418
4813,25,Racer Club,2/15/2018,5/15/2018,1000,1,100,1000,100,128400,79492
2930,11,Wheels of Steel,1/15/2018,4/15/2018,1000,1,100,1000,100,240000,33541
2533,50,Get Sporty,5/19/2018,8/19/2018,1000,1,100,1000,100,248400,84694
3410,25,Racer Club,9/11/2018,12/11/2018,1000,1,100,1000,100,27600,101048
31,45,Beyond Wheels,1/26/2018,4/26/2018,1000,1,100,1000,100,22800,93769.22
2150,11,Wheels of Steel,11/13/2018,2/13/2019,1000,1,100,1000,100,36000,69870
